hora,nova_cabeceira,antiga_cabeceira,aero
1683381854000,28,11,SV
1683382202000,32,07,FL
1683382494000,17,05,SV
1683383182000,15,08,GL
1683333136000,10,17,SV
1683344792000,17,10,SV
1683345007000,10,17,SV
1683384562000,11L,14,BR
1683370888000,17,10,SV
1683371025000,10,17,SV
1683371817000,32,14,FL
1683375117000,20L,16,RJ
1683375645000,20L,16,RJ
1683375878000,15,08,GL
1683385020000,15,11L,GL
1683386187000,20L,02R,RJ
1683377007000,15,05,GL
1683387288000,17,28,SV
1683390038000,28,17,SV
1683379430000,02R,20L,RJ
1683379630000,28,10,SV
1683390548000,17,28,SV
1683390696000,10,17,SV
1683391856000,17,10,SV
1683394901000,33,15,GL
1683392023000,15,21,GL
1683392058000,33,15,CT
1683407608000,17R,18,SP
1683407747000,10,35,SV
1683395496000,33,23,GL
1683392069000,10,17,SV
1683392222000,21,32,FL
1683408565000,17R,30,SP
1683395891000,15,20L,KP
1683409238000,16,13,CF
1683392469000,32,21,FL
1683396088000,20L,15,RJ
1683396384000,32,07,FL
1683393817000,18,15,RF
1683397270000,15,18,KP
1683397960000,16,13,CF
1683398300000,15,33,CT
1683416645000,20L,21,RJ
1683394162000,15,35,KP
1683398869000,10,33,GL
1683399536000,28,10,SV
1683400224000,17,28,SV
1683401472000,28,17,SV
1683402648000,17,28,SV
1683403241000,10,23,GL
1683403543000,20L,08,RJ
1683403616000,28,17,SV
1683403951000,17,28,SV
1683404909000,28,17,SV
1683404995000,15,10,GL
1683406240000,35,28,SV
