hora,nova_cabeceira,antiga_cabeceira,aero
1683074891000,17,10,SV
1683075315000,10,17,SV
1683077001000,17,10,SV
1683079231000,10,17,SV
1683115490000,15,18,KP
1683091445000,32,14,FL
1683097269000,18,20L,RF
1683129112000,15,18,KP
1683103886000,15,08,GL
1683105024000,29L,32,BR
1683105377000,02R,18,RJ
1683107341000,17R,32,SP
1683107885000,11L,29R,BR
1683108789000,20L,02R,RJ
1683109029000,02R,20L,RJ
1683109748000,14,17R,FL
1683113228000,18,15,RF
1683114204000,33,15,CT
1683117120000,15,12,GL
1683118021000,16,13,CF
1683119841000,35R,17R,SP
1683121080000,15,17,KP
1683129525000,35L,30,SP
1683122512000,11L,06L,BR
1683122744000,20L,02R,RJ
1683129631000,33,15,KP
1683123252000,14,25,FL
1683124295000,03,14,FL
1683124372000,17,10,SV
1683124458000,14,18,FL
1683125089000,14,03,FL
1683125598000,10,17,SV
1683125832000,15,33,CT
1683139730000,17,10,SV
1683140492000,33,14,KP
1683140830000,10,17,SV
1683141121000,21,14,FL
1683141669000,17R,35L,SP
1683141890000,35,10,SV
1683141943000,15,26,GL
1683126268000,17,10,SV
1683126957000,10,17,SV
1683142106000,10,35,SV
1683130188000,33,15,KP
1683142421000,17,10,SV
1683142589000,10,17,SV
1683131263000,15,26,CT
1683143010000,14,21,FL
1683143081000,10,12,SV
1683143442000,33,36,KP
1683131294000,15,21,GL
1683143812000,17,10,SV
1683143890000,10,17,SV
1683143959000,17,10,SV
1683131338000,20R,21,RJ
1683132390000,15,26,CT
1683145258000,33,01,KP
1683145840000,10,17,SV
1683145952000,17,10,SV
1683146535000,15,21,GL
1683135727000,14,07,FL
1683146919000,10,17,SV
1683148921000,11,18,CT
1683148928000,15,21,GL
1683149236000,15,33,KP
1683149269000,15,18,CT
1683152746000,17R,12,SP
1683136461000,33,36,KP
1683136888000,14,07,FL
1683137132000,15,08,CT
1683137334000,14,15,FL
1683138304000,20L,21,RJ
