hora,nova_cabeceira,antiga_cabeceira,aero
1668816271000,14,21,FL
1668817703000,28,17,SV
1668820391000,02R,20L,RJ
1668823437000,02R,11L,RJ
1668823735000,11L,02R,BR
1668825124000,29R,11L,BR
1668825287000,10,28,SV
1668833669000,17,10,SV
1668846306000,10,17,SV
1668849441000,32,14,FL
1668851488000,11L,29R,BR
1668853445000,28,10,SV
1668854159000,10,28,SV
1668854779000,21,07,FL
1668855947000,17,10,SV
1668856067000,10,17,SV
1668861807000,10,17,SV
1668857156000,17,10,SV
1668859142000,11,23,PA
1668859831000,16,13,CF
1668864286000,17,10,SV
1668864815000,10,17,SV
1668864985000,15,16,KP
1668860370000,11L,10,BR
1668860849000,18,12,RF
1668865449000,17R,12,SP
1668865499000,32,05,FL
1668888887000,10,17,SV
1668865721000,20L,02R,RJ
1668889834000,14,21,FL
1668866524000,20L,21,RJ
1668872949000,18,12,RF
1668890047000,17,10,SV
1668890164000,10,17,SV
1668891467000,32,14,FL
1668874922000,17R,12,SP
1668875174000,17R,03,SP
1668868178000,18,16,RF
1668891605000,14,32,FL
1668876059000,17,10,SV
1668893746000,18,14,RF
1668876242000,10,17,SV
1668876700000,17,10,SV
1668876890000,10,17,SV
1668877078000,14,32,FL
1668868480000,18,16,RF
1668868887000,18,16,RF
1668869346000,32,27,FL
1668869475000,32,20L,FL
1668870317000,20L,32,RJ
1668870589000,17R,18,SP
1668877624000,33,15,KP
1668894897000,17R,18,SP
1668879473000,20L,21,RJ
1668879528000,20L,02R,RJ
1668894904000,17R,12,SP
1668898359000,17R,21,SP
1668871888000,15,21,GL
1668901601000,14,07,FL
1668880749000,17R,12,SP
1668902218000,17,10,SV
1668881699000,20L,21,RJ
1668883580000,17,10,SV
1668883736000,21,07,FL
1668883794000,10,17,SV
1668883813000,14,07,FL
1668884369000,15,33,KP
1668884435000,15,08,CT
1668885219000,17,10,SV
1668885643000,17R,12,SP
1668886275000,11,06,PA
1668887835000,15,18,CT
1668887877000,15,26,GL
