hora,nova_cabeceira,antiga_cabeceira,aero
1679652206000,15,21,GL
1679652656000,11,29,PA
1679654213000,02R,21,RJ
1679654852000,15,21,GL
1679655247000,02R,03,RJ
1679664449000,17,10,SV
1679664687000,17,10,SV
1679656391000,35,10,SV
1679656509000,10,35,SV
1679657870000,10R,17R,GR
1679664869000,33,36,KP
1679665164000,10,17,SV
1679665412000,33,36,KP
1679665926000,33,35,KP
1679666019000,35L,16,SP
1679658983000,17,10,SV
1679659445000,14,18,FL
1679659855000,10,15,GL
1679667036000,17,10,SV
1679660164000,14,25,FL
1679667336000,10,21,GL
1679667634000,28L,10R,GR
1679667954000,10,17,SV
1679667993000,20L,15,RJ
1679668385000,20L,05,RJ
1679661380000,11,33,CT
1679645063000,33,15,CT
1679661673000,10,17,SV
1679661731000,33,11,CT
1679669241000,33,26,CT
1679669314000,20L,21,RJ
1679669344000,17,10,SV
1679663548000,29,11,PA
1679646297000,29,11,PA
1679663679000,33,15,KP
1679663851000,10,02R,GL
1679670408000,21,14,FL
1679648576000,35L,17R,SP
1679671026000,14,21,FL
1679671031000,15,21,GL
1679664111000,02R,10,RJ
1679664165000,10,14,SV
1679649615000,02R,20L,RJ
1679683350000,15,33,CT
1679664424000,33,36,KP
1679671763000,10,17,SV
1679672426000,15,10,GL
1679672639000,29,23,PA
1679684457000,20L,21,RJ
1679672904000,17,10,SV
1679673090000,10,17,SV
1679674535000,16,13,CF
1679674771000,33,15,KP
1679685697000,10,17,SV
1679675366000,15,10,GL
1679692180000,17R,13,SP
1679692411000,10R,16,GR
1679676328000,14,23,FL
1679686536000,15,26,GL
1679692890000,17,10,SV
1679693517000,10,17,SV
1679686544000,33,21,KP
1679686901000,15,07,GL
1679678180000,15,21,GL
1679678351000,11,29,PA
1679688056000,17,10,SV
1679678503000,20L,15,RJ
1679678532000,15,21,GL
1679678719000,29,33,CT
1679678871000,33,29,CT
1679678951000,35L,14,SP
1679695642000,17,10,SV
1679695864000,11R,14,BR
1679697799000,15,33,GL
1679698006000,10,17,SV
1679700943000,17,10,SV
1679701165000,10,17,SV
1679679628000,17L,35R,SP
1679688136000,35,17,SV
1679679880000,15,20L,GL
1679680070000,33,15,KP
1679680118000,16,13,CF
1679680220000,20L,15,RJ
1679680275000,28L,16,GR
1679688353000,10,35,SV
1679680812000,17,10,SV
1679688688000,10R,28L,GR
1679681168000,10,17,SV
1679689538000,28R,10R,GR
1679681548000,33,36,KP
1679689730000,10R,28R,GR
1679682562000,17,10,SV
1679689978000,15,23,GL
1679682921000,20L,21,RJ
1679690619000,17,10,SV
1679690883000,10,17,SV
1679691160000,15,30,KP
1679691701000,15,33,KP
