hora,nova_cabeceira,antiga_cabeceira,aero
1683940776000,02R,20L,RJ
1683942945000,28L,10R,GR
1683949494000,28L,30,GR
1683949731000,32,14,FL
1683953872000,10L,28R,GR
1683967622000,32,15,FL
1683997073000,16,34,CF
1683968198000,15,32,KP
1683997920000,17R,12,SP
1683970162000,20L,02R,RJ
1683973039000,02R,20L,RJ
1683974040000,20L,02R,RJ
1683998687000,15,26,CT
1683998906000,28,10,SV
1683984131000,32,25,FL
1683984237000,15,20L,GL
1683984274000,15,35,KP
1683984299000,11R,29L,BR
1683999176000,33,15,CT
1683984657000,15,18,KP
1683977127000,16,13,CF
1683985172000,11R,16,BR
1683985207000,32,05,FL
1683999994000,15,17,KP
1684000494000,16,13,CF
1683986021000,32,15,FL
1683978494000,02R,20L,RJ
1684001080000,10,28,SV
1683980336000,29R,06,BR
1684002257000,10,16,SV
1683986957000,17R,33,SP
1683986981000,28,10,SV
1683987520000,15,18,CT
1684011898000,29R,11R,BR
1683988199000,03,32,FL
1684005396000,03,05,FL
1684012393000,17R,16,SP
1684006491000,29,30,PA
1684006519000,33,08,CT
1683988905000,29,11,PA
1683988907000,34,16,CF
1684006575000,32,07,FL
1684014871000,15,33,CT
1683989484000,17R,12,SP
1683989923000,11,36,CT
1684007732000,32,03,FL
1684015096000,32,07,FL
1684008105000,18,15,RF
1684015152000,17R,12,SP
1683990753000,17R,16,SP
1683991087000,32,03,FL
1684008523000,15,21,GL
1683991353000,20L,02R,RJ
1683991948000,14,08,FL
1684015596000,17R,12,SP
1683992504000,15,26,CT
1684017668000,17R,12,SP
1683993443000,10,28,SV
