hora,nova_cabeceira,antiga_cabeceira,aero
1661474414000,32,21,FL
1661481525000,17,10,SV
1661481731000,10,17,SV
1661482439000,17,10,SV
1661483019000,10,17,SV
1661486316000,17,10,SV
1661500412000,33,15,CT
1661504074000,10,17,SV
1661506411000,15,21,GL
1661506642000,15,10,KP
1661508046000,29,11,PA
1661508621000,18,09R,RF
1661508652000,09R,18,GR
1661522911000,33,02R,CT
1661522967000,02R,33,RJ
1661523172000,03,32,FL
1661510592000,15,03,GL
1661511442000,15,11,KP
1661511617000,10,15,SV
1661512006000,03,32,FL
1661512544000,32,03,FL
1661512684000,15,16,KP
1661512855000,17,10,SV
1661513029000,10,17,SV
1661514663000,17R,07,SP
1661523825000,17,10,SV
1661523863000,32,07,FL
1661524086000,10,17,SV
1661516322000,17,10,SV
1661524134000,20L,02R,RJ
1661524136000,03,05,FL
1661524248000,11,13,PA
1661524413000,32,03,FL
1661524512000,35,10,SV
1661524578000,33,26,CT
1661516833000,10,17,SV
1661516928000,11,29,PA
1661517309000,02R,16,RJ
1661524964000,03,32,FL
1661525564000,21,03,FL
1661525775000,32,21,FL
1661518009000,03,32,FL
1661518108000,17,10,SV
1661518244000,32,03,FL
1661526214000,29,11,PA
1661518632000,10,17,SV
1661519109000,17,10,SV
1661526634000,17,35,SV
1661526741000,33,36,CT
1661526829000,10,17,SV
1661519475000,32,05,FL
1661519712000,18,05,RF
1661520543000,32,05,FL
1661520785000,10,17,SV
1661521212000,17,10,SV
1661527311000,17,10,SV
1661527473000,10,17,SV
1661527635000,17,10,SV
1661528129000,10,17,SV
1661528360000,33,15,KP
1661528603000,03,32,FL
1661521612000,10,17,SV
1661521931000,11,12,PA
1661528947000,32,07,FL
1661529328000,32,03,FL
1661530056000,03,32,FL
1661530409000,17,10,SV
1661530995000,32,03,FL
1661531025000,10,17,SV
1661531150000,33,26,CT
1661531192000,03,32,FL
1661531375000,21,03,FL
1661531773000,33,35,CT
1661531920000,33,02C,CT
1661532633000,17,10,SV
1661532806000,10,17,SV
1661533235000,29,36,CT
1661533394000,32,21,FL
1661534263000,17,10,SV
1661534500000,10,17,SV
1661543211000,10,17,SV
1661543337000,20L,26,RJ
1661543796000,20L,21,RJ
1661534888000,33,36,CT
1661543894000,03,32,FL
1661543954000,17,10,SV
1661544139000,18,15,RF
1661535815000,32,26,FL
1661535891000,17,10,SV
1661536737000,03,32,FL
1661544276000,32,03,FL
1661544806000,03,32,FL
1661544852000,33,36,CT
1661544871000,32,03,FL
1661545201000,11,15,PA
1661536959000,32,03,FL
1661537098000,10,17,SV
1661537420000,17,10,SV
1661538099000,21,32,FL
1661538196000,29,05,PA
1661545868000,10,17,SV
1661546137000,17,10,SV
1661546138000,15,33,KP
1661546220000,33,02C,CT
1661546556000,10,17,SV
1661546930000,15,33,KP
1661547222000,15,12,KP
1661547262000,03,32,FL
1661539416000,10,17,SV
1661539522000,17R,01,SP
1661539534000,33,32,KP
1661539747000,29,33,CT
1661540063000,33,29,CT
1661540064000,17,10,SV
1661547679000,09R,18,GR
1661547967000,32,03,FL
1661540598000,10,17,SV
1661540838000,32,21,FL
1661540898000,29,11,PA
1661541125000,17,10,SV
1661548334000,15,21,GL
1661549062000,15,33,CT
1661541215000,11,29,PA
1661541384000,10,17,SV
1661549728000,15,16,KP
1661549776000,17,10,SV
1661550162000,10,17,SV
1661550405000,09R,17,GR
1661551662000,02R,20L,RJ
1661551728000,18,15,RF
1661552232000,15,18,KP
1661552302000,20L,02R,RJ
1661542087000,32,15,FL
1661542235000,15,21,GL
1661552465000,02R,20L,RJ
1661552556000,11,29,PA
1661542997000,17,10,SV
1661553577000,17,10,SV
1661554415000,32,07,FL
1661554557000,20L,02R,RJ
1661556243000,10,17,SV
1661556369000,21,32,FL
1661556893000,02R,20L,RJ
