hora,nova_cabeceira,antiga_cabeceira,aero
1655514433000,17,10,SV
1655557192000,21,14,FL
1655514637000,10,17,SV
1655515589000,17,10,SV
1655515996000,14,32,FL
1655516079000,10,17,SV
1655518552000,16,34,CF
1655518581000,18,15,RF
1655519879000,11L,32,BR
1655544088000,17,10,SV
1655544667000,10,17,SV
1655557234000,29,11,PA
1655558124000,29R,11R,BR
1655550447000,15,10,GL
1655550757000,21,14,FL
1655551111000,17,10,SV
1655551199000,14,21,FL
1655551924000,21,14,FL
1655553051000,10,17,SV
1655553171000,14,21,FL
1655553548000,17,10,SV
1655553835000,10,17,SV
1655558584000,14,25,FL
1655558830000,17,10,SV
1655555250000,17,10,SV
1655559238000,17R,35L,SP
1655555750000,10,17,SV
1655570296000,21,03,FL
1655570304000,10,17,SV
1655560069000,10,17,SV
1655571599000,17,10,SV
1655560295000,15,03,GL
1655571599000,17R,12,SP
1655560382000,14,21,FL
1655571842000,10,17,SV
1655560723000,20L,02R,RJ
1655561443000,14,15,FL
1655573226000,14,21,FL
1655573548000,17,10,SV
1655574634000,29,31,PA
1655561534000,33,32,KP
1655575587000,17R,27L,SP
1655561563000,33,15,KP
1655576303000,27L,17R,GR
1655577198000,33,26,CT
1655577594000,18,15,RF
1655561629000,29,23,PA
1655561657000,21,14,FL
1655578967000,33,08,CT
1655561663000,33,08,CT
1655579198000,21,25,FL
1655579514000,09R,27L,GR
1655561763000,33,17,KP
1655579936000,10,17,SV
1655579940000,17,10,SV
1655580152000,10,17,SV
1655580584000,21,25,FL
1655561785000,29,11,PA
1655581814000,33,26,CT
1655581953000,15,33,KP
1655582150000,21,14,FL
1655582385000,17,10,SV
1655582617000,10,17,SV
1655562623000,17,10,SV
1655583058000,29L,14,BR
1655583317000,14,21,FL
1655583334000,29,21,PA
1655583384000,15,33,CT
1655583715000,21,14,FL
1655583968000,17,10,SV
1655584044000,33,18,CT
1655584730000,14,21,FL
1655563646000,14,21,FL
1655586164000,14,15,FL
1655586342000,10,17,SV
1655586368000,21,14,FL
1655586530000,17,10,SV
1655588629000,10,17,SV
1655563869000,10,17,SV
1655590571000,21,07,FL
1655592316000,32,07,FL
1655593909000,21,32,FL
1655594514000,14,21,FL
1655564085000,14,25,FL
1655564768000,17,10,SV
1655565663000,21,14,FL
1655566300000,10,17,SV
1655566578000,17,10,SV
1655566767000,14,21,FL
1655567845000,03,14,FL
1655568248000,18,15,RF
1655568330000,16,13,CF
1655569408000,10,17,SV
1655569865000,33,36,CT
1655570071000,17,10,SV
