hora,nova_cabeceira,antiga_cabeceira,aero
1665034870000,10,17,SV
1665046417000,10,15,SV
1665047051000,35L,17R,SP
1665047827000,02R,20L,RJ
1665048627000,15,33,CT
1665052446000,15,29L,GL
1665052807000,15,26,GL
1665052826000,15,17R,GL
1665053458000,17,10,SV
1665054392000,20L,02R,RJ
1665054722000,15,14,KP
1665054821000,10,17,SV
1665055106000,20L,15,RJ
1665055767000,35L,15,SP
1665056796000,15,21,GL
1665057778000,18,16,RF
1665057916000,16,18,CF
1665059328000,35R,17,SP
1665059395000,33,15,KP
1665015304000,33,15,CT
1665015921000,32,14,FL
1665016654000,11L,06L,BR
1665032930000,17,10,SV
1665060054000,17,10,SV
1665061234000,34,16,CF
1665062510000,18,05,RF
1665062546000,10,17,SV
1665063313000,33,36,KP
1665063361000,17,10,SV
1665063567000,15,08,CT
1665063661000,10,17,SV
1665064743000,35,10,SV
1665066561000,10,26,GL
1665065448000,10,35,SV
1665066041000,11,15,PA
1665067350000,17,10,SV
1665067650000,10,17,SV
1665067806000,10R,15,GR
1665066256000,33,21,KP
1665066286000,34,13,CF
1665068108000,15,33,CT
1665069058000,17,10,SV
1665071761000,10,17,SV
1665072078000,17,10,SV
1665072176000,10,17,SV
1665072220000,33,21,KP
1665080728000,17,10,SV
1665080868000,10,17,SV
1665081249000,11,15,CT
1665072842000,17,10,SV
1665072998000,10,17,SV
1665073014000,34,09,CF
1665073106000,17,10,SV
1665073123000,11R,36,BR
1665082178000,15,11,CT
1665082456000,17,10,SV
1665073394000,15,10,GL
1665073790000,10R,33,GR
1665074205000,10,17,SV
1665076879000,17,10,SV
1665077101000,10,17,SV
1665083204000,10,17,SV
1665083946000,15,08,GL
1665084016000,17,10,SV
1665084180000,10,17,SV
1665084518000,15,26,GL
1665085095000,17,10,SV
1665086379000,10,17,SV
1665086666000,35,10,SV
1665086992000,17,35,SV
1665087313000,15,05,GL
1665087484000,10,17,SV
1665087617000,17,10,SV
1665088111000,10,17,SV
1665078492000,15,09,GL
1665078543000,17,10,SV
1665079217000,10,17,SV
1665088713000,20L,05,RJ
1665089554000,17,10,SV
1665090723000,15,16,GL
1665090924000,29L,11R,BR
1665080567000,33,31,KP
1665092121000,10,17,SV
1665094276000,33,15,CT
1665094306000,34,22,CF
1665095132000,10R,16,GR
1665095603000,17,10,SV
1665095716000,17R,35L,SP
1665097044000,10,17,SV
1665098464000,16,34,CF
1665098482000,17,10,SV
