hora,nova_cabeceira,antiga_cabeceira,aero
1655271570000,17,10,SV
1655278332000,10,17R,SV
1655280873000,17L,10,SP
1655282626000,10,17,SV
1655283816000,15,09,KP
1655299488000,15,25,KP
1655287159000,11R,15,BR
1655287917000,11,13,PA
1655288541000,33,15,CT
1655288809000,17R,16,SP
1655299500000,03,32,FL
1655288931000,17,10,SV
1655299909000,15,16,KP
1655289756000,10,17,SV
1655290157000,18,16,RF
1655290701000,15,07,GL
1655299935000,15,08,GL
1655300293000,17,10,SV
1655300834000,15,05,GL
1655293443000,03,32,FL
1655293652000,02R,07,RJ
1655301034000,32,03,FL
1655293851000,32,03,FL
1655301044000,15,19,KP
1655252006000,32,07,FL
1655252398000,02R,20L,RJ
1655301235000,15,12,KP
1655301625000,33,26,CT
1655301636000,15,16,KP
1655295584000,09R,16,GR
1655301673000,10,17,SV
1655296052000,32,25,FL
1655301676000,35R,17R,SP
1655296088000,09R,16,GR
1655302469000,11,36,CT
1655296434000,17,10,SV
1655296441000,15,14,KP
1655296629000,10,17,SV
1655303367000,29,11,PA
1655297868000,32,25,FL
1655298126000,17,10,SV
1655298554000,11,29,PA
1655311201000,03,07,FL
1655311232000,11R,21,BR
1655312128000,03,07,FL
1655299006000,10,17,SV
1655299013000,32,17,FL
1655312631000,11R,17,BR
1655304220000,17,10,SV
1655313203000,03,32,FL
1655313219000,20L,21,RJ
1655313332000,32,03,FL
1655313628000,03,32,FL
1655299332000,15,17,KP
1655304502000,15,17R,KP
1655314187000,17,10,SV
1655314189000,10,17,SV
1655306376000,16,09,CF
1655314292000,32,03,FL
1655314418000,18,15,RF
1655315104000,03,32,FL
1655315149000,03,07,FL
1655316271000,32,03,FL
1655323648000,35L,17,SP
1655323878000,29,31,PA
1655323932000,15,09R,KP
1655323995000,20L,26,RJ
1655324773000,17,10,SV
1655325071000,32,03,FL
1655325292000,03,32,FL
1655325417000,11,29,PA
1655325444000,10,17,SV
1655325662000,32,03,FL
1655325733000,09R,12,GR
1655307561000,10,17,SV
1655326547000,15,21,GL
1655326954000,17,10,SV
1655327631000,10,17,SV
1655328003000,17,10,SV
1655328320000,21,32,FL
1655328357000,10,17,SV
1655328511000,09R,17,GR
1655319394000,29,11,PA
1655319404000,15,14,KP
1655320632000,11R,14,BR
1655320687000,11R,17,BR
1655320769000,29,31,PA
1655307745000,03,32,FL
1655330003000,10,12,SV
1655330167000,32,21,FL
1655321619000,03,07,FL
1655308875000,20L,02R,RJ
1655321725000,11R,21,BR
1655321952000,03,33,FL
1655323027000,33,26,CT
1655323178000,17,10,SV
1655331212000,10,12,SV
1655331484000,17,10,SV
1655332040000,10,17,SV
1655332567000,15,33,CT
1655334733000,17,10,SV
1655335767000,10,17,SV
1655337444000,02R,20L,RJ
1655323325000,15,08,GL
1655323350000,10,17,SV
1655308885000,29,11,PA
1655309994000,11R,14,BR
1655310315000,32,03,FL
1655310780000,11R,05,BR
1655310819000,33,36,CT
1655310891000,09R,11R,GR
