hora,nova_cabeceira,antiga_cabeceira,aero
1663290725000,29L,11R,BR
1663292361000,20L,10,RJ
1663292811000,10,20L,SV
1663293713000,20L,10,RJ
1663294878000,10,20L,SV
1663297053000,17,10,SV
1663299401000,34,16,CF
1663300644000,10,17,SV
1663300780000,16,34,CF
1663321373000,17R,10R,SP
1663322698000,21,29,FL
1663326036000,15,19,KP
1663327247000,17,10,SV
1663327845000,10,17,SV
1663328121000,11R,29L,BR
1663328301000,18,05,RF
1663328369000,17,10,SV
1663328725000,29R,11R,BR
1663328738000,11R,29R,BR
1663361009000,10,17,SV
1663329100000,10,17,SV
1663329163000,29,15,CT
1663330259000,15,29,CT
1663331016000,18,15,RF
1663343107000,17,10,SV
1663362116000,11,13,PA
1663343441000,20L,17,RJ
1663343652000,10,17,SV
1663344647000,17,10,SV
1663362674000,17,10,SV
1663333218000,17,10,SV
1663364601000,29L,11L,BR
1663333889000,10,17,SV
1663345937000,16,13,CF
1663346074000,10,17,SV
1663365444000,11L,29R,BR
1663347430000,15,30,KP
1663365531000,29L,11L,BR
1663348108000,14,07,FL
1663365843000,10,17,SV
1663366883000,17,10,SV
1663366890000,10,17,SV
1663349176000,11,08,PA
1663349217000,18,13,RF
1663349250000,21,14,FL
1663338243000,15,16,KP
1663366963000,21,07,FL
1663349677000,14,21,FL
1663367722000,11L,29L,BR
1663349777000,21,14,FL
1663349821000,15,07,KP
1663350678000,15,16,KP
1663340211000,17,10,SV
1663341639000,21,14,FL
1663342008000,10,17,SV
1663350995000,17R,11,SP
1663351541000,14,21,FL
1663342368000,14,21,FL
1663342724000,16,13,CF
1663352959000,17,10,SV
1663353594000,10,17,SV
1663354828000,15,19,KP
1663355500000,11R,09,BR
1663356223000,35,10,SV
1663356425000,10,35,SV
1663356432000,11,21,PA
1663358253000,17,10,SV
1663359332000,15,14,KP
1663359564000,18,15,RF
1663360330000,14,15,FL
