hora,nova_cabeceira,antiga_cabeceira,aero
1674648904000,03,32,FL
1674606426000,10,17,SV
1674607669000,02R,20L,RJ
1674622841000,17,10,SV
1674623926000,10,17,SV
1674626604000,32,14,FL
1674639956000,10,21,GL
1674640149000,10R,16,GR
1674641271000,34,16,CF
1674643532000,10,26,GL
1674644234000,17,10,SV
1674644882000,10,17,SV
1674645201000,15,18,KP
1674645331000,10,08,GL
1674645636000,21,32,FL
1674645854000,16,34,CF
1674646280000,32,21,FL
1674646304000,32,25,FL
1674646854000,10,21,GL
1674650499000,17,10,SV
1674647674000,21,32,FL
1674648202000,32,21,FL
1674650700000,10,17,SV
1674651127000,35,10,SV
1674673283000,16,34,CF
1674659864000,17,10,SV
1674660142000,29L,21,BR
1674660341000,10,17,SV
1674660419000,32,03,FL
1674673388000,15,26,CT
1674673952000,34,16,CF
1674660442000,15,29L,KP
1674674118000,16,34,CF
1674674206000,10,21,GL
1674674225000,17,10,SV
1674674315000,21,33,FL
1674674362000,10,17,SV
1674674592000,21,14,FL
1674651523000,15,17,CT
1674651526000,32,03,FL
1674651637000,10,35,SV
1674675071000,35,10,SV
1674675086000,10,35,SV
1674675213000,17,10,SV
1674675339000,17R,16,SP
1674663310000,17,10,SV
1674652004000,29R,15,BR
1674663795000,34,16,CF
1674663913000,15,12,KP
1674676623000,21,07,FL
1674652673000,17,10,SV
1674676970000,14,21,FL
1674677147000,10,17,SV
1674664104000,10,17,SV
1674664133000,15,17,KP
1674664339000,03,32,FL
1674665185000,17,10,SV
1674665738000,17R,35L,SP
1674665782000,10,17,SV
1674665788000,32,03,FL
1674652960000,20L,02R,RJ
1674653249000,10,18,GL
1674653320000,10,17,SV
1674653822000,15,21,KP
1674666679000,15,36,CT
1674654835000,16,07,CF
1674667224000,11,29,PA
1674668103000,17,10,SV
1674681187000,10,21,GL
1674681215000,21,14,FL
1674681831000,17,10,SV
1674681910000,11,13,PA
1674682087000,14,21,FL
1674682367000,10,17,SV
1674668482000,15,18,CT
1674655037000,15,19,KP
1674668906000,21,32,FL
1674669335000,11L,29R,BR
1674684879000,03,14,FL
1674669388000,32,21,FL
1674656349000,03,32,FL
1674669915000,03,32,FL
1674670704000,14,03,FL
1674670726000,15,10,KP
1674686042000,11,20L,PA
1674686135000,20L,11,RJ
1674686757000,15,10,GL
1674687550000,14,03,FL
1674687770000,21,14,FL
1674687772000,11,18,CT
1674687786000,17,10,SV
1674688070000,10,17,SV
1674688494000,17,10,SV
1674690026000,32,21,FL
1674671084000,14,32,FL
1674671826000,10,17,SV
1674657378000,32,03,FL
1674657446000,17,10,SV
1674657907000,32,25,FL
1674658165000,03,07,FL
1674658976000,32,07,FL
1674659230000,03,32,FL
1674659574000,10,17,SV
1674659593000,29,11,PA
1674659685000,15,10R,KP
