hora,nova_cabeceira,antiga_cabeceira,aero
1677587297000,11L,02,BR
1677588496000,15,18,KP
1677588559000,18,16,RF
1677588693000,17,10,SV
1677589031000,32,14,FL
1677589112000,10,17,SV
1677589937000,17,10,SV
1677545451000,33,15,GL
1677547132000,15,33,GL
1677590397000,16,02R,CF
1677590527000,02R,16,RJ
1677590840000,17,13,SV
1677591534000,10,17,SV
1677549774000,17,10,SV
1677549976000,10,17,SV
1677552771000,17,10,SV
1677554328000,10,17,SV
1677591951000,11,15,CT
1677592063000,15,11,CT
1677592439000,32,15,FL
1677592799000,15,32,KP
1677592810000,21,32,FL
1677593046000,17,10,SV
1677593152000,32,21,FL
1677570384000,17,10,SV
1677575442000,10,17,SV
1677575563000,15,08,GL
1677575896000,02R,20L,RJ
1677576431000,15,21,GL
1677578525000,32,14,FL
1677580020000,17R,16,SP
1677593425000,10,17,SV
1677593522000,03,32,FL
1677593571000,03,07,FL
1677593710000,15,03,GL
1677593844000,20L,02R,RJ
1677594143000,15,26,GL
1677594717000,11R,21,BR
1677594758000,17,10,SV
1677595380000,10,17,SV
1677595460000,32,03,FL
1677596477000,17,10,SV
1677580729000,17,10,SV
1677581208000,15,26,GL
1677581285000,15,26,GL
1677581286000,15,21,GL
1677582166000,10,13,SV
1677582248000,02R,15,RJ
1677583324000,17,10,SV
1677583792000,15,02R,KP
1677584224000,10,17,SV
1677585009000,15,21,GL
1677597171000,20L,23,RJ
1677597633000,20L,26,RJ
1677597728000,14,32,FL
1677597762000,10,17,SV
1677598264000,29,11,PA
1677600054000,17,10,SV
1677600292000,10,17,SV
1677600502000,17,10,SV
1677600570000,21,14,FL
1677600744000,10,17,SV
1677601230000,17,10,SV
1677601398000,15,26,GL
1677601430000,10,17,SV
1677602510000,17R,16,SP
1677602669000,16,17R,CF
1677602957000,14,03,FL
1677601738000,20L,26,RJ
1677601794000,03,21,FL
1677603221000,17,10,SV
1677603397000,10,17,SV
1677603750000,28L,10R,GR
1677603878000,10R,28L,GR
1677604030000,28L,10R,GR
1677605625000,11R,32,BR
1677605686000,11,29,PA
1677605815000,20L,14,RJ
1677605858000,14,20L,FL
1677606299000,21,14,FL
1677606501000,11,13,PA
1677606725000,15,26,GL
1677621695000,21,14,FL
1677622498000,17,10,SV
1677623581000,14,21,FL
1677623657000,10,17,SV
1677607093000,17,10,SV
1677624404000,28L,10R,GR
1677624436000,10R,28L,GR
1677607161000,15,26,GL
1677607185000,14,21,FL
1677625923000,21,14,FL
1677626447000,14,21,FL
1677627196000,28L,10R,GR
1677627415000,10R,28L,GR
1677607717000,21,11,FL
1677608086000,15,16,GL
1677608753000,21,14,FL
1677608829000,14,03,FL
1677609160000,28L,30,GR
1677609249000,10,17,SV
1677609849000,15,13,KP
1677611302000,14,21,FL
1677612754000,17,10,SV
1677613172000,10,17,SV
1677613718000,11,15,PA
1677613980000,17,10,SV
1677614371000,15,11,CT
1677614581000,15,23,GL
1677614895000,10,17,SV
1677615613000,21,14,FL
1677616056000,17,10,SV
1677616121000,15,08,GL
1677616246000,14,21,FL
1677617055000,10,11,SV
1677617816000,10,17,SV
1677618023000,10R,28L,GR
1677618922000,03,14,FL
1677619187000,21,03,FL
1677620129000,14,21,FL
