hora,nova_cabeceira,antiga_cabeceira,aero
1668040976000,29R,11L,BR
1668042253000,17L,19,SP
1668044258000,02R,20L,RJ
1668044619000,20L,02R,RJ
1668044906000,02R,20L,RJ
1668051583000,17,10,SV
1668064072000,32,14,FL
1668071456000,20L,02R,RJ
1668074196000,02R,20L,RJ
1668075743000,20L,02R,RJ
1668076489000,10,17,SV
1668076923000,15,08,CT
1668077148000,18,14,RF
1668077177000,17,10,SV
1668083099000,15,10,KP
1668083175000,34,16,CF
1668077318000,33,15,CT
1668077946000,10,17,SV
1668078217000,15,08,GL
1668084670000,17,10,SV
1668084979000,10,17,SV
1668085142000,17,10,SV
1668085506000,03,25,FL
1668086180000,11,23,PA
1668086348000,11R,29L,BR
1668086387000,32,03,FL
1668086450000,15,35,KP
1668086518000,10,17,SV
1668080863000,15,08,GL
1668081123000,11,07,PA
1668082332000,11,06,PA
1668082381000,03,32,FL
1668082496000,11,07,PA
1668086842000,11,13,PA
1668087983000,11,21,PA
1668088457000,17,10,SV
1668088683000,14,32,FL
1668088708000,33,15,KP
1668089409000,21,14,FL
1668090006000,10,17,SV
1668090136000,33,15,KP
1668094487000,17L,36,SP
1668094641000,17,10,SV
1668094911000,14,21,FL
1668090236000,17,10,SV
1668090463000,10,18,SV
1668090775000,10,17,SV
1668090839000,18,10,RF
1668090962000,17,10,SV
1668091204000,14,21,FL
1668091580000,10,17,SV
1668095191000,21,14,FL
1668095264000,10,17,SV
1668091779000,17,10,SV
1668096486000,14,21,FL
1668096812000,28L,10R,GR
1668096917000,21,14,FL
1668093254000,18,05,RF
1668093276000,10,17,SV
1668097228000,14,21,FL
1668098223000,17,10,SV
1668098265000,33,08,CT
1668098375000,10,17,SV
1668093809000,21,14,FL
1668094135000,20L,21,RJ
1668098804000,17,10,SV
1668098883000,18,21,RF
1668098937000,10,17,SV
1668101340000,21,14,FL
1668109156000,11,15,CT
1668109229000,15,11,CT
1668102069000,14,21,FL
1668102162000,17,10,SV
1668109360000,17R,18,SP
1668109434000,21,14,FL
1668109685000,28L,16,GR
1668102498000,15,33,CT
1668102575000,10,17,SV
1668109886000,15,33,KP
1668109993000,17,10,SV
1668103910000,21,14,FL
1668104409000,17,10,SV
1668105023000,14,07,FL
1668105207000,33,16,KP
1668111313000,15,08,CT
1668111917000,14,21,FL
1668112197000,10,17,SV
1668112613000,17,10,SV
1668112648000,15,08,GL
1668112674000,29L,11L,BR
1668112729000,10,17,SV
1668106643000,10,17,SV
1668106734000,14,21,FL
1668106954000,20L,21,RJ
1668113694000,11,30,PA
1668114123000,15,08,GL
1668114257000,21,14,FL
1668114654000,11,12,PA
1668115135000,17L,21,SP
1668116013000,14,21,FL
1668116235000,21,14,FL
1668116518000,14,21,FL
1668116983000,15,21,GL
1668117006000,21,14,FL
1668117827000,14,21,FL
1668119303000,16,34,CF
1668120335000,10R,28L,GR
1668122845000,21,14,FL
1668122954000,14,21,FL
