hora,nova_cabeceira,antiga_cabeceira,aero
1666699469000,15,16,KP
1666701560000,21,32,FL
1666703108000,20L,21,RJ
1666656977000,17R,12,SP
1666704126000,03,25,FL
1666704396000,32,21,FL
1666704990000,14,32,FL
1666710219000,03,21,FL
1666705383000,21,03,FL
1666705908000,15,19,KP
1666706342000,17,10,SV
1666661339000,10,16,SV
1666661435000,16,10,CF
1666706578000,21,07,FL
1666706693000,14,15,FL
1666710241000,11L,14,BR
1666710279000,14,03,FL
1666706933000,14,07,FL
1666690163000,15,21,GL
1666710531000,21,14,FL
1666691502000,32,14,FL
1666707108000,03,14,FL
1666710547000,21,07,FL
1666707502000,14,03,FL
1666707589000,11R,20L,BR
1666693591000,15,08,GL
1666707812000,20L,11R,RJ
1666710915000,14,21,FL
1666694468000,15,18,KP
1666711026000,17R,12,SP
1666708670000,10,17,SV
1666708851000,21,14,FL
1666711128000,21,07,FL
1666709430000,14,07,FL
1666709478000,17,10,SV
1666711654000,14,07,FL
1666709950000,11,18,CT
1666709972000,10,17,SV
1666711748000,17R,12,SP
1666712108000,17,10,SV
1666712379000,10,17,SV
1666722476000,17R,12,SP
1666722773000,18,15,RF
1666723314000,18,08,RF
1666723356000,11L,06L,BR
1666714029000,15,07,CT
1666723643000,17R,12,SP
1666725023000,17,10,SV
1666725177000,15,07,GL
1666725330000,10,17,SV
1666726008000,17,10,SV
1666726177000,35,17,SV
1666726286000,10,35,SV
1666726291000,14,07,FL
1666729538000,03,07,FL
1666730040000,18,05,RF
1666714201000,03,14,FL
1666714792000,14,03,FL
1666731709000,17,10,SV
1666732086000,10,17,SV
1666732192000,15,21,GL
1666715800000,10,07,SV
1666732469000,03,14,FL
1666716158000,15,10,KP
1666733077000,17,10,SV
1666733146000,14,03,FL
1666733190000,10,17,SV
1666733749000,18,15,RF
1666716851000,17,10,SV
1666736077000,17,10,SV
1666736277000,10,17,SV
1666736279000,21,14,FL
1666737256000,15,16,GL
1666737509000,14,21,FL
1666716953000,10,17,SV
1666738469000,15,16,GL
1666718233000,21,14,FL
1666741781000,21,14,FL
1666718269000,15,20L,CT
1666718860000,15,08,GL
1666718935000,17,10,SV
1666718974000,14,21,FL
1666719307000,15,23,GL
1666719582000,15,17R,KP
1666720236000,10,17,SV
1666720781000,15,26,GL
1666721185000,17R,12,SP
1666721730000,11L,14,BR
