hora,nova_cabeceira,antiga_cabeceira,aero
1666430539000,16,02R,CF
1666430575000,02R,16,RJ
1666434593000,18,14,RF
1666397875000,20L,02R,RJ
1666435299000,33,15,KP
1666399598000,17,10,SV
1666400324000,10,17,SV
1666400727000,32,14,FL
1666404350000,15,33,CT
1666435593000,14,25,FL
1666436684000,29R,18,BR
1666437509000,29,15,CT
1666424170000,15,33,KP
1666427151000,14,32,FL
1666429379000,17R,35L,SP
1666430301000,02R,20L,RJ
1666438633000,15,29L,CT
1666438726000,21,14,FL
1666439066000,15,13,CT
1666439506000,15,08,CT
1666440252000,20L,02R,RJ
1666447793000,14,21,FL
1666447883000,29,11,PA
1666442216000,29L,14,BR
1666448695000,15,18,CT
1666448981000,15,08,CT
1666450436000,21,14,FL
1666450945000,15,21,GL
1666450946000,14,21,FL
1666450978000,15,18,CT
1666451155000,17,10,SV
1666451602000,17R,21,SP
1666459884000,17,10,SV
1666460198000,21,14,FL
1666460250000,17R,33,SP
1666460525000,29,31,PA
1666460645000,15,08,CT
1666461747000,14,21,FL
1666462737000,17R,16,SP
1666463280000,29R,11L,BR
1666464872000,34,16,CF
1666464948000,29R,14,BR
1666466301000,10,17,SV
1666467289000,29,23,PA
1666467734000,18,21,RF
1666452524000,10,17,SV
1666452549000,17,10,SV
1666453581000,15,18,CT
1666453757000,10,17,SV
1666454137000,17,10,SV
1666454482000,10,17,SV
1666454512000,29,11,PA
1666454669000,17,10,SV
1666469292000,21,14,FL
1666469388000,29,31,PA
1666469687000,17,10,SV
1666442415000,35,10,SV
1666469757000,14,21,FL
1666454896000,17R,30,SP
1666455037000,10,17,SV
1666442425000,10,35,SV
1666455207000,17,10,SV
1666471961000,15,33,KP
1666455299000,17R,08,SP
1666472078000,33,15,KP
1666472128000,17R,12,SP
1666472240000,15,33,KP
1666443784000,11R,29L,BR
1666472950000,11,29,PA
1666473134000,10,17,SV
1666473204000,11R,29L,BR
1666473469000,21,15,FL
1666473489000,17,10,SV
1666474424000,21,14,FL
1666474541000,14,21,FL
1666474562000,16,34,CF
1666474730000,10,17,SV
1666477210000,10R,28L,GR
1666456644000,10,17,SV
1666456962000,17,10,SV
1666457067000,10,17,SV
1666457667000,17,10,SV
1666457898000,21,14,FL
1666458007000,10,17,SV
1666458008000,14,21,FL
1666458221000,17,10,SV
1666458260000,28R,27,GR
1666458455000,10,17,SV
1666458809000,33,17R,KP
1666459588000,17R,30,SP
1666480674000,02R,20L,RJ
1666480974000,20L,02R,RJ
1666444031000,33,16,KP
1666444258000,33,15,KP
1666444462000,17,10,SV
1666445070000,10,17,SV
1666445302000,33,17R,KP
1666445312000,17,10,SV
1666445363000,17R,33,SP
1666445533000,10,17,SV
1666446496000,18,21,RF
