hora,nova_cabeceira,antiga_cabeceira,aero
1656821546000,17,10,SV
1656822310000,10,17,SV
1656823305000,29R,11L,BR
1656836804000,11L,29R,BR
1656840772000,15,33,CT
1656842709000,14,32,FL
1656845710000,15,18,KP
1656848086000,15,08,CT
1656848455000,21,25,FL
1656848569000,14,21,FL
1656848762000,18,12,RF
1656849342000,15,08,CT
1656849592000,14,25,FL
1656850248000,21,14,FL
1656850420000,21,07,FL
1656851642000,14,25,FL
1656854020000,17,10,SV
1656854372000,10,17,SV
1656854628000,21,33,FL
1656855295000,02R,03,RJ
1656855710000,17,10,SV
1656855908000,10,17,SV
1656856141000,18,15,RF
1656856159000,33,15,CT
1656856533000,21,14,FL
1656856713000,32,21,FL
1656857192000,15,12,KP
1656858843000,03,21,FL
1656859019000,17,10,SV
1656857640000,15,18,KP
1656859272000,15,16,KP
1656859404000,10,17,SV
1656858222000,35L,17,SP
1656861051000,14,32,FL
1656861090000,17,10,SV
1656861553000,20L,02R,RJ
1656861825000,15,16,KP
1656861870000,10,17,SV
1656862032000,02R,20L,RJ
1656862181000,11R,14,BR
1656862708000,29,33,CT
1656871550000,17,10,SV
1656863043000,33,29,CT
1656863258000,21,14,FL
1656871996000,20L,02R,RJ
1656872104000,14,03,FL
1656872440000,21,07,FL
1656863375000,14,21,FL
1656863531000,21,14,FL
1656873219000,15,03,GL
1656873303000,10,17,SV
1656873319000,35L,17R,SP
1656873880000,33,36,CT
1656865953000,15,08,GL
1656867133000,14,15,FL
1656867349000,21,14,FL
1656867861000,14,21,FL
1656867890000,18,12,RF
1656868014000,16,13,CF
1656874957000,29R,11L,BR
1656875126000,21,07,FL
1656875431000,11L,29R,BR
1656875449000,15,05,GL
1656875712000,14,15,FL
1656876063000,17,10,SV
1656876545000,10,17,SV
1656877383000,21,14,FL
1656877527000,17,10,SV
1656878037000,14,21,FL
1656878047000,10,17,SV
1656878134000,33,36,CT
1656878382000,16,13,CF
1656868785000,21,14,FL
1656868874000,17,10,SV
1656869097000,10,17,SV
1656869667000,14,21,FL
1656870136000,17,10,SV
1656870288000,20L,02R,RJ
1656870510000,02R,20L,RJ
1656870792000,17R,35L,SP
1656870807000,10,17,SV
1656878782000,21,14,FL
1656878788000,17R,35L,SP
1656878983000,14,21,FL
1656879658000,17,10,SV
1656879679000,21,14,FL
1656880694000,16,13,CF
1656880738000,14,21,FL
1656880836000,10,17,SV
1656881902000,17,10,SV
1656882466000,10,17,SV
1656882702000,17,10,SV
1656883652000,10,17,SV
1656886627000,35,10,SV
1656886817000,10,35,SV
1656887594000,17R,30,SP
1656888896000,17R,16,SP
1656889836000,18,13,RF
