hora,nova_cabeceira,antiga_cabeceira,aero
1671453229000,10,17,SV
1671453798000,14,32,FL
1671454317000,15,18,CT
1671454990000,17,10,SV
1671455504000,10,17,SV
1671456008000,14,07,FL
1671456606000,17,10,SV
1671409796000,35,10,SV
1671457468000,10,17,SV
1671411612000,10,35,SV
1671458902000,15,20,CT
1671433004000,17,10,SV
1671433375000,10,17,SV
1671461640000,20L,07,RJ
1671444430000,32,14,FL
1671444638000,15,08,GL
1671444912000,15,23,GL
1671445198000,15,23,GL
1671445572000,20L,21,RJ
1671446368000,15,21,GL
1671446573000,15,21,GL
1671475907000,10,17,SV
1671462148000,17,10,SV
1671476927000,17,10,SV
1671477044000,10,17,SV
1671478379000,14,07,FL
1671448252000,15,08,GL
1671449855000,15,21,GL
1671462302000,10,17,SV
1671451325000,17,10,SV
1671479243000,17,10,SV
1671451329000,10R,25,GR
1671480013000,29L,14,BR
1671463401000,17,10,SV
1671481883000,10,17,SV
1671464257000,21,14,FL
1671464276000,10,17,SV
1671482813000,17,10,SV
1671483468000,10,17,SV
1671464491000,14,21,FL
1671464733000,17,15,SV
1671484671000,17,10,SV
1671484867000,10,17,SV
1671466343000,17,10,SV
1671466784000,10,17,SV
1671467686000,15,16,GL
1671467741000,17,10,SV
1671467839000,10,17,SV
1671469734000,17,10,SV
1671469933000,10,17,SV
1671471160000,20L,05,RJ
1671471595000,17,10,SV
1671471886000,18,16,RF
1671472049000,20L,21,RJ
1671472117000,10,17,SV
1671472728000,15,08,GL
1671473194000,11,06,PA
1671474592000,17,10,SV
1671475680000,15,12,GL
