hora,nova_cabeceira,antiga_cabeceira,aero
1660134785000,10,17,SV
1660136116000,16,34,CF
1660136815000,33,35,KP
1660136957000,02R,27,RJ
1660137039000,17,10,SV
1660137050000,10,17,SV
1660137053000,11,25,PA
1660091695000,20L,08,RJ
1660138081000,17,10,SV
1660151246000,33,15,KP
1660100955000,29L,11L,BR
1660151598000,17,10,SV
1660151765000,10,17,SV
1660152490000,15,33,CT
1660138485000,35L,34,SP
1660138534000,10,17,SV
1660138683000,35L,14,SP
1660106286000,17,10,SV
1660152909000,35L,17,SP
1660153626000,17,10,SV
1660140161000,34,16,CF
1660114667000,27L,09R,GR
1660141046000,17,10,SV
1660141160000,27L,34,GR
1660142524000,11,29,PA
1660142559000,34,31,CF
1660142866000,10,17,SV
1660143051000,17,10,SV
1660143681000,18,34,RF
1660144294000,29L,18,BR
1660144601000,18,29L,RF
1660145271000,10,17,SV
1660153895000,18,02,RF
1660153921000,20L,02R,RJ
1660155692000,28,10,GL
1660155990000,29L,14,BR
1660158010000,10,17,SV
1660158498000,17,10,SV
1660158918000,10,17,SV
1660159771000,17,10,SV
1660160013000,28,08,GL
1660160074000,10,17,SV
1660161180000,17,10,SV
1660161351000,35L,30,SP
1660161539000,10,17,SV
1660161604000,17,10,SV
1660161690000,18,15,RF
1660161761000,35L,34,SP
1660147189000,11,13,PA
1660147722000,20L,02R,RJ
1660148137000,17,10,SV
1660149305000,10,17,SV
1660149737000,02R,14,RJ
1660149942000,02R,20L,RJ
1660150214000,15,33,KP
1660163021000,29L,02,BR
1660118808000,33,15,CT
1660119278000,34,16,CF
1660122128000,35L,17R,SP
1660123558000,10,17,SV
1660126156000,02R,20L,RJ
1660165334000,10,28,GL
1660166293000,10,17,SV
1660126658000,27L,25,GR
1660128608000,17,10,SV
1660170497000,17,10,SV
1660171222000,27R,35L,GR
1660171338000,35L,27R,SP
1660171391000,28,10,GL
1660171669000,11,13,PA
1660171821000,10,17,SV
1660173290000,10,28,GL
1660173294000,02R,20L,RJ
1660173415000,28,10,GL
1660174290000,17,10,SV
1660129657000,10,17,SV
1660174800000,35L,02R,SP
1660174850000,11,13,PA
1660174914000,02R,35L,RJ
1660129831000,17,10,SV
1660130317000,10,17,SV
1660131102000,10,21,GL
1660133466000,17,10,SV
