hora,nova_cabeceira,antiga_cabeceira,aero
1659956077000,10,21,GL
1659958263000,15,33,KP
1659959504000,10,07,GL
1659962210000,27L,09R,GR
1659962420000,10,08,GL
1659963055000,21,14,FL
1659963278000,17,10,SV
1659963915000,14,21,FL
1659964627000,10,17,SV
1659965581000,17,10,SV
1659966521000,10,17,SV
1659975854000,15,33,CT
1659967062000,02R,03,RJ
1659976962000,02R,03,RJ
1659977656000,17,10,SV
1659977876000,10,17,SV
1659968230000,17,10,SV
1659968371000,14,25,FL
1659968452000,21,14,FL
1659978153000,02R,06,RJ
1659978466000,34,16,CF
1659968496000,10,17,SV
1659968781000,17,10,SV
1659917596000,17,10,SV
1659968955000,10,17,SV
1659969634000,17,10,SV
1659970415000,14,21,FL
1659970686000,21,14,FL
1659971288000,10,03,GL
1659971393000,14,21,FL
1659972129000,33,15,KP
1659972512000,10,17,SV
1659973457000,29R,11L,BR
1659973615000,17,10,SV
1659973917000,02R,35L,RJ
1659974019000,35L,02R,SP
1659974132000,10,17,SV
1659978846000,33,16,KP
1659979500000,29,15,CT
1659981355000,33,15,KP
1659981392000,17,10,SV
1659981620000,27L,16,GR
1659981954000,33,36,KP
1659982211000,18,15,RF
1659982675000,15,29,CT
1659982777000,29L,14,BR
1659983483000,10,17,SV
1659974921000,02R,05,RJ
1659975489000,02L,08,RJ
1659917636000,15,33,CT
1659985238000,33,01,KP
1659985341000,17,10,SV
1659985341000,16,34,CF
1659919384000,10,17,SV
1659986040000,21,14,FL
1659921059000,20L,02R,RJ
1659986626000,10,17,SV
1659986888000,10,36,GL
1659986953000,10,08,GL
1659921560000,17R,12,SP
1659927360000,10,28,GL
1659987625000,20L,02R,RJ
1659987657000,17,10,SV
1659987664000,14,21,FL
1659987930000,10,17,SV
1659988162000,17,10,SV
1659988375000,10,17,SV
1659994431000,17,10,SV
1659994565000,10,17,SV
1659947535000,33,15,CT
1659998591000,20L,02R,RJ
1659999786000,09R,27L,GR
1660000061000,17,10,SV
1660000305000,10,17,SV
1659989548000,17,10,SV
1659989683000,02R,20L,RJ
1659990118000,29R,14,BR
1659991151000,35,17,SV
1659991442000,15,33,KP
1660001248000,17,10,SV
1659991590000,17,35,SV
1659991661000,10,21,GL
1659991854000,10,17,SV
1659949319000,35L,17R,SP
1659992619000,17R,35L,SP
1659950188000,02R,20L,RJ
1659953033000,10,26,GL
1659953300000,20L,21,RJ
1659955856000,02L,20L,RJ
