hora,nova_cabeceira,antiga_cabeceira,aero
1667001713000,17,10,SV
1667001947000,15,33,KP
1667002872000,10,17,SV
1667003549000,10R,28L,GR
1667003892000,20L,02R,RJ
1667004007000,17,10,SV
1667004891000,10,17,SV
1667018872000,17,10,SV
1667019076000,10,17,SV
1667032381000,32,14,FL
1667034859000,02R,20L,RJ
1667036421000,33,15,CT
1667039221000,17,10,SV
1667043685000,03,32,FL
1667041414000,35L,17R,SP
1667041552000,10,17,SV
1667057886000,35L,12,SP
1667058571000,15,08,GL
1667072785000,32,03,FL
1667073364000,03,32,FL
1667073508000,10,17,SV
1667073789000,32,03,FL
1667073947000,03,32,FL
1667074100000,15,33,KP
1667074345000,32,03,FL
1667059645000,35L,17,SP
1667074443000,17,10,SV
1667059677000,35L,33,SP
1667059686000,17,10,SV
1667045804000,33,15,KP
1667059807000,10,17,SV
1667059819000,35L,23,SP
1667060324000,35L,15,SP
1667076403000,10,17,SV
1667077624000,28L,25,GR
1667078437000,10R,28L,GR
1667079391000,15,16,KP
1667047004000,32,29,FL
1667079823000,02R,20L,RJ
1667081323000,35L,17R,SP
1667082420000,32,07,FL
1667082699000,28L,10R,GR
1667083171000,17R,35L,SP
1667061403000,35L,30,SP
1667062013000,17,10,SV
1667062140000,10,17,SV
1667062537000,03,32,FL
1667083499000,17,10,SV
1667049252000,32,03,FL
1667084257000,10,17,SV
1667085159000,11L,29R,BR
1667063830000,33,36,CT
1667064989000,32,03,FL
1667065343000,35L,17R,SP
1667066631000,35L,12,SP
1667067016000,35L,33,SP
1667067346000,29L,11L,BR
1667068121000,15,21,GL
1667070300000,03,32,FL
1667070684000,18,15,RF
1667071383000,32,03,FL
1667050109000,11,29,PA
1667071489000,17R,35L,SP
1667071949000,17,10,SV
1667072363000,03,32,FL
1667050215000,11,29,PA
1667051357000,33,36,KP
1667051469000,20L,02R,RJ
1667051483000,33,36,CT
1667051835000,28L,10R,GR
1667052284000,29,11,PA
1667052533000,35L,30,SP
1667053092000,03,32,FL
1667054144000,33,34,KP
1667055323000,28L,33,GR
1667055465000,32,07,FL
1667056143000,03,21,FL
1667056551000,03,32,FL
1667057024000,32,03,FL
1667057203000,33,36,CT
