hora,nova_cabeceira,antiga_cabeceira,aero
1682555368000,02R,20L,RJ
1682600012000,32,25,FL
1682600118000,32,07,FL
1682600572000,20L,26,RJ
1682600722000,20L,08,RJ
1682556576000,17,10,SV
1682601162000,20L,21,RJ
1682602020000,35,10,SV
1682557720000,10,17,SV
1682602033000,10,35,SV
1682558815000,15,33,GL
1682561973000,17,10,SV
1682603348000,17,10,SV
1682562429000,10,17,SV
1682587047000,20L,02R,RJ
1682603645000,32,25,FL
1682603758000,10,17,SV
1682604142000,17,10,SV
1682604684000,10,17,SV
1682604807000,15,01,KP
1682604842000,17,10,SV
1682588345000,32,14,FL
1682588836000,15,21,GL
1682590351000,15,33,CT
1682605684000,14,32,FL
1682610905000,14,25,FL
1682591197000,17,10,SV
1682612390000,35,10,SV
1682606026000,10,17,SV
1682591480000,15,26,GL
1682612780000,10,35,SV
1682591677000,11R,08,BR
1682613193000,33,15,CT
1682613381000,15,21,GL
1682592114000,18,15,RF
1682607835000,15,18,CT
1682607955000,17,10,SV
1682592472000,15,26,GL
1682608115000,10,17,SV
1682608328000,35R,17,SP
1682613670000,17,10,SV
1682613784000,10,17,SV
1682614309000,35L,34,SP
1682614527000,17,10,SV
1682614650000,10,17,SV
1682614727000,29R,11L,BR
1682614920000,29,12,PA
1682614991000,34,35L,CF
1682615554000,02L,20L,RJ
1682615726000,17,10,SV
1682615738000,20L,02L,RJ
1682616443000,35,17,SV
1682608474000,35R,17,SP
1682608559000,20L,23,RJ
1682608772000,15,36,CT
1682609103000,20L,21,RJ
1682609148000,15,21,GL
1682620473000,10,17,SV
1682621075000,17,10,SV
1682621341000,15,33,CT
1682621624000,10,17,SV
1682621864000,29R,21,BR
1682616644000,10,35,SV
1682617106000,17,10,SV
1682594037000,10,17,SV
1682617807000,20L,02,RJ
1682618026000,16,34,CF
1682618065000,35L,33,SP
1682618701000,33,26,CT
1682623445000,17,10,SV
1682594993000,15,33,KP
1682623676000,14,25,FL
1682618891000,17R,35L,SP
1682595732000,15,21,GL
1682624095000,29,24,PA
1682624117000,10,17,SV
1682624309000,11L,29R,BR
1682597767000,28L,17,GR
1682597801000,34,16,CF
1682598841000,20L,15,RJ
1682626029000,20L,23,RJ
1682626157000,17,10,SV
1682626451000,10,17,SV
1682635383000,17,10,SV
1682636181000,10,17,SV
1682638609000,17,10,SV
1682639046000,29R,11L,BR
1682626889000,15,23,GL
1682627251000,10R,28L,GR
1682627576000,20L,21,RJ
1682628110000,15,23,GL
1682629736000,17,10,SV
1682630305000,10,17,SV
1682630313000,15,21,GL
1682634211000,15,18,CT
