hora,nova_cabeceira,antiga_cabeceira,aero
1660005554000,10,17,SV
1660020554000,17,10,SV
1660031488000,11R,29R,BR
1660035951000,14,15,FL
1660036496000,15,14,KP
1660037156000,10,17,SV
1660039339000,28,10,GL
1660039871000,02R,20L,RJ
1660039942000,28,26,GL
1660073019000,28,26,GL
1660042623000,28,21,GL
1660043327000,17,10,SV
1660043566000,10,17,SV
1660043683000,28,26,GL
1660052914000,10,17,SV
1660053432000,15,02R,KP
1660053515000,02R,15,RJ
1660054042000,15,33,KP
1660054244000,17,10,SV
1660054893000,10,17,SV
1660044826000,17R,18,SP
1660055199000,15,13,CT
1660074643000,17,10,SV
1660057156000,36,18,RF
1660057216000,20L,02R,RJ
1660045114000,02R,26,RJ
1660045377000,17,10,SV
1660045465000,11L,21,BR
1660045568000,10,17,SV
1660045620000,17R,07,SP
1660046088000,02R,15,RJ
1660046343000,15,02R,CT
1660058586000,18,36,RF
1660059419000,20L,21,RJ
1660075098000,10,17,SV
1660059592000,20L,05,RJ
1660060248000,17,10,SV
1660047131000,18,17R,RF
1660047895000,17,10,SV
1660060673000,20L,26,RJ
1660076919000,17,10,SV
1660060984000,10,17,SV
1660061440000,33,15,KP
1660062098000,17,10,SV
1660062464000,17R,12,SP
1660063770000,10,17,SV
1660048574000,10,17,SV
1660048790000,11,15,PA
1660048852000,17,10,SV
1660049079000,15,21,KP
1660049107000,10,17,SV
1660051462000,17,10,SV
1660064855000,16,13,CF
1660077127000,10,17,SV
1660077396000,17,10,SV
1660066412000,17,10,SV
1660066871000,18,15,RF
1660078538000,11,15,PA
1660079031000,28,21,GL
1660081192000,28,21,GL
1660067979000,33,12,KP
1660068016000,20L,24,RJ
1660081605000,10,17,SV
1660082222000,17,10,SV
1660082375000,29R,11L,BR
1660070309000,10,17,SV
1660082445000,10,17,SV
1660082781000,17,10,SV
1660071134000,28,10,GL
1660083236000,10,17,SV
1660084804000,10,28,GL
1660085608000,11R,29L,BR
