hora,nova_cabeceira,antiga_cabeceira,aero
1670291754000,11L,29L,BR
1670300868000,17,10,SV
1670305083000,10,17,SV
1670311648000,33,15,KP
1670318326000,02R,20L,RJ
1670318454000,15,08,GL
1670334523000,21,14,FL
1670319080000,16,11R,CF
1670335595000,14,05,FL
1670336408000,17,10,SV
1670336797000,15,17,GL
1670319219000,11R,16,BR
1670320073000,15,03,GL
1670337664000,21,14,FL
1670337783000,10,17,SV
1670287610000,17,10,SV
1670288774000,10,17,SV
1670337939000,14,21,FL
1670320128000,18,15,RF
1670321002000,32,14,FL
1670338718000,21,14,FL
1670338897000,14,21,FL
1670339001000,11,33,CT
1670339192000,21,14,FL
1670321970000,14,32,FL
1670339415000,17,10,SV
1670322203000,17,10,SV
1670322410000,15,08,GL
1670322466000,15,08,GL
1670340470000,10,17,SV
1670340679000,33,11,CT
1670352254000,14,21,FL
1670352616000,10,17,SV
1670323200000,28L,10R,GR
1670353156000,17,10,SV
1670341133000,14,21,FL
1670354503000,15,33,KP
1670341912000,17,10,SV
1670354699000,10,17,SV
1670324196000,33,15,CT
1670342396000,10,17,SV
1670324281000,15,08,GL
1670343283000,21,14,FL
1670343326000,33,15,GL
1670355333000,29L,11R,BR
1670356183000,14,11,FL
1670343502000,14,21,FL
1670343613000,17,10,SV
1670324952000,10,17,SV
1670344113000,10,17,SV
1670356667000,17,10,SV
1670357185000,21,14,FL
1670325286000,15,08,GL
1670325334000,17,10,SV
1670357571000,10,17,SV
1670326653000,15,08,GL
1670357838000,17,10,SV
1670358094000,10,17,SV
1670358588000,14,21,FL
1670358717000,11L,29R,BR
1670359941000,17R,35L,SP
1670360230000,02R,20L,RJ
1670360839000,21,14,FL
1670360913000,20L,02R,RJ
1670345984000,15,33,GL
1670346125000,03,14,FL
1670346158000,20L,02R,RJ
1670346670000,14,03,FL
1670347512000,17,10,SV
1670347636000,10,17,SV
1670347929000,15,33,CT
1670348139000,17,10,SV
1670348181000,10,17,SV
1670348534000,17,10,SV
1670348659000,33,17,KP
1670361819000,14,21,FL
1670363466000,28L,16,GR
1670326869000,10,17,SV
1670349879000,21,14,FL
1670327577000,17,10,SV
1670351197000,15,24,GL
1670366686000,10R,16,GR
1670367010000,02R,20L,RJ
1670367648000,35R,21,SP
1670368358000,18,12,RF
1670369107000,35L,17R,SP
1670327819000,10,17,SV
1670330583000,10,07,SV
1670330803000,17,10,SV
1670330871000,15,07,GL
1670331047000,33,16,KP
1670331445000,21,14,FL
1670331582000,10,17,SV
1670332003000,17,10,SV
1670332376000,14,21,FL
1670333224000,10,17,SV
1670333899000,15,11,GL
1670334082000,02L,03,RJ
1670334267000,35L,07,SP
1670334411000,02R,03,RJ
