hora,nova_cabeceira,antiga_cabeceira,aero
1669726953000,15,21,CT
1669689799000,29L,11L,BR
1669740756000,17,10,SV
1669693217000,17,10,SV
1669740991000,10,17,SV
1669728800000,15,08,GL
1669741653000,14,21,FL
1669693651000,11L,29L,BR
1669698295000,29L,11L,BR
1669729890000,15,29,CT
1669698816000,10,17,SV
1669713304000,02R,20L,RJ
1669731200000,17,10,SV
1669744094000,17,10,SV
1669744226000,34,13,CF
1669713435000,15,26,GL
1669731695000,10,17,SV
1669731766000,17,10,SV
1669714574000,02R,29R,RJ
1669745757000,29R,32,BR
1669714597000,29R,02R,BR
1669719332000,15,21,GL
1669746746000,10,17,SV
1669747157000,29R,24R,BR
1669747215000,17R,16,SP
1669747395000,17R,16,SP
1669747442000,17,10,SV
1669733884000,15,35,KP
1669734437000,10,17,SV
1669734683000,17,10,SV
1669734896000,10,17,SV
1669720987000,17,10,SV
1669748234000,10,17,SV
1669748486000,17,10,SV
1669748763000,10,17,SV
1669748910000,17,10,SV
1669748977000,14,07,FL
1669749191000,15,33,KP
1669749452000,10,17,SV
1669749546000,15,08,GL
1669750523000,21,14,FL
1669738698000,20L,21,RJ
1669738789000,17R,14,SP
1669738900000,33,15,KP
1669738926000,17R,30,SP
1669739173000,34,13,CF
1669750747000,14,21,FL
1669751383000,35,10,SV
1669721914000,10,17,SV
1669751920000,17,35,SV
1669752022000,10,17,SV
1669740206000,17,10,SV
1669740299000,10,17,SV
1669722896000,17,10,SV
1669740435000,21,07,FL
1669752710000,17,10,SV
1669753095000,16,34,CF
1669753163000,34,16,CF
1669753338000,16,34,CF
1669753584000,10,17,SV
1669723681000,10,17,SV
1669754162000,20L,06,RJ
1669725494000,34,16,CF
1669758121000,34,16,CF
1669759286000,17R,13,SP
1669761048000,11L,29R,BR
1669761329000,17,10,SV
1669761735000,29R,11L,BR
1669761739000,11R,29R,BR
1669761800000,10,17,SV
1669762506000,17,10,SV
1669763011000,10,17,SV
1669764550000,16,34,CF
1669765257000,29L,11L,BR
1669765864000,02R,20L,RJ
1669725632000,20L,02R,RJ
