hora,nova_cabeceira,antiga_cabeceira,aero
1673267711000,32,07,FL
1673268091000,18,10,RF
1673268480000,10,18,SV
1673268622000,17,10,SV
1673269214000,10,17,SV
1673269295000,17,10,SV
1673269457000,03,32,FL
1673269768000,32,03,FL
1673270063000,10,17,SV
1673270215000,17,10,SV
1673283791000,10,17,SV
1673223072000,17,10,SV
1673286210000,17,10,SV
1673271470000,10,17,SV
1673287544000,15,18,KP
1673224244000,10,17,SV
1673287737000,21,14,FL
1673272418000,17,10,SV
1673272607000,11R,10,BR
1673251024000,34,16,CF
1673272782000,10,17,SV
1673273047000,21,32,FL
1673273182000,32,21,FL
1673273273000,18,10,RF
1673273793000,15,23,GL
1673274026000,21,32,FL
1673288668000,14,21,FL
1673289828000,21,14,FL
1673290160000,34,16,CF
1673290588000,10,17,SV
1673290611000,14,21,FL
1673291257000,17,10,SV
1673292015000,10,17,SV
1673274461000,14,21,FL
1673275134000,15,07,KP
1673293248000,14,07,FL
1673275350000,18,12,RF
1673275426000,15,12,KP
1673275527000,21,14,FL
1673275589000,14,21,FL
1673294838000,16,34,CF
1673251603000,11L,29R,BR
1673295388000,17,10,SV
1673276117000,35,10,SV
1673276274000,17,35,SV
1673276970000,14,05,FL
1673296324000,10,17,SV
1673277153000,34,13,CF
1673253806000,32,14,FL
1673277420000,10,17,SV
1673298487000,18,12,RF
1673255608000,15,08,GL
1673299853000,17,10,SV
1673299983000,10,17,SV
1673259636000,15,08,GL
1673301110000,15,12,KP
1673301462000,15,33,KP
1673279266000,17,10,SV
1673279301000,34,27,CF
1673279451000,34,13,CF
1673279687000,10,17,SV
1673280047000,21,14,FL
1673280064000,29L,11R,BR
1673280333000,14,21,FL
1673303231000,16,26,CF
1673280874000,17,10,SV
1673281180000,10,17,SV
1673281859000,16,34,CF
1673259985000,02R,20L,RJ
1673260759000,15,21,GL
1673283651000,17,10,SV
1673262285000,17R,10,SP
1673262290000,10,17R,SV
1673263217000,20L,02R,RJ
1673263467000,15,33,KP
1673263852000,18,05,RF
1673264995000,17,10,SV
1673265192000,03,32,FL
1673265553000,10,17,SV
1673265690000,17,10,SV
1673266038000,18,06,RF
1673266862000,21,03,FL
1673266975000,18,15,RF
1673267641000,10,17,SV
