hora,nova_cabeceira,antiga_cabeceira,aero
1657843950000,15,34,KP
1657844607000,17,10,SV
1657845878000,10,17,SV
1657846635000,32,14,FL
1657890375000,18,12,RF
1657847477000,14,32,FL
1657849600000,17,10,SV
1657891147000,11R,06L,BR
1657891152000,33,15,KP
1657891794000,17,10,SV
1657850447000,10,17,SV
1657850899000,32,14,FL
1657893133000,11,29,PA
1657858474000,18,15,RF
1657893403000,10,17,SV
1657894582000,34,16,CF
1657894892000,35,10,SV
1657858811000,17,10,SV
1657895079000,10,11,SV
1657861815000,10,17,SV
1657872599000,14,32,FL
1657896071000,03,32,FL
1657879200000,15,21,GL
1657897002000,15,03,GL
1657880925000,35L,15,SP
1657897329000,17,10,SV
1657897823000,09R,30,GR
1657903662000,17,10,SV
1657904006000,10,17,SV
1657898579000,35L,30,SP
1657882487000,15,35L,CT
1657898755000,02R,06,RJ
1657898758000,18,12,RF
1657898763000,10,17,SV
1657898974000,32,03,FL
1657899108000,17,10,SV
1657899391000,03,32,FL
1657904317000,17,10,SV
1657904383000,10,17,SV
1657904825000,27L,09R,GR
1657904998000,17,10,SV
1657905123000,10,17,SV
1657905469000,03,07,FL
1657906590000,32,07,FL
1657907687000,15,03,GL
1657907724000,17,10,SV
1657908129000,10,17,SV
1657908993000,03,32,FL
1657909241000,32,05,FL
1657909251000,32,03,FL
1657910518000,27L,16,GR
1657911397000,03,32,FL
1657899876000,10,17,SV
1657899936000,32,03,FL
1657900890000,17,10,SV
1657901705000,10,17,SV
1657902293000,20L,02R,RJ
1657915363000,17,10,SV
1657915368000,15,21,GL
1657915770000,03,32,FL
1657916414000,17,10,SV
1657911869000,33,18,KP
1657884430000,32,14,FL
1657912971000,15,21,GL
1657913387000,32,03,FL
1657913463000,18,16,RF
1657913608000,17,10,SV
1657917803000,32,03,FL
1657914190000,33,20L,KP
1657885772000,29,11,PA
1657914359000,10,17,SV
1657914613000,17,10,SV
1657914896000,15,08,GL
1657914973000,20L,33,RJ
1657915138000,10,17,SV
1657919382000,15,21,GL
1657921839000,17,10,SV
1657921935000,16,34,CF
1657922454000,10,17,SV
1657922501000,34,16,CF
1657922944000,32,27L,FL
1657923074000,27L,32,GR
1657923522000,09R,27L,GR
1657924291000,17,10,SV
1657924473000,10,17,SV
1657924836000,35L,30,SP
1657924957000,33,36,CT
1657924987000,32,07,FL
1657915287000,11,15,PA
1657925406000,33,11,KP
1657885890000,15,17,KP
1657886261000,15,07,GL
1657927268000,15,33,KP
1657886312000,33,15,CT
1657886621000,35L,16,SP
1657887461000,16,35L,CF
1657887811000,32,36,FL
1657887865000,35L,30,SP
1657889758000,11R,14,BR
