hora,nova_cabeceira,antiga_cabeceira,aero
1658839824000,15,08,CT
1658840063000,17,10,SV
1658840390000,10,17,SV
1658840797000,17,10,SV
1658841571000,15,08,CT
1658797131000,02R,20L,RJ
1658841727000,10,11,SV
1658841907000,34,16,CF
1658841929000,15,33,CT
1658842419000,15,18,CT
1658853340000,03,25,FL
1658802485000,14,32,FL
1658853918000,32,03,FL
1658842593000,02R,21,RJ
1658842653000,10,14,SV
1658803293000,32,14,FL
1658829137000,17R,30,SP
1658842793000,17,10,SV
1658843414000,15,16,KP
1658843524000,10,17,SV
1658844060000,15,18,CT
1658844378000,17,10,SV
1658844438000,15,34,KP
1658855243000,16,09,CF
1658855917000,16,13,CF
1658855953000,17,10,SV
1658855974000,10,17,SV
1658844596000,10,17,SV
1658844676000,34,15,CF
1658829843000,15,23,GL
1658845152000,03,32,FL
1658845298000,32,03,FL
1658832454000,11L,07,BR
1658845606000,20L,02R,RJ
1658857806000,15,18,CT
1658858008000,17,10,SV
1658858059000,11R,14,BR
1658832904000,15,26,GL
1658858118000,15,18,KP
1658858284000,15,18,KP
1658846891000,32,26,FL
1658846922000,17,10,SV
1658833076000,17,10,SV
1658833530000,10,17,SV
1658847607000,15,33,KP
1658860251000,10,17,SV
1658836537000,21,32,FL
1658860639000,17,10,SV
1658861833000,03,32,FL
1658862530000,32,03,FL
1658862930000,03,32,FL
1658848770000,10,17,SV
1658849156000,17,10,SV
1658849318000,10,17,SV
1658849666000,17,10,SV
1658849678000,16,34,CF
1658849939000,15,26,CT
1658850909000,10,17,SV
1658851018000,32,07,FL
1658863026000,10,17,SV
1658863073000,17,10,SV
1658863110000,15,26,CT
1658863168000,03,25,FL
1658863485000,10,17,SV
1658863818000,15,26,GL
1658864134000,32,03,FL
1658864167000,15,26,CT
1658836985000,15,33,KP
1658864322000,15,35L,KP
1658837035000,15,18,CT
1658864910000,16,13,CF
1658865144000,17,10,SV
1658865635000,03,32,FL
1658865917000,32,03,FL
1658837071000,10,29,SV
1658837348000,32,21,FL
1658866692000,17R,12,SP
1658866733000,10,17,SV
1658868535000,03,32,FL
1658868716000,32,03,FL
1658869073000,21,32,FL
1658869544000,17,10,SV
1658869729000,10,17,SV
1658869918000,15,21,GL
1658872065000,32,21,FL
1658873514000,21,32,FL
1658874458000,15,16,KP
1658875617000,32,21,FL
1658877705000,14,32,FL
1658837630000,03,32,FL
1658879637000,18,13,RF
1658837979000,32,03,FL
1658837999000,17,10,SV
1658838397000,10,17,SV
