hora,nova_cabeceira,antiga_cabeceira,aero
1667961308000,17,10,SV
1667962655000,10,17,SV
1667964897000,32,14,FL
1667966145000,16,10L,CF
1667966255000,10L,16,GR
1667980467000,28,10,SV
1667985456000,02R,20L,RJ
1667987203000,29,11,PA
1667987827000,11R,16,BR
1667987899000,16,11R,CF
1667989108000,11R,16,BR
1667989252000,16,11R,CF
1667989332000,11,29,PA
1667989686000,17R,14,SP
1667956418000,18,16R,RF
1667990228000,15,08,GL
1667990987000,02R,05,RJ
1667991575000,02R,21,RJ
1667992501000,17,28,SV
1667993140000,28,17,SV
1668000098000,03,36,FL
1667994742000,16,26,CF
1667995150000,16,13,CF
1668000901000,34,16,CF
1668011872000,28,17,SV
1668002346000,17,28,SV
1668002425000,14,32,FL
1668002435000,17R,02,SP
1668002774000,28,17,SV
1668003147000,18,12,RF
1668003343000,17R,12,SP
1667996590000,33,15,KP
1667996663000,15,08,CT
1667998168000,33,15,CT
1667998818000,03,25,FL
1668003845000,17R,16,SP
1668012557000,21,14,FL
1668003963000,29L,11L,BR
1668004116000,21,14,FL
1668004264000,17,28,SV
1668004342000,11L,29L,BR
1668004352000,29R,11L,BR
1667999485000,32,23,FL
1668012835000,03,21,FL
1668013395000,17R,35L,SP
1668004651000,18,15,RF
1668004978000,14,21,FL
1668005173000,33,08,CT
1668013716000,29R,24,BR
1668005622000,20L,02R,RJ
1668005622000,28L,10R,GR
1668014012000,17,28,SV
1668027035000,16,27,CF
1668006177000,18,12,RF
1668027511000,10,17,SV
1668014058000,33,08,CT
1668027604000,16,34,CF
1668006479000,35L,17R,SP
1668014070000,14,03,FL
1668027891000,15,33,KP
1668028137000,21,14,FL
1668014238000,28,17,SV
1668029794000,10R,28L,GR
1668007232000,14,07,FL
1668030157000,17,10,SV
1668014413000,17,28,SV
1668030383000,10,17,SV
1668030395000,17R,12,SP
1668030803000,14,21,FL
1668007606000,28,17,SV
1668031240000,15,21,GL
1668014694000,34,09,CF
1668015188000,10,17,SV
1668033362000,11R,29R,BR
1668033381000,15,33,KP
1668035518000,21,14,FL
1668009062000,15,08,GL
1668009787000,20L,21,RJ
1668010189000,14,23,FL
1668036277000,21,07,FL
1668037703000,14,21,FL
1668015531000,33,08,CT
1668011368000,17,28,SV
1668015794000,33,26,CT
1668016118000,17,10,SV
1668016276000,15,08,GL
1668017711000,10,17,SV
1668017795000,17,10,SV
1668018376000,15,33,CT
1668019841000,10,17,SV
1668019986000,14,23,FL
1668020961000,03,14,FL
1668021308000,21,03,FL
1668021549000,14,21,FL
1668022390000,11,18,CT
1668023243000,21,14,FL
1668023560000,17,10,SV
1668024580000,20L,08,RJ
1668025189000,10,17,SV
1668025552000,15,20L,GL
1668025560000,17,10,SV
1668025619000,20L,15,RJ
1668025830000,18,15,RF
