hora,nova_cabeceira,antiga_cabeceira,aero
1662771236000,14,32,FL
1662771517000,17,10,SV
1662772797000,10,17,SV
1662775876000,35,10,SV
1662777741000,10,35,SV
1662782010000,10R,28L,GR
1662785752000,17,10,SV
1662785934000,10,17,SV
1662802001000,02R,15,RJ
1662802134000,15,02R,KP
1662805188000,17,10,SV
1662806796000,10,17,SV
1662810105000,17,10,SV
1662811807000,17L,35L,SP
1662812804000,10,17,SV
1662813554000,17,10,SV
1662813606000,28L,10R,GR
1662813674000,10,17,SV
1662813893000,33,15,KP
1662815174000,15,33,CT
1662815647000,33,36,KP
1662829267000,17,10,SV
1662829388000,10,17,SV
1662829867000,33,36,KP
1662830114000,15,08,GL
1662816327000,35L,17R,SP
1662830785000,21,14,FL
1662830957000,28R,25,GR
1662831216000,17,10,SV
1662831238000,14,21,FL
1662831493000,10,17,SV
1662831761000,17,10,SV
1662816702000,20L,02R,RJ
1662816829000,02R,20L,RJ
1662817300000,33,18,CT
1662817464000,17,10,SV
1662831978000,10,17,SV
1662817704000,10,17,SV
1662832720000,14,32,FL
1662834051000,18,15,RF
1662834302000,17R,16,SP
1662834685000,17,10,SV
1662835755000,21,23,FL
1662836623000,10,17,SV
1662817998000,33,15,CT
1662818026000,17,10,SV
1662819181000,21,14,FL
1662819333000,10,17,SV
1662819711000,14,21,FL
1662820790000,15,33,CT
1662820863000,15,23,CT
1662837310000,20L,21,RJ
1662837375000,17,10,SV
1662838115000,21,14,FL
1662838169000,10,17,SV
1662838551000,14,21,FL
1662838638000,17R,35L,SP
1662821676000,17,10,SV
1662822545000,10,17,SV
1662822743000,18,03,RF
1662840220000,17R,30,SP
1662840658000,21,14,FL
1662841174000,17,10,SV
1662841475000,14,21,FL
1662823494000,21,14,FL
1662823836000,33,16,KP
1662824405000,17R,35L,SP
1662824672000,14,21,FL
1662824749000,17,10,SV
1662824844000,20L,02R,RJ
1662825071000,20L,08,RJ
1662825634000,33,15,KP
1662825709000,02R,20R,RJ
1662844745000,33,12,KP
1662845404000,10,17,SV
1662845446000,17R,33,SP
1662845849000,17R,35L,SP
1662846153000,15,33,KP
1662846352000,33,15,KP
1662846497000,15,33,KP
1662847177000,17,10,SV
1662847423000,10R,28L,GR
1662825943000,33,16,KP
1662825995000,20L,02R,RJ
1662826568000,10,17,SV
1662826801000,18,21,RF
1662847722000,15,33,KP
1662848341000,17R,28,SP
1662850736000,10,17,SV
