hora,nova_cabeceira,antiga_cabeceira,aero
1656248152000,21,25,FL
1656248276000,15,18,KP
1656248697000,15,16,KP
1656250952000,17,10,SV
1656251202000,21,14,FL
1656251261000,10,17,SV
1656251497000,17,10,SV
1656252050000,15,16,GL
1656252251000,14,23,FL
1656252480000,11R,14,BR
1656253074000,10,17,SV
1656253201000,17,10,SV
1656253479000,14,25,FL
1656204654000,29,11,PA
1656207559000,02R,20L,RJ
1656211233000,09R,27L,GR
1656213382000,11,29,PA
1656218676000,17,10,SV
1656253902000,10,17,SV
1656254422000,17,10,SV
1656254528000,21,14,FL
1656255531000,14,21,FL
1656256207000,21,14,FL
1656234024000,15,14,KP
1656236332000,20L,02R,RJ
1656257457000,14,21,FL
1656242314000,21,14,FL
1656258699000,10,17,SV
1656258794000,21,14,FL
1656243516000,10,17,SV
1656243796000,14,21,FL
1656260367000,14,21,FL
1656260803000,17,10,SV
1656261032000,10,17,SV
1656246181000,11L,14,BR
1656247473000,21,07,FL
1656263922000,21,07,FL
1656264537000,14,21,FL
1656265114000,17,10,SV
1656265267000,10,17,SV
1656266477000,21,23,FL
1656266911000,15,20L,GL
1656267342000,17,10,SV
1656267712000,10,17,SV
1656268369000,21,14,FL
1656268779000,20L,15,RJ
1656269298000,15,17,KP
1656269362000,17,10,SV
1656269450000,15,12,KP
1656269548000,10,17,SV
1656269645000,17,10,SV
1656270147000,21,07,FL
1656271360000,10,17,SV
1656271608000,17,10,SV
1656271782000,10,17,SV
1656271926000,14,21,FL
1656271998000,17,10,SV
1656274357000,20L,02R,RJ
1656275029000,10,17,SV
1656275756000,17,10,SV
1656277575000,10,17,SV
1656277943000,17,10,SV
1656279546000,10,17,SV
1656286079000,17,10,SV
