hora,nova_cabeceira,antiga_cabeceira,aero
1662598043000,15,33,CT
1662599110000,35L,15,SP
1662619331000,35,10,SV
1662630574000,35L,15,SP
1662632745000,35L,13,SP
1662633352000,10,35,SV
1662633939000,15,08,GL
1662642783000,15,36,KP
1662634348000,15,08,GL
1662643069000,32,11,FL
1662634467000,15,05,GL
1662643446000,33,15,KP
1662643705000,15,08,KP
1662635158000,17,10,SV
1662643829000,03,07,FL
1662654180000,32,03,FL
1662635758000,33,15,CT
1662644730000,33,36,CT
1662635802000,15,08,GL
1662655712000,15,26,GL
1662655713000,03,32,FL
1662645336000,15,36,KP
1662655825000,15,03,GL
1662655985000,32,03,FL
1662657875000,33,15,KP
1662658162000,03,32,FL
1662658241000,33,12,KP
1662658251000,20L,02R,RJ
1662646358000,17,10,SV
1662646975000,10,17,SV
1662658522000,35L,30,SP
1662658673000,32,03,FL
1662636286000,10,17,SV
1662658695000,17,10,SV
1662658886000,20L,08,RJ
1662658895000,10,17,SV
1662659288000,11L,21,BR
1662649007000,33,15,KP
1662649379000,33,17R,KP
1662649452000,17,10,SV
1662649757000,02R,13,RJ
1662649942000,02R,13,RJ
1662660505000,03,23,FL
1662660890000,03,32,FL
1662661201000,32,03,FL
1662661322000,03,32,FL
1662650584000,10,17,SV
1662650791000,21,23,FL
1662650835000,16,02R,CF
1662650891000,02R,16,RJ
1662661547000,32,03,FL
1662661799000,21,32,FL
1662636741000,11L,08,BR
1662662352000,32,33,FL
1662651438000,17,10,SV
1662651745000,35L,03,SP
1662651987000,32,21,FL
1662652219000,28L,10R,GR
1662663399000,17,10,SV
1662663583000,32,21,FL
1662652387000,10,17,SV
1662637352000,02R,15,RJ
1662652788000,15,03,GL
1662652916000,03,23,FL
1662664003000,10,17,SV
1662664351000,20L,21,RJ
1662638603000,15,16,KP
1662665204000,15,08,GL
1662665448000,15,21,GL
1662665947000,15,08,GL
1662666086000,32,07,FL
1662653616000,03,32,FL
1662666180000,03,32,FL
1662638818000,15,10,GL
1662639032000,15,12,KP
1662666768000,32,03,FL
1662639092000,10,15,SV
1662640051000,17,10,SV
1662667682000,15,13,GL
1662667839000,03,32,FL
1662668088000,17,10,SV
1662668160000,32,03,FL
1662640204000,15,08,GL
1662640314000,10,17,SV
1662668530000,28L,30,GR
1662668692000,03,32,FL
1662640793000,10R,09R,GR
1662669141000,32,03,FL
1662669242000,10,17,SV
1662669319000,16,13,CF
1662641249000,33,08,CT
1662669804000,20L,36,RJ
1662669869000,17,10,SV
1662670369000,15,04,GL
1662670994000,10,17,SV
1662671744000,15,21,GL
1662641802000,15,36,KP
1662672105000,17,10,SV
1662672156000,11R,14,BR
1662672348000,11R,14,BR
1662672403000,15,23,GL
1662673705000,10,17,SV
1662674426000,10R,28L,GR
1662642101000,15,18,KP
1662676503000,32,07,FL
1662679397000,15,33,KP
1662680645000,17,10,SV
1662681460000,10,17,SV
