hora,nova_cabeceira,antiga_cabeceira,aero
1668903568000,10,17,SV
1668904568000,17,10,SV
1668951668000,32,03,FL
1668906006000,10,17,SV
1668911901000,32,14,FL
1668936278000,02R,20L,RJ
1668952737000,16,12,CF
1668953110000,17,10,SV
1668953340000,03,32,FL
1668953384000,32,24,FL
1668940314000,16,13,CF
1668953466000,10,17,SV
1668953892000,20L,02R,RJ
1668948466000,03,32,FL
1668954896000,32,03,FL
1668955369000,17,10,SV
1668955632000,10,17,SV
1668957217000,17,10,SV
1668968741000,28L,10R,GR
1668968771000,17R,33,SP
1668958585000,10,17,SV
1668969357000,28L,12,GR
1668948797000,18,20,RF
1668969971000,14,21,FL
1668970391000,21,14,FL
1668970722000,11R,04,BR
1668970988000,14,21,FL
1668959606000,17,10,SV
1668960115000,10,17,SV
1668960327000,03,32,FL
1668971494000,15,33,KP
1668949057000,11,06,PA
1668961819000,14,03,FL
1668962381000,15,28,CT
1668973770000,29L,11L,BR
1668949149000,11R,06L,BR
1668974206000,35L,17R,SP
1668962988000,18,12,RF
1668963324000,17,10,SV
1668963404000,15,07,CT
1668963470000,10,17,SV
1668963655000,17,10,SV
1668963863000,10,17,SV
1668964003000,21,14,FL
1668974367000,17R,35L,SP
1668974452000,17,10,SV
1668974518000,35L,17R,SP
1668974636000,11,26,CT
1668949449000,17,10,SV
1668974973000,10,17,SV
1668975330000,20L,21,RJ
1668975365000,15,08,GL
1668964859000,15,26,CT
1668966237000,14,21,FL
1668976140000,32,14,FL
1668976263000,10R,28L,GR
1668949472000,33,15,KP
1668976422000,28L,10R,GR
1668967055000,17R,35,SP
1668968063000,28L,10R,GR
1668968237000,16,13,CF
1668976596000,17R,35L,SP
1668976605000,10R,28L,GR
1668977667000,15,18,CT
1668982115000,11L,29L,BR
1668983468000,17,10,SV
1668985077000,10,17,SV
1668968432000,21,14,FL
1668968588000,10R,28L,GR
1668968683000,17R,30,SP
1668950299000,10,17,SV
1668951353000,16,09,CF
