hora,nova_cabeceira,antiga_cabeceira,aero
1673010563000,10,17,SV
1673012196000,17,14,SV
1673012900000,10,17,SV
1673013403000,17,10,SV
1673013579000,21,14,FL
1673013737000,14,21,FL
1673014547000,21,07,FL
1673014661000,10R,16,GR
1673015257000,10,17,SV
1673015559000,21,14,FL
1673015658000,14,21,FL
1673015678000,17,10,SV
1673015833000,21,14,FL
1673016029000,14,21,FL
1673016657000,10,17,SV
1673017821000,21,14,FL
1673019384000,14,21,FL
1673020220000,17,10,SV
1673020298000,11,15,CT
1673020541000,15,11,CT
1673021382000,10,17,SV
1673023362000,21,14,FL
1673023650000,14,21,FL
1673023993000,21,14,FL
1673024082000,17,10,SV
1673024263000,14,21,FL
1673024281000,10,17,SV
1673024670000,17,10,SV
1673024852000,10,17,SV
1673025232000,17,10,SV
1673025367000,10,17,SV
1673025487000,29L,14,BR
1673025711000,21,14,FL
1673026208000,14,21,FL
1673026807000,21,18,FL
1673027225000,17,10,SV
1673027806000,15,08,CT
1673028425000,21,17,FL
1673028465000,15,18,CT
1673030269000,14,23,FL
1673030816000,10,17,SV
1673031000000,21,16,FL
1673031534000,17,10,SV
1673031671000,14,05,FL
1673031814000,21,14,FL
1673031820000,21,14,FL
1673031905000,10,17,SV
1673034527000,14,21,FL
1673034751000,17,10,SV
1673035525000,10,17,SV
1673036773000,21,14,FL
1673038566000,14,21,FL
1673038969000,17,10,SV
1673039091000,15,33,KP
1673039173000,10,17,SV
1673039512000,16,34,CF
1672965284000,21,14,FL
1672965856000,14,21,FL
1673040085000,15,18,KP
1672965918000,10,17,SV
1673042289000,17,10,SV
1672966908000,17R,16,SP
1673043725000,10,17,SV
1673046635000,17,10,SV
1672967647000,29L,11L,BR
1673048032000,10,17,SV
1673048390000,14,07,FL
1672967993000,16,34,CF
1672969275000,20L,02R,RJ
1672975396000,17,10,SV
1672976400000,10,17,SV
1672982075000,33,28,GL
1672990219000,11L,29R,BR
1672990813000,34,16,CF
1672991177000,32,14,FL
1672993263000,29L,11L,BR
1673002315000,17R,32,SP
1673003674000,15,34,KP
1673006693000,28,33,GL
1673006915000,14,32,FL
1673010379000,17,10,SV
