hora,nova_cabeceira,antiga_cabeceira,aero
1679049941000,17R,02R,SP
1679050057000,02R,17R,RJ
1679050088000,15,08,GL
1679050505000,20L,02R,RJ
1679050597000,02L,20L,RJ
1679051084000,15,03,GL
1679052270000,17,10,SV
1679052485000,10,17,SV
1679052711000,11L,29R,BR
1679055609000,15,16,KP
1679055935000,02R,05,RJ
1679056155000,29,11,PA
1679056580000,15,21,CT
1679056969000,02R,21,RJ
1679011448000,20L,02R,RJ
1679012067000,29L,22,BR
1679013592000,16,17R,CF
1679013752000,32,14,FL
1679013783000,17R,16,SP
1679015050000,18,10R,RF
1679015141000,10R,18,GR
1679016000000,17,10,SV
1679018202000,10,17,SV
1679057077000,02R,21,RJ
1679057922000,32,14,FL
1679030262000,18,12,RF
1679045391000,15,20L,KP
1679045647000,20L,15,RJ
1679059957000,02R,23,RJ
1679046158000,11L,29R,BR
1679046576000,29R,11L,BR
1679047603000,02R,20L,RJ
1679049382000,35,10,SV
1679049601000,10,35,SV
1679073941000,32,07,FL
1679074064000,10,17,SV
1679062563000,16,15,CF
1679062761000,20L,21,RJ
1679063737000,10,17,SV
1679064358000,29,31,PA
1679074751000,17,10,SV
1679064706000,15,08,GL
1679060086000,15,16,KP
1679060104000,15,18,KP
1679061012000,17,10,SV
1679065764000,20L,17,RJ
1679066189000,32,07,FL
1679067192000,29,11,PA
1679075882000,10,17,SV
1679061144000,10,17,SV
1679077042000,11,13,PA
1679077131000,11R,06L,BR
1679077231000,15,23,GL
1679061329000,29,17R,PA
1679077366000,17,10,SV
1679068257000,18,02,RF
1679068375000,17,10,SV
1679078460000,14,32,FL
1679068541000,10,17,SV
1679061353000,20L,02R,RJ
1679061565000,17R,29,SP
1679062082000,17,10,SV
1679069541000,16,09,CF
1679069842000,11,29,PA
1679070446000,17,10,SV
1679070590000,15,08,GL
1679070752000,10,17,SV
1679071123000,17,10,SV
1679079570000,10,17,SV
1679062454000,15,16,KP
1679071376000,10,17,SV
1679071545000,16,09,CF
1679086503000,17,10,SV
1679083244000,15,23,GL
1679083273000,16,13,CF
1679086782000,10,17,SV
1679086870000,11,15,CT
1679083635000,17,10,SV
1679083668000,15,26,GL
1679086873000,15,11,CT
1679086937000,32,07,FL
1679089267000,17,10,SV
1679084233000,15,21,GL
1679084380000,10,17,SV
1679084426000,32,07,FL
1679084619000,17,10,SV
1679084977000,10,17,SV
1679085109000,32,07,FL
1679085400000,17,10,SV
1679085524000,20L,16,RJ
1679085814000,10,17,SV
1679085960000,17,10,SV
1679086089000,10,17,SV
1679073732000,20L,21,RJ
1679073867000,17,10,SV
1679089290000,15,21,GL
1679089401000,20L,15,RJ
1679089693000,15,20L,GL
1679091369000,10,17,SV
1679091818000,17,10,SV
1679092102000,10,17,SV
1679092121000,15,16,KP
1679094427000,17,10,SV
1679094656000,10,17,SV
