hora,nova_cabeceira,antiga_cabeceira,aero
1656131937000,17,10,SV
1656132542000,10,17,SV
1656132713000,17,10,SV
1656143149000,10,17,SV
1656143802000,15,33,CT
1656145509000,14,32,FL
1656146251000,29,11,PA
1656149046000,02R,20L,RJ
1656153578000,17,10,SV
1656154408000,11L,14,BR
1656155521000,10,17,SV
1656157951000,17,10,SV
1656158365000,10,17,SV
1656158517000,15,13,GL
1656159196000,21,14,FL
1656159329000,15,16,KP
1656168346000,15,08,CT
1656160091000,35,10,SV
1656160226000,10,35,SV
1656160333000,14,21,FL
1656160437000,16,15,CF
1656170069000,27L,09R,GR
1656170524000,21,14,FL
1656118224000,32,14,FL
1656122137000,35L,17R,SP
1656163873000,17R,35L,SP
1656170614000,17,10,SV
1656165169000,20L,02R,RJ
1656171479000,14,21,FL
1656171789000,10,17,SV
1656173774000,15,33,KP
1656166878000,15,11,CT
1656166896000,16,13,CF
1656168027000,15,08,CT
1656183880000,15,18,KP
1656174159000,17,10,SV
1656184321000,15,17,KP
1656184620000,10,17,SV
1656174264000,15,16,KP
1656174967000,10,17,SV
1656185200000,15,16L,GL
1656186148000,14,07,FL
1656177266000,15,07,KP
1656186277000,21,14,FL
1656186321000,14,21,FL
1656187411000,17,10,SV
1656187851000,21,14,FL
1656188236000,14,21,FL
1656188784000,10,17,SV
1656189036000,17,10,SV
1656189091000,14,15,FL
1656191729000,10,17,SV
1656192138000,17R,15,SP
1656195826000,20L,08,RJ
1656197913000,17,10,SV
1656198099000,10,17,SV
1656199565000,17,10,SV
1656200312000,10,17,SV
1656177421000,21,07,FL
1656178868000,21,14,FL
1656179124000,17,10,SV
1656179448000,11,29,PA
1656180251000,14,21,FL
1656181251000,10,17,SV
1656181595000,17,10,SV
1656182105000,21,14,FL
1656182441000,18,12,RF
1656182736000,15,17,KP
1656183258000,16,09,CF
