hora,nova_cabeceira,antiga_cabeceira,aero
1657714189000,17R,21,SP
1657715395000,21,14,FL
1657715806000,17,10,SV
1657716543000,15,01,KP
1657717376000,14,21,FL
1657717400000,10,17,SV
1657717866000,15,33,KP
1657718047000,17,10,SV
1657718249000,14,32,FL
1657727588000,17,10,SV
1657727780000,14,21,FL
1657718613000,17R,16,SP
1657719123000,10,17,SV
1657719358000,15,21,KP
1657719410000,15,18,KP
1657719792000,21,14,FL
1657720091000,17,10,SV
1657728840000,11R,14,BR
1657728893000,10,17,SV
1657728934000,15,26,GL
1657729115000,17,10,SV
1657729418000,10,17,SV
1657720177000,20L,26,RJ
1657720242000,14,21,FL
1657720285000,15,13,KP
1657720293000,11,15,PA
1657720412000,21,14,FL
1657720591000,10,17,SV
1657720676000,14,21,FL
1657720944000,21,14,FL
1657731812000,15,07,CT
1657720968000,17,10,SV
1657731946000,21,14,FL
1657732432000,17,10,SV
1657732587000,10,17,SV
1657721665000,10,17,SV
1657721820000,17,10,SV
1657722196000,03,21,FL
1657722293000,11,33,PA
1657722346000,14,03,FL
1657722652000,21,14,FL
1657733126000,17,10,SV
1657733577000,10,17,SV
1657733716000,14,07,FL
1657723519000,11,13,PA
1657723596000,10,17,SV
1657723884000,14,21,FL
1657734095000,17,10,SV
1657671550000,15,33,KP
1657734473000,15,36,CT
1657735042000,21,14,FL
1657735167000,11,29,PA
1657735211000,14,21,FL
1657735520000,15,34,KP
1657736293000,15,17,KP
1657725557000,11,31,PA
1657725676000,03,14,FL
1657726121000,17,10,SV
1657726257000,21,03,FL
1657726314000,11,13,PA
1657726370000,10,17,SV
1657736999000,10,17,SV
1657671624000,11L,32,BR
1657737473000,17,10,SV
1657672690000,17,10,SV
1657738227000,21,14,FL
1657738537000,10,17,SV
1657673852000,14,21,FL
1657738691000,11,13,PA
1657675247000,10,17,SV
1657676700000,17,10,SV
1657677099000,10,17,SV
1657677658000,20L,02R,RJ
1657678264000,17,10,SV
1657740591000,14,21,FL
1657679926000,10,17,SV
1657744661000,32,14,FL
1657741673000,17,10,SV
1657683502000,09L,27L,GR
1657687819000,33,15,GL
1657742806000,15,20L,GL
1657745799000,18,05,RF
1657742928000,15,17,KP
1657694446000,09L,29,GR
1657743960000,10,17,SV
1657743999000,15,19,KP
1657744095000,17,10,SV
1657747006000,10,17,SV
1657749414000,18,15,RF
1657751522000,17,10,SV
1657752805000,10,17,SV
1657754623000,17,10,SV
1657701390000,11,09L,PA
1657706481000,15,33,GL
1657707335000,20L,05,RJ
1657707662000,20L,21,RJ
1657708718000,21,14,FL
1657710011000,14,21,FL
1657710019000,15,20L,GL
1657710193000,20L,15,RJ
1657711688000,17,10,SV
1657712058000,10,17,SV
1657712099000,11,23,PA
1657712273000,20L,26,RJ
