hora,nova_cabeceira,antiga_cabeceira,aero
1655118444000,17,10,SV
1655079186000,32,14,FL
1655080958000,15,33,KP
1655081383000,10,17,SV
1655084464000,18,12,RF
1655094536000,09R,27L,GR
1655098540000,18,16,RF
1655103538000,17,10,SV
1655105688000,16,18,CF
1655105888000,10,17,SV
1655111076000,17,10,SV
1655112026000,02R,20L,RJ
1655115000000,15,21,GL
1655119348000,10,17,SV
1655115167000,18,16L,RF
1655116102000,10,17,SV
1655116275000,15,23,GL
1655119919000,35,10,SV
1655131561000,14,21,FL
1655131589000,15,18,CT
1655131931000,10,17,SV
1655120057000,02R,21,RJ
1655132097000,17R,12,SP
1655120282000,15,26,GL
1655132556000,02R,20L,RJ
1655120680000,10,35,SV
1655132897000,15,18,CT
1655121847000,17,15,SV
1655134210000,17,10,SV
1655135389000,20L,02R,RJ
1655145406000,21,14,FL
1655122201000,15,26,GL
1655146316000,03,21,FL
1655146341000,10,17,SV
1655135542000,02R,20L,RJ
1655135656000,21,14,FL
1655135704000,14,21,FL
1655135718000,10,17,SV
1655146851000,29,15,CT
1655146875000,15,29,CT
1655146928000,17,10,SV
1655147163000,14,07,FL
1655147169000,17R,18,SP
1655147422000,10,17,SV
1655147531000,14,07,FL
1655147879000,15,26,CT
1655148161000,15,33,GL
1655148421000,15,21,GL
1655148669000,21,14,FL
1655148744000,15,26,GL
1655148887000,14,21,FL
1655148996000,29,11,PA
1655149424000,17,10,SV
1655149602000,15,26,GL
1655149680000,10,17,SV
1655136698000,17,10,SV
1655136878000,10,17,SV
1655137268000,15,26,CT
1655137350000,17,10,SV
1655138531000,10,17,SV
1655138822000,21,25,FL
1655139210000,17,10,SV
1655139436000,10,17,SV
1655139659000,15,08,CT
1655139720000,15,17,KP
1655139909000,17R,15,SP
1655140027000,21,14,FL
1655140616000,20L,02R,RJ
1655151228000,14,15,FL
1655151231000,21,14,FL
1655151498000,14,21,FL
1655141012000,14,21,FL
1655122205000,15,21,GL
1655141416000,33,17,GL
1655141598000,15,17,KP
1655153017000,28,16L,SV
1655153041000,17R,21,SP
1655153493000,15,18,CT
1655153539000,15,26,GL
1655153887000,17,10,SV
1655122944000,21,32,FL
1655154289000,11,29,PA
1655154309000,11L,14,BR
1655154310000,21,14,FL
1655154931000,10,17,SV
1655155747000,15,26,GL
1655144349000,14,23,FL
1655144906000,17,10,SV
1655123219000,29,13,PA
1655156626000,14,21,FL
1655123749000,10,17,SV
1655157344000,17,10,SV
1655157567000,10,17,SV
1655157647000,17,10,SV
1655157768000,10,17,SV
1655123794000,32,21,FL
1655123950000,15,16,KP
1655159916000,15,18,CT
1655160081000,17,10,SV
1655124446000,18,12,RF
1655160597000,02R,20L,RJ
1655160678000,10,17,SV
1655124589000,17,10,SV
1655162277000,20L,02R,RJ
1655162785000,21,14,FL
1655164713000,14,21,FL
1655125093000,10,17,SV
1655125803000,21,32,FL
1655125893000,03,25,FL
1655126204000,15,08,CT
1655126967000,03,21,FL
1655127099000,29,31,PA
1655127164000,17,10,SV
1655127450000,10,17,SV
1655128533000,15,08,CT
1655128631000,15,26,GL
1655128884000,15,26,GL
1655129131000,14,03,FL
1655129258000,21,14,FL
1655130389000,20L,16,RJ
1655131027000,33,15,GL
1655131044000,17,10,SV
1655131315000,20L,16,RJ
