hora,metar,aero
1683676800000,METAR SBBR 100000Z 21003KT 9999 FEW045 BKN070 23/14 Q1021=,SBBR
1683680400000,METAR SBBR 100100Z 20004KT 9999 FEW045 BKN070 21/14 Q1021=,SBBR
1683684000000,METAR SBBR 100200Z 20004KT CAVOK 20/14 Q1021=,SBBR
1683687600000,METAR SBBR 100300Z VRB02KT CAVOK 20/14 Q1021=,SBBR
1683691200000,METAR SBBR 100400Z VRB02KT CAVOK 20/14 Q1020=,SBBR
1683694800000,METAR SBBR 100500Z 29002KT CAVOK 19/14 Q1019=,SBBR
1683698400000,METAR SBBR 100600Z 28004KT 9999 FEW040 18/15 Q1019=,SBBR
1683702000000,METAR SBBR 100700Z 28003KT 9999 FEW040 16/14 Q1019=,SBBR
1683705600000,METAR SBBR 100800Z 25002KT CAVOK 18/14 Q1019=,SBBR
1683709200000,METAR SBBR 100900Z VRB02KT CAVOK 16/14 Q1019=,SBBR
1683712800000,METAR SBBR 101000Z VRB02KT CAVOK 16/14 Q1020=,SBBR
1683716400000,METAR SBBR 101100Z VRB02KT CAVOK 19/15 Q1021=,SBBR
1683720000000,METAR SBBR 101200Z VRB02KT CAVOK 22/15 Q1021=,SBBR
1683723600000,METAR SBBR 101300Z 09006KT 050V130 CAVOK 24/14 Q1022=,SBBR
1683727200000,METAR SBBR 101400Z 07006KT 020V100 CAVOK 25/13 Q1021=,SBBR
1683730800000,METAR SBBR 101500Z VRB04KT CAVOK 26/12 Q1020=,SBBR
1683734400000,METAR SBBR 101600Z 06005KT 360V160 CAVOK 27/13 Q1019=,SBBR
1683738000000,METAR SBBR 101700Z 35004KT 280V090 CAVOK 28/11 Q1018=,SBBR
1683741600000,METAR SBBR 101800Z VRB03KT 9999 FEW040 28/11 Q1018=,SBBR
1683745200000,METAR SBBR 101900Z 02005KT 310V100 9999 FEW040 28/11 Q1017=,SBBR
1683748800000,METAR SBBR 102000Z 10003KT 030V200 9999 FEW040 28/12 Q1017=,SBBR
1683752400000,METAR SBBR 102100Z 16006KT 9999 FEW040 SCT100 26/14 Q1018=,SBBR
1683756000000,METAR SBBR 102200Z 18004KT 9999 FEW040 SCT100 25/13 Q1018=,SBBR
1683759600000,METAR SBBR 102300Z VRB02KT 9999 FEW040 SCT100 24/14 Q1019=,SBBR
1683676800000,METAR SBCF 100000Z 09010KT CAVOK 22/14 Q1020=,SBCF
1683680400000,METAR SBCF 100100Z 09008KT CAVOK 21/16 Q1020=,SBCF
1683684000000,METAR SBCF 100200Z 17002KT CAVOK 19/16 Q1020=,SBCF
1683687600000,METAR SBCF 100300Z 14004KT CAVOK 19/16 Q1020=,SBCF
1683691200000,METAR SBCF 100400Z 13003KT CAVOK 19/16 Q1019=,SBCF
1683694800000,METAR SBCF 100500Z 11003KT CAVOK 19/16 Q1018=,SBCF
1683698400000,METAR SBCF 100600Z 18002KT CAVOK 18/16 Q1018=,SBCF
1683702000000,METAR SBCF 100700Z 14003KT CAVOK 18/15 Q1018=,SBCF
1683705600000,METAR SBCF 100800Z 12002KT 9999 FEW017 SCT100 17/15 Q1018=,SBCF
1683709200000,METAR SBCF 100900Z 13003KT 9999 FEW019 BKN100 17/15 Q1019=,SBCF
1683712800000,METAR SBCF 101000Z 10005KT 9999 FEW020 SCT100 18/15 Q1019=,SBCF
1683716400000,METAR SBCF 101100Z 10007KT 9999 FEW020 SCT100 19/16 Q1019=,SBCF
1683720000000,METAR SBCF 101200Z VRB03KT 9999 FEW020 SCT100 21/17 Q1021=,SBCF
1683723600000,METAR SBCF 101300Z 16006KT 060V210 9999 SCT025 SCT100 23/17 Q1021=,SBCF
1683727200000,METAR SBCF 101400Z 07007KT 9999 BKN030 FEW040TCU BKN100 23/17 Q1021=,SBCF
