hora,metar,aero
1681171200000,METAR SBBR 110000Z 19005KT 9999 TS VCSH SCT012 BKN025 FEW030CB 21/18 Q1021=,SBBR
1681174800000,METAR SBBR 110100Z 11008KT 9000 -TSRA SCT006 BKN015 FEW030CB 20/18 Q1021=,SBBR
1681178400000,METAR SBBR 110200Z 14005KT 9999 VCSH VCTS FEW006 SCT030 FEW035CB 20/18 Q1021 RETS=,SBBR
1681182000000,METAR SBBR 110300Z 36003KT 330V030 9999 VCTS SCT015 SCT040 FEW045CB BKN080 19/18 Q1021=,SBBR
1681185600000,METAR SBBR 110400Z 07004KT 9999 VCTS BKN011 SCT040 FEW045CB BKN080 20/18 Q1021=,SBBR
1681189200000,METAR SBBR 110500Z 08007KT 9999 BKN005 BKN011 BKN080 20/19 Q1020=,SBBR
1681192800000,METAR SBBR 110600Z 14004KT 9999 BKN007 BKN100 20/18 Q1019=,SBBR
1681196400000,METAR SBBR 110700Z 12003KT 080V160 9999 SCT008 BKN100 20/18 Q1019=,SBBR
1681200000000,METAR SBBR 110800Z 12004KT 090V190 9999 SCT007 BKN100 19/18 Q1019=,SBBR
1681203600000,METAR SBBR 110900Z 09003KT 9999 SCT007 BKN100 19/18 Q1019=,SBBR
1681207200000,METAR SBBR 111000Z 12005KT 9999 BKN010 BKN100 19/18 Q1020=,SBBR
1681210800000,METAR SBBR 111100Z 10006KT 9999 BKN007 BKN015 20/18 Q1021=,SBBR
1681214400000,METAR SBBR 111200Z 09009KT 9999 BKN007 BKN012 21/18 Q1021=,SBBR
1681218000000,METAR SBBR 111300Z 08008KT 9999 BKN007 BKN090 22/19 Q1021=,SBBR
1681221600000,METAR SBBR 111400Z 07011KT 030V100 9999 BKN014 BKN040 BKN090 23/19 Q1021=,SBBR
1681225200000,METAR SBBR 111500Z 07010KT 040V120 9999 SCT016 24/18 Q1020=,SBBR
1681228800000,METAR SBBR 111600Z 06007KT 030V110 9999 BKN020 FEW030TCU 25/18 Q1019=,SBBR
1681232400000,METAR SBBR 111700Z 07007KT 020V110 9999 BKN030 FEW035TCU 26/19 Q1018=,SBBR
1681236000000,METAR SBBR 111800Z 07008KT 9999 BKN030 FEW035TCU 25/19 Q1017=,SBBR
1681239600000,METAR SBBR 111900Z 06009KT 9999 BKN030 FEW035TCU 26/17 Q1016=,SBBR
1681243200000,METAR SBBR 112000Z 07007KT 9999 3000NE SHRA BKN030 FEW035TCU 25/18 Q1016=,SBBR
1681246800000,METAR SBBR 112100Z 07007KT 9999 4000W SHRA BKN030 FEW035TCU 23/19 Q1017=,SBBR
1681248840000,SPECI SBBR 112134Z 04006KT 360V110 4000 -RA BKN020 FEW025TCU 21/19 Q1018 RESHRA=,SBBR
1681250400000,METAR SBBR 112200Z 09009KT 060V150 4000 RA BKN020 FEW025TCU 21/20 Q1018=,SBBR
