hora,metar,aero
1656460800000,METAR SBBR 290000Z VRB02KT CAVOK 19/09 Q1023=,SBBR
1656464400000,METAR SBBR 290100Z 18003KT 160V230 CAVOK 18/10 Q1023=,SBBR
1656468000000,METAR SBBR 290200Z VRB01KT CAVOK 14/09 Q1023=,SBBR
1656471600000,METAR SBBR 290300Z 20004KT CAVOK 16/10 Q1023=,SBBR
1656475200000,METAR SBBR 290400Z 00000KT CAVOK 13/09 Q1023=,SBBR
1656478800000,METAR SBBR 290500Z VRB01KT CAVOK 12/09 Q1023=,SBBR
1656482400000,METAR SBBR 290600Z VRB02KT CAVOK 12/09 Q1022=,SBBR
1656486000000,METAR SBBR 290700Z 00000KT CAVOK 11/09 Q1022=,SBBR
1656489600000,METAR SBBR 290800Z 32001KT CAVOK 11/09 Q1022=,SBBR
1656493200000,METAR SBBR 290900Z 00000KT CAVOK 11/09 Q1022=,SBBR
1656496800000,METAR SBBR 291000Z 27002KT CAVOK 11/09 Q1022=,SBBR
1656500400000,METAR SBBR 291100Z 00000KT CAVOK 14/10 Q1023=,SBBR
1656504000000,METAR SBBR 291200Z 21002KT CAVOK 17/10 Q1023=,SBBR
1656507600000,METAR SBBR 291300Z 04003KT CAVOK 21/12 Q1023=,SBBR
1656511200000,METAR SBBR 291400Z 12003KT 9999 FEW030 23/11 Q1023=,SBBR
1656514800000,METAR SBBR 291500Z VRB04KT 9999 SCT030 25/10 Q1022=,SBBR
1656518400000,METAR SBBR 291600Z 26005KT 190V310 9999 SCT035 25/09 Q1021=,SBBR
1656522000000,METAR SBBR 291700Z 13003KT 080V190 9999 SCT040 25/10 Q1021=,SBBR
1656525600000,METAR SBBR 291800Z 16007KT CAVOK 26/10 Q1020=,SBBR
1656529200000,METAR SBBR 291900Z 14006KT 110V180 CAVOK 26/09 Q1019=,SBBR
1656532800000,METAR SBBR 292000Z 15005KT 110V180 CAVOK 25/09 Q1019=,SBBR
1656536400000,METAR SBBR 292100Z 16006KT CAVOK 24/10 Q1020=,SBBR
1656540000000,METAR SBBR 292200Z 17005KT CAVOK 23/10 Q1020=,SBBR
1656543600000,METAR SBBR 292300Z 18003KT CAVOK 21/10 Q1021=,SBBR
1656460800000,METAR SBCF 290000Z 13003KT CAVOK 15/10 Q1023=,SBCF
1656464400000,METAR SBCF 290100Z 15002KT CAVOK 15/10 Q1023=,SBCF
1656468000000,METAR SBCF 290200Z 13003KT CAVOK 14/10 Q1023=,SBCF
1656471600000,METAR SBCF 290300Z 13002KT CAVOK 14/10 Q1023=,SBCF
1656475200000,METAR SBCF 290400Z 12003KT CAVOK 14/09 Q1023=,SBCF
1656478800000,METAR SBCF 290500Z 15003KT CAVOK 12/09 Q1022=,SBCF
1656482400000,METAR SBCF 290600Z 21001KT CAVOK 11/09 Q1021=,SBCF
1656486000000,METAR SBCF 290700Z 16002KT CAVOK 11/09 Q1021=,SBCF
1656489600000,METAR SBCF 290800Z 13002KT CAVOK 11/09 Q1021=,SBCF
1656493200000,METAR SBCF 290900Z 15002KT CAVOK 11/09 Q1021=,SBCF
1656496800000,METAR SBCF 291000Z 15002KT CAVOK 11/09 Q1022=,SBCF
1656500400000,METAR SBCF 291100Z 15001KT CAVOK 12/10 Q1022=,SBCF
1656504000000,METAR SBCF 291200Z 13002KT CAVOK 14/11 Q1023=,SBCF
1656507600000,METAR SBCF 291300Z 19001KT CAVOK 18/12 Q1022=,SBCF
1656511200000,METAR SBCF 291400Z 32005KT CAVOK 21/11 Q1022=,SBCF
1656514800000,METAR SBCF 291500Z 31007KT CAVOK 23/11 Q1021=,SBCF
1656518400000,METAR SBCF 291600Z 30006KT CAVOK 24/11 Q1020=,SBCF
1656522000000,METAR SBCF 291700Z 27008KT 200V300 9999 FEW045 25/11 Q1019=,SBCF
1656525600000,METAR SBCF 291800Z 22009KT 180V280 CAVOK 25/11 Q1019=,SBCF
1656529200000,METAR SBCF 291900Z 24009KT 200V260 9999 FEW040 25/10 Q1019=,SBCF
1656532800000,METAR SBCF 292000Z 25006KT 9999 FEW040 24/11 Q1019=,SBCF
1656536400000,METAR SBCF 292100Z 33006KT CAVOK 22/11 Q1019=,SBCF
1656540000000,METAR SBCF 292200Z 31003KT CAVOK 21/11 Q1019=,SBCF
1656543600000,METAR SBCF 292300Z 32003KT CAVOK 20/11 Q1020=,SBCF
1656460800000,METAR SBCT 290000Z 32006KT CAVOK 16/12 Q1019=,SBCT
1656464400000,METAR SBCT 290100Z 33008KT CAVOK 16/12 Q1018=,SBCT
1656468000000,METAR SBCT 290200Z 33009KT CAVOK 15/12 Q1018=,SBCT
1656471600000,METAR SBCT 290300Z 32007KT CAVOK 15/13 Q1018=,SBCT
1656475200000,METAR SBCT 290400Z 33010KT 9999 BKN009 15/13 Q1017=,SBCT
1656478800000,METAR SBCT 290500Z 35008KT CAVOK 14/13 Q1017=,SBCT
1656482400000,METAR SBCT 290600Z 32009KT CAVOK 15/13 Q1016=,SBCT
1656486000000,METAR SBCT 290700Z 32009KT CAVOK 15/13 Q1016=,SBCT
1656489600000,METAR SBCT 290800Z 32010KT 9999 SCT030 16/13 Q1015=,SBCT
