hora,metar,aero
1671580800000,METAR SBBR 210000Z 36005KT 9999 FEW013 SCT100 21/18 Q1016=,SBBR
1671584400000,METAR SBBR 210100Z 35008KT 290V040 9999 SCT013 SCT100 20/17 Q1017=,SBBR
1671588000000,METAR SBBR 210200Z 34008KT 9999 FEW013 SCT080 20/17 Q1017=,SBBR
1671591600000,METAR SBBR 210300Z 34007KT 280V360 9999 FEW010 BKN070 20/17 Q1016=,SBBR
1671595200000,METAR SBBR 210400Z 34006KT 230V010 9999 FEW010 BKN070 19/18 Q1016=,SBBR
1671598800000,METAR SBBR 210500Z 33003KT 300V010 9999 FEW014 BKN070 19/18 Q1015=,SBBR
1671602400000,METAR SBBR 210600Z 33006KT 9999 -RA SCT014 BKN070 19/17 Q1014=,SBBR
1671606000000,METAR SBBR 210700Z 32005KT 9999 SCT012 BKN070 19/17 Q1014=,SBBR
1671609600000,METAR SBBR 210800Z 32008KT 9999 SCT013 BKN070 19/17 Q1014=,SBBR
1671613200000,METAR SBBR 210900Z 32008KT 290V350 9999 BKN012 BKN070 19/17 Q1015=,SBBR
1671616800000,METAR SBBR 211000Z 31007KT 9999 BKN013 BKN017 BKN070 20/18 Q1015=,SBBR
1671618900000,SPECI SBBR 211035Z 31008KT 9999 SCT013 BKN015 BKN070 20/17 Q1016=,SBBR
1671620400000,METAR SBBR 211100Z 32008KT 9999 FEW013 BKN015 BKN070 20/17 Q1016=,SBBR
1671624000000,METAR SBBR 211200Z 31009KT 3000 -RA BKN017 BKN070 21/18 Q1016=,SBBR
1671627600000,METAR SBBR 211300Z 30007KT 1500 R11L/P2000 R29R/P2000 R11R/P2000 R29L/P2000 RA BKN010 BKN017 OVC070 20/18 Q1017=,SBBR
1671628500000,SPECI SBBR 211315Z 32006KT 5000 -RA BKN010 BKN017 OVC070 20/18 Q1016 RERA=,SBBR
1671630000000,SPECI SBBR 211340Z 32005KT 7000 -RA SCT013 BKN020 OVC070 20/18 Q1016 RERA=,SBBR
1671631200000,METAR SBBR 211400Z 32007KT 7000 -RA SCT013 SCT020 BKN070 20/18 Q1016 RERA=,SBBR
1671632100000,SPECI SBBR 211415Z 30006KT 7000 -RA BKN008 BKN015 OVC070 20/19 Q1016=,SBBR
1671634800000,METAR SBBR 211500Z 31007KT 9999 BKN012 BKN015 BKN070 22/19 Q1015=,SBBR
1671638400000,METAR SBBR 211600Z 31014KT 9999 VCSH SCT012 BKN017 FEW030TCU BKN080 22/18 Q1015=,SBBR
1671642000000,METAR SBBR 211700Z 30009KT 9999 BKN017 FEW030TCU BKN100 22/18 Q1014=,SBBR
1671645600000,METAR SBBR 211800Z 29009KT 9999 BKN020 FEW030TCU BKN100 22/18 Q1013=,SBBR
1671649200000,METAR SBBR 211900Z 30007KT 9999 BKN020 FEW030TCU BKN100 23/18 Q1013=,SBBR
1671652800000,METAR SBBR 212000Z 33005KT 9999 SCT025 FEW035TCU BKN100 23/18 Q1012=,SBBR
1671656400000,METAR SBBR 212100Z 29004KT 9999 SCT025 FEW035TCU BKN100 23/18 Q1013=,SBBR
1671660000000,METAR SBBR 212200Z 26005KT 9999 SCT030 FEW035TCU SCT100 22/18 Q1013=,SBBR
1671663600000,METAR SBBR 212300Z 24003KT 9999 SCT035 SCT100 22/18 Q1014=,SBBR
