hora,metar,aero
1668247200000,METAR SBBR 121000Z VRB02KT CAVOK 19/18 Q1018=,SBBR
1668211200000,METAR SBBR 120000Z 29002KT 9999 FEW040 FEW045TCU BKN100 20/18 Q1018=,SBBR
1668214800000,METAR SBBR 120100Z 06003KT 9999 FEW045 BKN100 20/18 Q1018=,SBBR
1668218400000,METAR SBBR 120200Z 19004KT 9999 FEW045 BKN100 19/17 Q1018=,SBBR
1668222000000,METAR SBBR 120300Z 21004KT CAVOK 18/16 Q1018=,SBBR
1668225600000,METAR SBBR 120400Z 26003KT CAVOK 18/17 Q1018=,SBBR
1668229200000,METAR SBBR 120500Z VRB02KT CAVOK 18/17 Q1017=,SBBR
1668232800000,METAR SBBR 120600Z 08002KT CAVOK 18/17 Q1016=,SBBR
1668236400000,METAR SBBR 120700Z 07005KT 020V090 9999 FEW007 SCT080 18/18 Q1017=,SBBR
1668240000000,METAR SBBR 120800Z 36003KT CAVOK 19/17 Q1017=,SBBR
1668243600000,METAR SBBR 120900Z 35004KT 9999 FEW008 BKN080 18/17 Q1018=,SBBR
1668250800000,METAR SBBR 121100Z VRB02KT CAVOK 20/18 Q1019=,SBBR
1668254400000,METAR SBBR 121200Z VRB03KT CAVOK 22/18 Q1019=,SBBR
1668258000000,METAR SBBR 121300Z VRB03KT CAVOK 24/18 Q1019=,SBBR
1668261600000,METAR SBBR 121400Z 05005KT 320V120 9999 FEW036 BKN080 26/18 Q1018=,SBBR
1668263100000,SPECI SBBR 121425Z 05005KT 360V090 9999 TS VCSH FEW010 BKN030 FEW033CB BKN080 25/17 Q1019=,SBBR
1668265200000,METAR SBBR 121500Z 30009KT 9999 TS VCSH FEW010 BKN030 FEW033CB BKN080 21/18 Q1019=,SBBR
1668268800000,METAR SBBR 121600Z 24003KT 210V280 9000 -RA BKN030 BKN080 21/18 Q1017 RETS=,SBBR
1668272400000,METAR SBBR 121700Z 25004KT 9999 BKN030 BKN080 21/18 Q1016=,SBBR
1668276000000,METAR SBBR 121800Z 21005KT 9999 VCSH VCTS SCT035 FEW040CB BKN100 22/19 Q1016=,SBBR
1668279600000,METAR SBBR 121900Z 20005KT 9999 -RA VCTS SCT035 FEW040CB BKN100 23/19 Q1015=,SBBR
1668283200000,METAR SBBR 122000Z 04002KT 9999 VCTS SCT040 FEW048CB BKN100 23/20 Q1015=,SBBR
1668286800000,METAR SBBR 122100Z 30003KT 9999 VCTS SCT040 FEW045CB BKN100 22/19 Q1016=,SBBR
1668290400000,METAR SBBR 122200Z 36006KT 330V030 9999 VCTS SCT040 FEW045CB BKN100 21/18 Q1017=,SBBR
1668294000000,METAR SBBR 122300Z 32003KT 300V010 9999 -RA VCTS SCT040 FEW045CB BKN070 20/18 Q1018=,SBBR
1668211200000,METAR SBCF 120000Z 09003KT 9999 VCTS FEW045 FEW050CB BKN100 19/16 Q1016 RETS=,SBCF
1668212700000,SPECI SBCF 120025Z 29005KT 2500 +RA VCTS SCT045 FEW050CB BKN100 18/16 Q1017 RETS=,SBCF
1668214800000,METAR SBCF 120100Z 36016G26KT 4000 +RA VCTS BKN012 BKN045 FEW050CB BKN100 18/16 Q1018=,SBCF
1668215640000,SPECI SBCF 120114Z 27010KT 3000 +TSRA SCT012 BKN045 FEW050CB BKN100 18/16 Q1019=,SBCF
1668218400000,METAR SBCF 120200Z 20008KT 3000 TSRA BKN045 FEW050CB BKN100 17/16 Q1019 RERA=,SBCF
1668220080000,SPECI SBCF 120228Z 22003KT 5000 -RA BKN045 BKN100 18/16 Q1019 RETSRA=,SBCF
1668222000000,METAR SBCF 120300Z 22004KT 8000 -RA SCT045 BKN100 18/16 Q1019 RETSRA=,SBCF
1668225600000,METAR SBCF 120400Z 11009KT 9999 -RA SCT045 BKN100 18/17 Q1017=,SBCF
1668229200000,METAR SBCF 120500Z 08007KT 2000 BR SCT045 BKN100 18/17 Q1016=,SBCF
1668232800000,METAR SBCF 120600Z 11002KT 9999 SCT045 BKN100 18/17 Q1015=,SBCF
1668236400000,METAR SBCF 120700Z 02005KT 0400 R16R/P2000 R34L/P2000 FG VV001 18/17 Q1015=,SBCF
1668237660000,SPECI SBCF 120721Z 00000KT 3000 BR SCT045 BKN080 18/17 Q1016=,SBCF
1668240000000,METAR SBCF 120800Z 18002KT 0400 R34L/0450D R16R/1200U FG VV001 18/17 Q1016=,SBCF
1668243600000,METAR SBCF 120900Z 11007KT 9999 FEW030 BKN100 18/17 Q1017=,SBCF
1668247200000,METAR SBCF 121000Z 12003KT 070V170 9999 FEW030 BKN100 19/17 Q1017=,SBCF
1668250800000,METAR SBCF 121100Z 13003KT 080V150 9999 FEW030 BKN100 19/17 Q1017=,SBCF
1668254400000,METAR SBCF 121200Z 15003KT 110V210 9999 FEW020 BKN100 21/18 Q1018=,SBCF
1668258000000,METAR SBCF 121300Z 02005KT 9999 FEW023 BKN100 22/17 Q1018=,SBCF
1668261600000,METAR SBCF 121400Z 02004KT 320V080 9999 FEW020 BKN100 23/18 Q1018=,SBCF
1668265200000,METAR SBCF 121500Z 32004KT 250V360 9999 SCT025 BKN100 24/17 Q1017=,SBCF
1668268800000,METAR SBCF 121600Z 33008KT 9999 SCT030 BKN100 25/18 Q1016=,SBCF
1668272400000,METAR SBCF 121700Z 28006KT 9999 BKN029 26/18 Q1015=,SBCF
1668276000000,METAR SBCF 121800Z 27005KT 9999 BKN029 SCT030 26/17 Q1014=,SBCF
1668279600000,METAR SBCF 121900Z 34002KT 9999 BKN029 27/18 Q1014=,SBCF
1668283200000,METAR SBCF 122000Z 23002KT 9999 SCT040 28/17 Q1013=,SBCF
1668286800000,METAR SBCF 122100Z 36003KT 9999 FEW040 26/18 Q1014=,SBCF
1668290400000,METAR SBCF 122200Z 35005KT CAVOK 25/17 Q1014=,SBCF
1668294000000,METAR SBCF 122300Z 36005KT CAVOK 24/18 Q1015=,SBCF
1668211200000,METAR SBCT 120000Z 07006KT 040V110 8000 -RA BKN003 OVC012 16/16 Q1017=,SBCT
1668214800000,METAR SBCT 120100Z 08003KT 9999 -RA BKN006 BKN090 16/16 Q1018=,SBCT
1668218400000,METAR SBCT 120200Z 07005KT 9999 BKN006 BKN012 16/16 Q1018=,SBCT
1668222000000,METAR SBCT 120300Z 06005KT 5000 -DZ OVC005 15/15 Q1017=,SBCT
1668225600000,METAR SBCT 120400Z 09007KT 9999 BKN006 15/15 Q1017=,SBCT
1668229200000,METAR SBCT 120500Z 10007KT 9999 BKN009 14/14 Q1017=,SBCT
1668232800000,METAR SBCT 120600Z 07003KT 9999 SCT014 BKN025 15/15 Q1016=,SBCT
1668236400000,METAR SBCT 120700Z 05003KT 9999 SCT030 15/15 Q1016=,SBCT
1668240000000,METAR SBCT 120800Z 06001KT 9999 SCT030 14/14 Q1016=,SBCT
1668243600000,METAR SBCT 120900Z 04002KT 8000 FEW004 SCT030 14/14 Q1016=,SBCT
1668247200000,METAR SBCT 121000Z VRB02KT 9000 FEW004 SCT016 15/15 Q1017=,SBCT
1668250800000,METAR SBCT 121100Z 05006KT 010V080 9999 SCT007 BKN020 17/16 Q1017=,SBCT
1668252600000,SPECI SBCT 121130Z 01005KT 340V050 9999 SCT009 BKN013 17/16 Q1018=,SBCT
1668254400000,METAR SBCT 121200Z 03004KT 320V080 9999 FEW009 BKN010 18/16 Q1018=,SBCT
1668258000000,METAR SBCT 121300Z VRB03KT 9999 BKN017 20/17 Q1018=,SBCT
1668261600000,METAR SBCT 121400Z VRB03KT 9999 FEW023 BKN030 22/15 Q1018=,SBCT
1668265200000,METAR SBCT 121500Z 14004KT 050V210 9999 BKN030 22/15 Q1017=,SBCT
1668268800000,METAR SBCT 121600Z 10007KT 060V180 9999 FEW032 BKN050 24/16 Q1016=,SBCT
1668272400000,METAR SBCT 121700Z 11008KT 070V140 9999 FEW025 BKN040 23/17 Q1016=,SBCT
1668276000000,METAR SBCT 121800Z 11007KT 9999 BKN025 BKN033 22/17 Q1015=,SBCT
1668279600000,METAR SBCT 121900Z 11010KT 9999 SCT033 22/17 Q1015=,SBCT
1668283200000,METAR SBCT 122000Z 09007KT 9999 SCT030 20/17 Q1015=,SBCT
1668286800000,METAR SBCT 122100Z 10007KT 9999 FEW010 19/17 Q1015=,SBCT
1668290400000,METAR SBCT 122200Z 10005KT 9999 BKN009 17/17 Q1016=,SBCT
1668294000000,METAR SBCT 122300Z 10006KT 9999 OVC007 17/17 Q1016=,SBCT
1668211200000,METAR COR SBFL 120000Z 33008KT 9999 FEW025 SCT100 20/19 Q1013=,SBFL
1668214800000,METAR SBFL 120100Z 01004KT 340V050 9999 BKN020 22/19 Q1014=,SBFL
1668218400000,METAR SBFL 120200Z 36005KT 9999 BKN025 OVC100 22/18 Q1014=,SBFL
1668222000000,METAR SBFL 120300Z 35010KT 9999 BKN020 OVC080 22/19 Q1014=,SBFL
1668225600000,METAR SBFL 120400Z 30005KT 9999 SCT020 SCT080 21/18 Q1014=,SBFL
1668229200000,METAR SBFL 120500Z 31005KT 9999 BKN015 BKN080 21/19 Q1013=,SBFL
1668232800000,METAR COR SBFL 120600Z 31003KT 8000 -RA BKN015 21/19 Q1014=,SBFL
1668236400000,METAR SBFL 120700Z 33008KT 9999 -RA BKN015 BKN070 20/19 Q1013=,SBFL
1668240000000,METAR SBFL 120800Z 33008KT 9999 FEW025 SCT080 20/19 Q1013=,SBFL
1668243600000,METAR SBFL 120900Z 32006KT 9999 BKN025 BKN090 21/19 Q1013=,SBFL
1668247200000,METAR SBFL 121000Z 33005KT 9999 BKN025 BKN080 22/19 Q1014=,SBFL
1668250800000,METAR SBFL 121100Z 34008KT 9999 FEW030 SCT080 23/19 Q1014=,SBFL
1668254400000,METAR SBFL 121200Z 36008KT 9999 FEW040 SCT090 24/18 Q1014=,SBFL
1668258000000,METAR SBFL 121300Z 35008KT 9999 FEW040 SCT090 26/18 Q1014=,SBFL
1668261600000,METAR SBFL 121400Z 35009KT 9999 FEW040 26/18 Q1014=,SBFL
1668265200000,METAR SBFL 121500Z 35010KT 9999 SCT045 SCT090 28/16 Q1013=,SBFL
1668268800000,METAR SBFL 121600Z 01008KT 9999 BKN045 BKN090 28/16 Q1013=,SBFL
1668272400000,METAR SBFL 121700Z 05010KT 9999 SCT045 SCT090 28/17 Q1013=,SBFL
1668276000000,METAR SBFL 121800Z 07011KT 9999 SCT035 SCT090 27/18 Q1012=,SBFL
1668279600000,METAR SBFL 121900Z 07013KT 9999 FEW035 26/18 Q1012=,SBFL
1668283200000,METAR SBFL 122000Z 07013KT 9999 FEW035 25/19 Q1012=,SBFL
1668286800000,METAR SBFL 122100Z 06009KT 9999 FEW035 24/20 Q1012=,SBFL
1668290400000,METAR SBFL 122200Z 06007KT 9999 VCSH SCT030 FEW033TCU 23/20 Q1013=,SBFL
1668294000000,METAR SBFL 122300Z 05004KT 9999 SCT030 FEW033TCU 24/20 Q1013=,SBFL
1668211200000,METAR SBGL 120000Z 07008KT 8000 -TSRA FEW010 BKN021 FEW025CB OVC030 25/22 Q1014=,SBGL
1668214800000,METAR SBGL 120100Z 28005KT 9000 -TSRA FEW007 SCT013 BKN018 FEW025CB 23/21 Q1014=,SBGL
1668218400000,METAR SBGL 120200Z 29006KT 9999 -RA SCT013 BKN016 22/21 Q1014 RETS=,SBGL
1668222000000,METAR SBGL 120300Z 24008KT 9999 FEW010 22/20 Q1013=,SBGL
1668225600000,METAR SBGL 120400Z 29006KT 9999 FEW010 22/20 Q1013=,SBGL
1668229200000,METAR SBGL 120500Z 11004KT 8000 -RA FEW010 22/21 Q0102=,SBGL
1668232800000,METAR SBGL 120600Z 13009KT 9999 FEW007 22/20 Q1011=,SBGL
1668236400000,METAR SBGL 120700Z 14003KT 9999 FEW007 22/20 Q1011=,SBGL
1668240000000,METAR SBGL 120800Z 34003KT 9999 FEW007 22/21 Q1012=,SBGL
1668243600000,METAR SBGL 120900Z 34002KT 9999 FEW012 22/20 Q1012=,SBGL
1668247200000,METAR SBGL 121000Z 31006KT 9999 FEW007 23/21 Q1012=,SBGL
1668250800000,METAR SBGL 121100Z 30004KT 9999 FEW010 BKN100 24/21 Q1012=,SBGL
1668254400000,METAR SBGL 121200Z 34005KT 9999 FEW015 BKN100 25/21 Q1012=,SBGL
1668258000000,METAR SBGL 121300Z 05003KT 9999 FEW015 BKN100 25/20 Q1012=,SBGL
1668261600000,METAR SBGL 121400Z 35005KT 9999 FEW018 BKN100 27/21 Q1011=,SBGL
1668265200000,METAR SBGL 121500Z 13006KT 9999 FEW020 BKN100 29/20 Q1010=,SBGL
1668268800000,METAR SBGL 121600Z 11007KT 9999 FEW020 SCT100 29/20 Q1010=,SBGL
1668272400000,METAR SBGL 121700Z 13012KT 9999 FEW025 29/21 Q1009=,SBGL
1668276000000,METAR SBGL 121800Z 13011KT 9999 SCT025 FEW030TCU 28/22 Q1009=,SBGL
1668279600000,METAR SBGL 121900Z 21011KT 9999 SCT025 FEW030TCU BKN040 27/20 Q1009=,SBGL
1668283200000,METAR SBGL 122000Z 22011KT 9999 SCT020 FEW030TCU BKN040 26/20 Q1010=,SBGL
1668286800000,METAR SBGL 122100Z 25009KT 9999 SCT018 FEW030TCU BKN040 26/21 Q1010=,SBGL
1668290400000,METAR SBGL 122200Z 23010KT 9999 FEW018 FEW030TCU BKN050 25/20 Q1011=,SBGL
1668294000000,METAR SBGL 122300Z 25009KT 9999 FEW020 SCT050 25/20 Q1012=,SBGL
1668211200000,METAR SBGR 120000Z 07010KT 9999 -RA SCT009 BKN040 BKN070 19/18 Q1017=,SBGR
1668214800000,METAR SBGR 120100Z 09004KT 9999 BKN010 BKN083 19/18 Q1017=,SBGR
1668218400000,METAR SBGR 120200Z 08006KT 9999 BKN010 BKN015 19/18 Q1017=,SBGR
1668222000000,METAR SBGR 120300Z 09004KT 9000 SCT013 BKN017 19/18 Q1017=,SBGR
1668225600000,METAR SBGR 120400Z 10004KT 8000 BKN009 OVC017 19/18 Q1016=,SBGR
1668229200000,METAR SBGR 120500Z 07003KT 9999 SCT010 BKN023 19/18 Q1016=,SBGR
1668232800000,METAR SBGR 120600Z 07005KT 9999 BKN021 18/17 Q1015=,SBGR
1668236400000,METAR SBGR 120700Z 05006KT 9999 FEW009 18/17 Q1014=,SBGR
1668240000000,METAR SBGR 120800Z 07006KT 9999 BKN007 17/17 Q1014=,SBGR
1668240960000,SPECI SBGR 120816Z 05007KT 9999 SCT010 17/17 Q1014=,SBGR
1668243600000,METAR SBGR 120900Z 06005KT 9999 FEW010 18/17 Q1014=,SBGR
1668247200000,METAR SBGR 121000Z 08004KT 9999 SCT010 19/17 Q1016=,SBGR
1668250800000,METAR SBGR 121100Z 28004KT 9999 BKN015 20/17 Q1016=,SBGR
1668254400000,METAR SBGR 121200Z 28007KT 9999 BKN020 22/18 Q1016=,SBGR
1668258000000,METAR SBGR 121300Z 26006KT 9999 BKN030 23/18 Q1017=,SBGR
1668261600000,METAR SBGR 121400Z 28006KT 9999 SCT030 BKN050 24/17 Q1016=,SBGR
