hora,metar,aero
1683590400000,METAR SBBR 090000Z 11007KT CAVOK 22/13 Q1020=,SBBR
1683594000000,METAR SBBR 090100Z 08003KT 360V110 CAVOK 21/13 Q1021=,SBBR
1683597600000,METAR SBBR 090200Z 26002KT CAVOK 19/14 Q1021=,SBBR
1683601200000,METAR SBBR 090300Z 28003KT CAVOK 17/14 Q1021=,SBBR
1683604800000,METAR SBBR 090400Z VRB02KT CAVOK 18/14 Q1021=,SBBR
1683608400000,METAR SBBR 090500Z 19004KT CAVOK 18/14 Q1020=,SBBR
1683612000000,METAR SBBR 090600Z 18001KT CAVOK 14/13 Q1020=,SBBR
1683615600000,METAR SBBR 090700Z 26002KT CAVOK 15/13 Q1020=,SBBR
1683619200000,METAR SBBR 090800Z 28003KT CAVOK 15/13 Q1021=,SBBR
1683622800000,METAR SBBR 090900Z VRB01KT CAVOK 15/13 Q1021=,SBBR
1683626400000,METAR SBBR 091000Z VRB01KT CAVOK 16/12 Q1022=,SBBR
1683630000000,METAR SBBR 091100Z 06003KT 010V110 CAVOK 18/14 Q1022=,SBBR
1683633600000,METAR SBBR 091200Z 09003KT 030V140 CAVOK 22/14 Q1022=,SBBR
1683637200000,METAR SBBR 091300Z 08005KT 040V130 CAVOK 24/14 Q1022=,SBBR
1683640800000,METAR SBBR 091400Z 08006KT 030V150 CAVOK 25/14 Q1022=,SBBR
1683644400000,METAR SBBR 091500Z 03004KT 360V100 CAVOK 26/11 Q1021=,SBBR
1683648000000,METAR SBBR 091600Z 28004KT 230V360 CAVOK 27/12 Q1020=,SBBR
1683651600000,METAR SBBR 091700Z 07005KT 9999 FEW040 SCT100 27/12 Q1019=,SBBR
1683655200000,METAR SBBR 091800Z 03005KT 350V080 9999 FEW040 SCT100 27/13 Q1018=,SBBR
1683658800000,METAR SBBR 091900Z 16009KT 9999 FEW040 SCT100 27/14 Q1019=,SBBR
1683662400000,METAR SBBR 092000Z 16007KT 9999 FEW045 SCT100 26/14 Q1019=,SBBR
1683666000000,METAR SBBR 092100Z 15005KT 9999 FEW045 BKN080 25/14 Q1019=,SBBR
1683669600000,METAR SBBR 092200Z 22003KT 9999 FEW045 BKN080 23/15 Q1020=,SBBR
1683673200000,METAR SBBR 092300Z 22002KT 9999 FEW045 BKN070 23/15 Q1020=,SBBR
1683590400000,METAR SBCF 090000Z 05008KT CAVOK 21/14 Q1021=,SBCF
1683594000000,METAR SBCF 090100Z 07004KT CAVOK 20/14 Q1021=,SBCF
1683597600000,METAR SBCF 090200Z 10002KT CAVOK 18/15 Q1021=,SBCF
1683601200000,METAR SBCF 090300Z 13002KT CAVOK 18/15 Q1021=,SBCF
1683604800000,METAR SBCF 090400Z 10006KT CAVOK 18/15 Q1020=,SBCF
1683608400000,METAR SBCF 090500Z 23023KT CAVOK 16/15 Q1020=,SBCF
1683612000000,METAR SBCF 090600Z 15003KT CAVOK 17/15 Q1020=,SBCF
1683615600000,METAR SBCF 090700Z 14003KT CAVOK 16/15 Q1020=,SBCF
1683619200000,METAR SBCF 090800Z 13002KT CAVOK 16/15 Q1020=,SBCF
1683622800000,METAR SBCF 090900Z 00000KT CAVOK 16/15 Q1020=,SBCF
1683626400000,METAR SBCF 091000Z 16002KT CAVOK 16/14 Q1021=,SBCF
1683630000000,METAR SBCF 091100Z 16002KT CAVOK 17/15 Q1022=,SBCF
1683633600000,METAR SBCF 091200Z 16003KT 9999 FEW017 20/16 Q1022=,SBCF
1683637200000,METAR SBCF 091300Z 06005KT 9999 FEW019 23/16 Q1022=,SBCF
1683640800000,METAR SBCF 091400Z 07003KT 9999 SCT030 24/15 Q1022=,SBCF
1683644400000,METAR SBCF 091500Z 12002KT 9999 SCT035 25/15 Q1021=,SBCF
1683648000000,METAR SBCF 091600Z 17004KT 9999 SCT040 25/14 Q1020=,SBCF
1683651600000,METAR SBCF 091700Z 18004KT 100V230 9999 SCT040 26/14 Q1019=,SBCF
1683655200000,METAR SBCF 091800Z VRB04KT 9999 SCT045 27/14 Q1018=,SBCF
1683658800000,METAR SBCF 091900Z VRB03KT 9999 FEW045 27/14 Q1018=,SBCF
1683662400000,METAR SBCF 092000Z 22002KT 9999 FEW045 26/14 Q1018=,SBCF
1683666000000,METAR SBCF 092100Z 28001KT 9999 FEW045 24/13 Q1019=,SBCF
1683669600000,METAR SBCF 092200Z 00000KT 9999 FEW045 23/13 Q1019=,SBCF
1683673200000,METAR SBCF 092300Z 08005KT CAVOK 23/15 Q1020=,SBCF
1683590400000,METAR SBCT 090000Z VRB02KT 9999 VCTS FEW020 FEW030CB BKN080 20/18 Q1020=,SBCT
1683594000000,METAR SBCT 090100Z 07002KT 9999 FEW020 BKN080 20/18 Q1020=,SBCT
1683597600000,METAR SBCT 090200Z 07002KT 9000 FEW020 BKN070 19/19 Q1021=,SBCT
1683601200000,METAR SBCT 090300Z 00000KT 9999 FEW020 BKN060 19/18 Q1021=,SBCT
1683604800000,METAR SBCT 090400Z 30001KT 9999 FEW020 BKN060 20/18 Q1021=,SBCT
1683608400000,METAR SBCT 090500Z 12004KT 9999 BKN016 BKN060 18/17 Q1020=,SBCT
1683612000000,METAR SBCT 090600Z 08003KT 8000 OVC014 18/18 Q1020=,SBCT
1683615600000,METAR SBCT 090700Z 12002KT 7000 OVC014 18/18 Q1020=,SBCT
1683619200000,METAR SBCT 090800Z 06003KT 4000 BR BKN003 OVC014 18/18 Q1019=,SBCT
1683622800000,METAR SBCT 090900Z 05003KT 6000 BKN004 OVC010 18/18 Q1020=,SBCT
1683626400000,METAR SBCT 091000Z 05002KT 3500 -DZ BR BKN005 OVC013 18/18 Q1021=,SBCT
1683630000000,METAR SBCT 091100Z 02004KT 9999 OVC005 19/18 Q1022=,SBCT
1683633600000,METAR SBCT 091200Z 04004KT 9999 OVC005 19/18 Q1022=,SBCT
1683637200000,METAR SBCT 091300Z 09005KT 9999 OVC009 20/18 Q1022=,SBCT
1683640800000,METAR SBCT 091400Z 10005KT 9999 OVC010 19/17 Q1023=,SBCT
1683644400000,METAR SBCT 091500Z 07006KT 9999 BKN011 20/17 Q1022=,SBCT
1683648000000,METAR SBCT 091600Z 11006KT 9999 BKN013 21/18 Q1021=,SBCT
1683651600000,METAR SBCT 091700Z 08009KT 9999 BKN014 21/17 Q1020=,SBCT
1683652500000,SPECI SBCT 091715Z 10008KT 070V140 9999 SCT015 21/17 Q1020=,SBCT
1683655200000,METAR SBCT 091800Z 10007KT 070V140 9999 SCT020 BKN100 21/17 Q1020=,SBCT
1683658800000,METAR SBCT 091900Z 09009KT 9999 FEW010 SCT020 BKN100 19/16 Q1020=,SBCT
1683662400000,METAR SBCT 092000Z 09008KT 060V120 9999 BKN012 BKN100 18/16 Q1020=,SBCT
1683666000000,METAR SBCT 092100Z 10007KT 9999 FEW005 BKN010 OVC020 17/15 Q1020=,SBCT
1683669600000,METAR SBCT 092200Z 09008KT 9999 BKN006 OVC015 17/15 Q1021=,SBCT
1683673200000,METAR SBCT 092300Z 10006KT 9999 BKN007 OVC020 17/15 Q1021=,SBCT
1683590400000,METAR SBFL 090000Z 16009KT 9999 FEW010 BKN018 22/20 Q1017=,SBFL
1683594000000,METAR SBFL 090100Z 17008KT 9999 BKN016 BKN020 22/21 Q1017=,SBFL
1683597600000,METAR SBFL 090200Z 18005KT 9999 -RA BKN018 BKN025 21/21 Q1017=,SBFL
1683601200000,METAR SBFL 090300Z 19007KT 9999 -RA BKN017 BKN024 21/21 Q1018=,SBFL
1683604800000,METAR SBFL 090400Z 18007KT 9999 BKN019 BKN030 21/20 Q1017=,SBFL
1683608400000,METAR SBFL 090500Z 17007KT 140V200 9999 SCT020 BKN030 21/18 Q1017=,SBFL
1683612000000,METAR SBFL 090600Z 18008KT 9999 FEW020 BKN030 21/18 Q1016=,SBFL
1683615600000,METAR SBFL 090700Z 18008KT 9999 FEW020 BKN032 21/18 Q1016=,SBFL
1683619200000,METAR SBFL 090800Z 20005KT 9999 FEW021 BKN028 21/18 Q1017=,SBFL
1683622800000,METAR SBFL 090900Z 16007KT 9999 FEW025 BKN032 21/15 Q1017=,SBFL
1683626400000,METAR SBFL 091000Z 17006KT 130V200 9999 SCT030 20/15 Q1018=,SBFL
1683630000000,METAR SBFL 091100Z 17008KT 9999 SCT025 SCT070 20/12 Q1019=,SBFL
1683633600000,METAR SBFL 091200Z 17006KT 150V210 9999 BKN025 BKN080 20/13 Q1020=,SBFL
1683637200000,METAR SBFL 091300Z VRB06KT 9999 FEW020 BKN030 BKN080 22/10 Q1020=,SBFL
1683640800000,METAR SBFL 091400Z 12006KT 070V170 9999 FEW020 SCT030 23/12 Q1019=,SBFL
1683644400000,METAR SBFL 091500Z 14004KT 090V210 9999 FEW020 BKN035 BKN070 23/11 Q1019=,SBFL
1683648000000,METAR SBFL 091600Z 14011KT 9999 SCT025 SCT070 24/13 Q1018=,SBFL
1683651600000,METAR SBFL 091700Z 12010KT 9999 SCT030 SCT070 23/13 Q1018=,SBFL
1683655200000,METAR SBFL 091800Z 14008KT 9999 FEW030 SCT080 24/13 Q1017=,SBFL
1683658800000,METAR SBFL 091900Z 13007KT 9999 SCT040 BKN080 22/12 Q1017=,SBFL
1683662400000,METAR SBFL 092000Z 13007KT 9999 BKN040 BKN080 22/13 Q1018=,SBFL
1683666000000,METAR SBFL 092100Z 15006KT 9999 BKN040 BKN080 22/13 Q1018=,SBFL
1683669600000,METAR SBFL 092200Z 16005KT 140V230 9999 BKN045 BKN100 22/14 Q1018=,SBFL
1683673200000,METAR SBFL 092300Z 20002KT 9999 SCT045 BKN100 19/15 Q1018=,SBFL
1683590400000,METAR SBGL 090000Z 05005KT CAVOK 24/21 Q1016=,SBGL
1683594000000,METAR SBGL 090100Z 09005KT CAVOK 24/21 Q1016=,SBGL
1683597600000,METAR SBGL 090200Z 08003KT CAVOK 23/21 Q1015=,SBGL
1683601200000,METAR SBGL 090300Z 11003KT CAVOK 23/21 Q1015=,SBGL
1683604800000,METAR SBGL 090400Z 07002KT CAVOK 22/21 Q1015=,SBGL
1683608400000,METAR SBGL 090500Z 05005KT 9999 FEW007 22/21 Q1014=,SBGL
1683612000000,METAR SBGL 090600Z 30002KT 9999 SCT007 22/21 Q1015=,SBGL
1683615600000,METAR SBGL 090700Z 04003KT 9999 FEW007 21/20 Q1014=,SBGL
1683619200000,METAR SBGL 090800Z 35004KT 9999 FEW007 22/21 Q1014=,SBGL
1683622800000,METAR SBGL 090900Z 04003KT 8000 FEW007 21/20 Q1015=,SBGL
1683626400000,METAR SBGL 091000Z VRB01KT 8000 FEW007 21/20 Q1015=,SBGL
1683630000000,METAR SBGL 091100Z 35002KT 7000 SCT003 23/21 Q1016=,SBGL
1683633600000,METAR SBGL 091200Z VRB02KT 7000 FEW004 24/22 Q1016=,SBGL
1683637200000,METAR SBGL 091300Z 14002KT 8000 FEW004 27/22 Q1016=,SBGL
1683640800000,METAR SBGL 091400Z 04005KT 8000 FEW004 28/22 Q1016=,SBGL
1683644400000,METAR SBGL 091500Z 05005KT 9000 NSC 28/22 Q1015=,SBGL
1683648000000,METAR SBGL 091600Z 05007KT CAVOK 30/22 Q1014=,SBGL
1683651600000,METAR SBGL 091700Z 12008KT CAVOK 27/21 Q1014=,SBGL
1683655200000,METAR SBGL 091800Z 13007KT CAVOK 27/22 Q1014=,SBGL
1683658800000,METAR SBGL 091900Z 21011KT 9999 FEW045 28/21 Q1014=,SBGL
1683662400000,METAR SBGL 092000Z 23009KT CAVOK 27/20 Q1015=,SBGL
1683666000000,METAR SBGL 092100Z 25005KT CAVOK 25/20 Q1015=,SBGL
1683669600000,METAR SBGL 092200Z 29008KT CAVOK 25/21 Q1015=,SBGL
1683673200000,METAR SBGL 092300Z 27004KT CAVOK 25/22 Q1016=,SBGL
1683590400000,METAR SBGR 090000Z 08002KT CAVOK 21/17 Q1020=,SBGR
1683594000000,METAR SBGR 090100Z 00000KT CAVOK 18/17 Q1020=,SBGR
1683597600000,METAR SBGR 090200Z 00000KT CAVOK 18/17 Q1020=,SBGR
1683601200000,METAR SBGR 090300Z 00000KT CAVOK 18/17 Q1020=,SBGR
1683604800000,METAR SBGR 090400Z 06005KT 9000 NSC 18/17 Q1020=,SBGR
1683608400000,METAR SBGR 090500Z 20002KT 9000 NSC 17/17 Q1020=,SBGR
1683612000000,METAR SBGR 090600Z 06001KT 9000 NSC 18/17 Q1019=,SBGR
1683615600000,METAR SBGR 090700Z 09001KT 8000 NSC 17/16 Q1019=,SBGR
1683619200000,METAR SBGR 090800Z 12001KT 8000 NSC 16/16 Q1019=,SBGR
1683622800000,METAR SBGR 090900Z 00000KT 9000 NSC 17/16 Q1019=,SBGR
1683626400000,METAR SBGR 091000Z 00000KT 8000 NSC 16/16 Q1020=,SBGR
1683630000000,METAR SBGR 091100Z 08001KT 8000 NSC 19/17 Q1020=,SBGR
1683633600000,METAR SBGR 091200Z 05003KT 8000 NSC 21/18 Q1021=,SBGR
1683637200000,METAR SBGR 091300Z 24004KT 3000 HZ NSC 23/18 Q1021=,SBGR
1683640800000,METAR SBGR 091400Z 00000KT 4000 HZ SCT025 25/17 Q1021=,SBGR
1683644400000,METAR SBGR 091500Z 16002KT 5000 HZ SCT035 26/18 Q1020=,SBGR
1683648000000,METAR SBGR 091600Z 28005KT 4000 HZ SCT040 26/16 Q1019=,SBGR
1683651600000,METAR SBGR 091700Z 24005KT 4000 HZ BKN040 26/17 Q1019=,SBGR
1683655200000,METAR SBGR 091800Z 21003KT 5000 HZ SCT040 26/17 Q1018=,SBGR
1683658800000,METAR SBGR 091900Z 20005KT 8000 BKN040 25/18 Q1018=,SBGR
1683662400000,METAR SBGR 092000Z 17007KT 9999 BKN021 22/18 Q1019=,SBGR
1683666000000,METAR SBGR 092100Z 16005KT 9999 SCT021 21/18 Q1019=,SBGR
1683669600000,METAR SBGR 092200Z 15003KT 9999 BKN019 21/18 Q1020=,SBGR
