hora,metar,aero
1666828800000,METAR SBBR 270000Z 19011KT 9999 VCTS FEW030CB SCT100 21/16 Q1017=,SBBR
1666832400000,METAR SBBR 270100Z 18008KT 9999 VCTS FEW040CB SCT100 21/16 Q1017=,SBBR
1666836000000,METAR SBBR 270200Z 06004KT 020V110 9999 FEW020 SCT080 20/16 Q1017=,SBBR
1666839600000,METAR SBBR 270300Z 05003KT 350V090 9999 FEW020 SCT100 21/16 Q1016=,SBBR
1666843200000,METAR SBBR 270400Z VRB02KT CAVOK 19/16 Q1016=,SBBR
1666846800000,METAR SBBR 270500Z 27004KT CAVOK 19/16 Q1016=,SBBR
1666850400000,METAR SBBR 270600Z 20004KT CAVOK 19/16 Q1016=,SBBR
1666854000000,METAR SBBR 270700Z 19003KT 160V230 9999 FEW045 SCT100 20/16 Q1016=,SBBR
1666857600000,METAR SBBR 270800Z VRB02KT 9999 SCT045 BKN100 19/17 Q1017=,SBBR
1666861200000,METAR SBBR 270900Z VRB01KT 9999 FEW045 SCT100 19/16 Q1018=,SBBR
1666864800000,METAR SBBR 271000Z VRB02KT 9999 FEW045 21/17 Q1018=,SBBR
1666868400000,METAR SBBR 271100Z 11003KT 080V150 CAVOK 23/17 Q1019=,SBBR
1666872000000,METAR SBBR 271200Z 06005KT 350V100 CAVOK 25/17 Q1019=,SBBR
1666875600000,METAR SBBR 271300Z 04006KT 360V110 CAVOK 26/16 Q1019=,SBBR
1666879200000,METAR SBBR 271400Z VRB05KT 9999 FEW045 28/16 Q1018=,SBBR
1666882800000,METAR SBBR 271500Z 01007KT 350V080 9999 SCT045 29/16 Q1018=,SBBR
1666886400000,METAR SBBR 271600Z VRB06KT 9999 FEW045 SCT070 30/15 Q1017=,SBBR
1666890000000,METAR SBBR 271700Z 09008KT 030V150 9999 FEW045 SCT070 30/14 Q1016=,SBBR
1666893600000,METAR SBBR 271800Z 36013KT 9999 SCT045 FEW046TCU SCT070 30/16 Q1014=,SBBR
1666897200000,METAR SBBR 271900Z 33009KT 300V040 9999 SCT045 FEW046TCU SCT070 29/15 Q1014=,SBBR
1666900800000,METAR SBBR 272000Z 19007KT 160V220 9999 VCSH VCTS SCT045 FEW046CB SCT070 28/14 Q1014=,SBBR
1666904400000,METAR SBBR 272100Z 31013KT 280V340 9999 VCSH VCTS SCT045 FEW046CB SCT070 24/16 Q1015=,SBBR
1666906200000,SPECI SBBR 272130Z 34013KT 310V020 9999 -TSRA SCT038 FEW040CB SCT070 21/15 Q1016=,SBBR
1666908000000,METAR SBBR 272200Z 30008KT 9999 -TSRA SCT038 FEW040CB SCT070 20/17 Q1016=,SBBR
1666911600000,METAR SBBR 272300Z VRB02KT 9999 VCTS SCT038 FEW040CB SCT070 22/17 Q1016 RETS=,SBBR
1666828800000,METAR SBCF 270000Z 08009KT CAVOK 25/15 Q1016=,SBCF
1666832400000,METAR SBCF 270100Z 07005KT CAVOK 24/15 Q1017=,SBCF
1666836000000,METAR SBCF 270200Z 15002KT CAVOK 23/15 Q1017=,SBCF
1666839600000,METAR SBCF 270300Z 08005KT CAVOK 23/15 Q1017=,SBCF
1666843200000,METAR SBCF 270400Z 10003KT CAVOK 22/15 Q1016=,SBCF
1666846800000,METAR SBCF 270500Z 10007KT CAVOK 21/15 Q1016=,SBCF
1666850400000,METAR SBCF 270600Z 11007KT CAVOK 20/15 Q1016=,SBCF
1666854000000,METAR SBCF 270700Z 10006KT CAVOK 20/15 Q1017=,SBCF
1666857600000,METAR SBCF 270800Z 11004KT CAVOK 19/14 Q1017=,SBCF
1666861200000,METAR SBCF 270900Z 11005KT CAVOK 19/15 Q1018=,SBCF
1666864800000,METAR SBCF 271000Z 11006KT CAVOK 21/15 Q1019=,SBCF
