hora,metar,aero
1663113600000,METAR SBBR 140000Z 05004KT CAVOK 27/05 Q1017=,SBBR
1663117200000,METAR SBBR 140100Z 11005KT CAVOK 26/06 Q1017=,SBBR
1663120800000,METAR SBBR 140200Z 21004KT CAVOK 24/06 Q1018=,SBBR
1663124400000,METAR SBBR 140300Z VRB02KT CAVOK 23/06 Q1018=,SBBR
1663128000000,METAR SBBR 140400Z 21005KT CAVOK 22/07 Q1017=,SBBR
1663131600000,METAR SBBR 140500Z 27002KT CAVOK 20/07 Q1017=,SBBR
1663135200000,METAR SBBR 140600Z VRB02KT CAVOK 21/07 Q1017=,SBBR
1663138800000,METAR SBBR 140700Z 00000KT CAVOK 18/08 Q1017=,SBBR
1663142400000,METAR SBBR 140800Z 17004KT CAVOK 17/07 Q1017=,SBBR
1663146000000,METAR SBBR 140900Z 24002KT CAVOK 16/07 Q1018=,SBBR
1663149600000,METAR SBBR 141000Z VRB01KT 9999 FEW045 SCT100 18/08 Q1019=,SBBR
1663153200000,METAR SBBR 141100Z VRB01KT 5000 HZ FEW045 BKN100 23/09 Q1019=,SBBR
1663156800000,METAR SBBR 141200Z VRB02KT 5000 HZ FEW045 SCT100 27/09 Q1020=,SBBR
1663160400000,METAR SBBR 141300Z 05004KT 350V120 5000 HZ FEW045 SCT100 31/06 Q1020=,SBBR
1663164000000,METAR SBBR 141400Z VRB03KT 9999 FEW045 32/05 Q1019=,SBBR
1663167600000,METAR SBBR 141500Z VRB04KT CAVOK 32/03 Q1019=,SBBR
1663171200000,METAR SBBR 141600Z VRB04KT 9999 FEW045 SCT100 32/04 Q1018=,SBBR
1663174800000,METAR SBBR 141700Z 27005G16KT 9999 FEW045 SCT100 33/04 Q1017=,SBBR
1663178400000,METAR SBBR 141800Z 30010KT 270V330 CAVOK 33/04 Q1016=,SBBR
1663182000000,METAR SBBR 141900Z 32007KT 7000 NSC 32/04 Q1016=,SBBR
1663185600000,METAR SBBR 142000Z 32004KT 7000 NSC 32/05 Q1016=,SBBR
1663189200000,METAR SBBR 142100Z 31004KT 7000 NSC 29/05 Q1016=,SBBR
1663192800000,METAR SBBR 142200Z 29003KT CAVOK 29/05 Q1017=,SBBR
1663196400000,METAR SBBR 142300Z 00000KT CAVOK 26/06 Q1017=,SBBR
1663113600000,METAR SBCF 140000Z 07005KT CAVOK 25/13 Q1016=,SBCF
1663117200000,METAR SBCF 140100Z 09002KT CAVOK 23/13 Q1017=,SBCF
1663120800000,METAR COR SBCF 140200Z 13004KT CAVOK 21/14 Q1016=,SBCF
1663124400000,METAR SBCF 140300Z 13005KT CAVOK 21/14 Q1016=,SBCF
1663128000000,METAR SBCF 140400Z 10002KT CAVOK 20/14 Q1016=,SBCF
1663131600000,METAR SBCF 140500Z 06005KT CAVOK 21/14 Q1015=,SBCF
1663135200000,METAR SBCF 140600Z 08005KT CAVOK 20/13 Q1015=,SBCF
1663138800000,METAR SBCF 140700Z 14003KT CAVOK 19/13 Q1015=,SBCF
1663142400000,METAR SBCF 140800Z 12006KT CAVOK 19/13 Q1016=,SBCF
1663146000000,METAR SBCF 140900Z 09005KT CAVOK 19/13 Q1017=,SBCF
1663149600000,METAR SBCF 141000Z 18002KT CAVOK 18/13 Q1017=,SBCF
1663153200000,METAR SBCF 141100Z 16003KT CAVOK 20/14 Q1018=,SBCF
1663156800000,METAR SBCF 141200Z 02005KT CAVOK 25/12 Q1018=,SBCF
1663160400000,METAR SBCF 141300Z 01007KT CAVOK 28/11 Q1018=,SBCF
1663164000000,METAR SBCF 141400Z 33007KT CAVOK 31/09 Q1018=,SBCF
1663167600000,METAR SBCF 141500Z 33007KT CAVOK 32/08 Q1016=,SBCF
1663171200000,METAR SBCF 141600Z 30007KT CAVOK 34/09 Q1015=,SBCF
1663174800000,METAR SBCF 141700Z 27011KT 230V310 CAVOK 34/09 Q1014=,SBCF
1663178400000,METAR SBCF 141800Z 25008KT 210V280 CAVOK 34/07 Q1014=,SBCF
1663182000000,METAR SBCF 141900Z 31009KT 270V330 CAVOK 34/08 Q1013=,SBCF
