hora,metar,aero
1682899200000,METAR SBBR 010000Z 11005KT 9999 SCT035 FEW040TCU SCT070 20/16 Q1020=,SBBR
1682902800000,METAR SBBR 010100Z 11003KT 080V150 9999 FEW035 FEW040TCU SCT070 20/16 Q1021=,SBBR
1682906400000,METAR SBBR 010200Z 11003KT 9999 FEW015 SCT020 FEW035TCU BKN100 19/17 Q1021=,SBBR
1682910000000,METAR SBBR 010300Z 09004KT 9999 SCT020 FEW035TCU BKN100 19/16 Q1021=,SBBR
1682913600000,METAR SBBR 010400Z VRB01KT 9999 SCT020 BKN100 18/16 Q1021=,SBBR
1682917200000,METAR SBBR 010500Z 00000KT 9999 FEW020 BKN100 17/16 Q1020=,SBBR
1682920800000,METAR SBBR 010600Z 26002KT 9999 FEW020 BKN100 17/16 Q1020=,SBBR
1682924400000,METAR SBBR 010700Z 21002KT CAVOK 16/15 Q1020=,SBBR
1682928000000,METAR SBBR 010800Z 25002KT CAVOK 16/15 Q1020=,SBBR
1682931600000,METAR SBBR 010900Z 20003KT CAVOK 16/14 Q1020=,SBBR
1682935200000,METAR SBBR 011000Z VRB01KT 9999 BCFG NSC 16/15 Q1021=,SBBR
1682938800000,METAR SBBR 011100Z VRB01KT CAVOK 18/16 Q1022=,SBBR
1682942400000,METAR SBBR 011200Z VRB02KT CAVOK 21/16 Q1022=,SBBR
1682946000000,METAR SBBR 011300Z VRB02KT CAVOK 24/18 Q1022=,SBBR
1682949600000,METAR SBBR 011400Z 01003KT 290V090 9999 FEW030 25/16 Q1022=,SBBR
1682953200000,METAR SBBR 011500Z 26003KT 200V340 9999 FEW030 26/14 Q1021=,SBBR
1682956800000,METAR SBBR 011600Z VRB06KT 9999 FEW040 28/11 Q1019=,SBBR
1682960400000,METAR SBBR 011700Z 26009KT 220V310 9999 FEW045 28/10 Q1019=,SBBR
1682964000000,METAR SBBR 011800Z 26010KT 210V300 9999 SCT045 28/09 Q1018=,SBBR
1682967600000,METAR SBBR 011900Z 24009KT 9999 SCT045 27/09 Q1017=,SBBR
1682971200000,METAR SBBR 012000Z 22008KT 9999 SCT045 27/09 Q1017=,SBBR
1682974800000,METAR SBBR 012100Z 22005KT 9999 SCT045 25/10 Q1017=,SBBR
1682978400000,METAR SBBR 012200Z 20004KT 9999 FEW045 23/11 Q1017=,SBBR
1682982000000,METAR SBBR 012300Z 19004KT 9999 SCT045 22/12 Q1018=,SBBR
1682899200000,METAR SBCF 010000Z 14005KT 9999 FEW030 SCT100 19/16 Q1020=,SBCF
1682902800000,METAR SBCF 010100Z 14004KT CAVOK 19/16 Q1020=,SBCF
1682906400000,METAR SBCF 010200Z 11006KT CAVOK 20/16 Q1020=,SBCF
1682910000000,METAR SBCF 010300Z 14003KT CAVOK 18/16 Q1020=,SBCF
1682913600000,METAR SBCF 010400Z 10003KT 9999 FEW040 BKN100 19/16 Q1020=,SBCF
1682917200000,METAR SBCF 010500Z 15001KT 9999 FEW040 SCT100 18/16 Q1019=,SBCF
1682920800000,METAR SBCF 010600Z 13002KT CAVOK 18/16 Q1019=,SBCF
1682924400000,METAR SBCF 010700Z 14002KT CAVOK 17/16 Q1019=,SBCF
1682928000000,METAR SBCF 010800Z 12004KT CAVOK 17/16 Q1019=,SBCF
1682931600000,METAR SBCF 010900Z 15002KT 9999 BCFG FEW030 SCT100 17/16 Q1020=,SBCF
1682935200000,METAR SBCF 011000Z 12003KT 9999 FEW030 18/16 Q1020=,SBCF
1682938800000,METAR SBCF 011100Z 12004KT CAVOK 19/16 Q1021=,SBCF
1682942400000,METAR SBCF 011200Z 15004KT CAVOK 21/17 Q1021=,SBCF
1682946000000,METAR SBCF 011300Z 19004KT 9999 FEW020 23/17 Q1021=,SBCF
1682949600000,METAR SBCF 011400Z VRB04KT 9999 SCT030 24/16 Q1020=,SBCF
1682953200000,METAR SBCF 011500Z VRB02KT 9999 BKN033 25/16 Q1019=,SBCF
1682956800000,METAR SBCF 011600Z VRB04KT 9999 SCT040 FEW045TCU 27/16 Q1018=,SBCF
1682960400000,METAR SBCF 011700Z 19003KT 9999 VCSH BKN040 FEW045TCU 25/16 Q1017=,SBCF
1682964000000,METAR SBCF 011800Z 19008KT 9999 VCSH BKN040 FEW045TCU 26/15 Q1016=,SBCF
1682967600000,METAR SBCF 011900Z 19002KT 9999 VCSH SCT040 FEW045TCU 26/15 Q1016=,SBCF
1682971200000,METAR SBCF 012000Z 17006KT 9999 VCSH VCTS SCT040 FEW045CB 24/16 Q1016=,SBCF
