hora,metar,aero
1656288000000,METAR SBBR 270000Z 12004KT 050V140 CAVOK 20/11 Q1021=,SBBR
1656291600000,METAR SBBR 270100Z 13006KT CAVOK 19/11 Q1021=,SBBR
1656295200000,METAR SBBR 270200Z VRB02KT CAVOK 16/10 Q1021=,SBBR
1656298800000,METAR SBBR 270300Z 33002KT CAVOK 14/10 Q1021=,SBBR
1656302400000,METAR SBBR 270400Z 00000KT CAVOK 14/10 Q1021=,SBBR
1656306000000,METAR SBBR 270500Z 00000KT CAVOK 13/10 Q1020=,SBBR
1656309600000,METAR SBBR 270600Z 24001KT CAVOK 12/10 Q1020=,SBBR
1656313200000,METAR SBBR 270700Z VRB02KT CAVOK 12/10 Q1020=,SBBR
1656316800000,METAR SBBR 270800Z 00000KT CAVOK 12/10 Q1020=,SBBR
1656320400000,METAR SBBR 270900Z 30002KT CAVOK 11/09 Q1021=,SBBR
1656324000000,METAR SBBR 271000Z 28003KT CAVOK 12/09 Q1021=,SBBR
1656327600000,METAR SBBR 271100Z VRB02KT CAVOK 16/11 Q1022=,SBBR
1656331200000,METAR SBBR 271200Z 08006KT 360V130 CAVOK 19/11 Q1023=,SBBR
1656334800000,METAR SBBR 271300Z 09011KT CAVOK 21/11 Q1023=,SBBR
1656338400000,METAR SBBR 271400Z 09011KT 050V120 CAVOK 22/11 Q1023=,SBBR
1656342000000,METAR SBBR 271500Z 10009KT 060V140 CAVOK 23/10 Q1022=,SBBR
1656345600000,METAR SBBR 271600Z 12007KT 070V140 CAVOK 24/09 Q1021=,SBBR
1656349200000,METAR SBBR 271700Z 09007KT 040V170 CAVOK 25/10 Q1020=,SBBR
1656352800000,METAR SBBR 271800Z 11010KT 090V150 CAVOK 25/09 Q1020=,SBBR
1656356400000,METAR SBBR 271900Z 12008KT CAVOK 25/08 Q1019=,SBBR
1656360000000,METAR SBBR 272000Z 10009KT 060V120 CAVOK 25/10 Q1020=,SBBR
1656363600000,METAR SBBR 272100Z 12007KT 100V160 CAVOK 23/10 Q1020=,SBBR
1656367200000,METAR SBBR 272200Z 13009KT CAVOK 21/10 Q1021=,SBBR
1656370800000,METAR SBBR 272300Z 12007KT CAVOK 20/10 Q1021=,SBBR
1656288000000,METAR SBCF 270000Z 06006KT 9999 FEW045 18/11 Q1022=,SBCF
1656291600000,METAR SBCF 270100Z 11006KT 9999 FEW048 18/11 Q1022=,SBCF
1656295200000,METAR SBCF 270200Z 11006KT CAVOK 17/12 Q1022=,SBCF
1656298800000,METAR SBCF 270300Z 12008KT CAVOK 16/12 Q1022=,SBCF
1656302400000,METAR SBCF 270400Z 10007KT CAVOK 15/12 Q1022=,SBCF
1656306000000,METAR SBCF 270500Z 13006KT CAVOK 14/12 Q1022=,SBCF
1656309600000,METAR SBCF 270600Z 13007KT CAVOK 13/11 Q1021=,SBCF
1656313200000,METAR SBCF 270700Z 13005KT CAVOK 13/11 Q1021=,SBCF
