hora,metar,aero
1670544000000,METAR SBBR 090000Z 27002KT 9999 SCT035 BKN090 24/18 Q1014=,SBBR
1670547600000,METAR SBBR 090100Z 27003KT 9999 SCT035 BKN090 23/19 Q1015=,SBBR
1670551200000,METAR SBBR 090200Z 15006KT 9999 VCTS SCT035 FEW038CB BKN090 23/20 Q1015=,SBBR
1670554800000,METAR SBBR 090300Z 06009KT 9999 VCTS BKN005 BKN040 FEW045CB BKN090 21/19 Q1014=,SBBR
1670556300000,SPECI SBBR 090325Z 11007KT 9000 -TSRA BKN005 BKN040 FEW045CB BKN090 21/19 Q1015=,SBBR
1670558400000,METAR SBBR 090400Z 08008KT 6000 -TSRA BKN005 BKN040 FEW045CB BKN090 21/19 Q1014=,SBBR
1670562000000,METAR SBBR 090500Z 06006KT 030V090 5000 -TSRA SCT005 BKN040 FEW045CB BKN080 20/19 Q1014=,SBBR
1670565600000,METAR SBBR 090600Z 19005KT 100V230 5000 -TSRA SCT007 BKN040 FEW045CB OVC080 20/19 Q1014=,SBBR
1670569200000,METAR SBBR 090700Z 17004KT 140V240 9999 VCTS SCT007 BKN030 FEW045CB BKN090 20/18 Q1014 RETS=,SBBR
1670572800000,METAR SBBR 090800Z 20006KT 9999 SCT040 BKN090 20/18 Q1014=,SBBR
1670574300000,SPECI SBBR 090825Z VRB02KT 2000 RA VCTS BKN040 FEW045CB OVC090 20/18 Q1015=,SBBR
1670576400000,METAR SBBR 090900Z 15005KT 100V190 2000 -RA VCTS SCT008 BKN030 FEW040CB OVC090 19/18 Q1015 RERA=,SBBR
1670580000000,METAR SBBR 091000Z 06005KT 3000 -RA FEW015 SCT030 OVC080 19/18 Q1016=,SBBR
1670582100000,SPECI SBBR 091035Z 01004KT 8000 -RA SCT010 OVC080 20/19 Q1017=,SBBR
1670583600000,METAR SBBR 091100Z 36005KT 320V030 9999 BKN007 OVC080 20/19 Q1017=,SBBR
1670585820000,SPECI SBBR 091137Z 34008KT 9999 FEW013 BKN080 20/18 Q1017=,SBBR
1670587200000,METAR SBBR 091200Z 33008KT 9999 FEW020 BKN100 20/18 Q1017=,SBBR
1670590800000,METAR SBBR 091300Z 33011KT 9999 FEW020 BKN080 22/19 Q1016=,SBBR
1670594400000,METAR SBBR 091400Z 32005KT 270V350 9999 FEW020 BKN100 24/18 Q1016=,SBBR
1670598000000,METAR SBBR 091500Z 28005KT 9999 SCT030 BKN100 25/18 Q1016=,SBBR
1670601600000,METAR SBBR 091600Z 26007KT 180V320 9999 SCT030 BKN100 27/17 Q1014=,SBBR
1670605200000,METAR SBBR 091700Z 24004KT 9999 BKN030 BKN100 27/18 Q1013=,SBBR
1670608800000,METAR SBBR 091800Z VRB06KT 9999 BKN035 FEW040TCU SCT090 27/17 Q1013=,SBBR
1670612400000,METAR SBBR 091900Z VRB04KT 9999 BKN035 FEW045TCU SCT090 27/18 Q1012=,SBBR
1670616000000,METAR SBBR 092000Z 21004KT 130V250 9999 SCT035 FEW040TCU SCT090 28/17 Q1012=,SBBR
1670619600000,METAR SBBR 092100Z 02006KT 340V070 9999 VCSH VCTS SCT040 FEW045CB BKN090 27/18 Q1021=,SBBR
1670621400000,SPECI SBBR 092130Z 36008KT 330V040 3000 TSRA SCT040 FEW045CB BKN090 25/20 Q1013=,SBBR
1670622300000,SPECI SBBR 092145Z 19015KT 160V220 1000 R11R/1500D R29L/P2000 R11L/P2000 R29R/P2000 +TSRA BKN020 FEW025CB OVC045 20/19 Q1014 RERA=,SBBR
1670623200000,METAR COR SBBR 092200Z 21021G31KT 1000 R11R/1700U R11L/P2000 R29L/P2000 R29R/P2000 TSRA FEW005 BKN020 FEW025CB OVC045 19/18 Q1014 RERA=,SBBR
1670623800000,SPECI SBBR 092210Z VRB04KT 4000 -TSRA FEW005 BKN020 FEW025CB OVC045 20/18 Q1014 RERA=,SBBR
1670626800000,METAR SBBR 092300Z 36003KT 290V100 9999 TS BKN025 FEW030CB BKN070 20/18 Q1015 RERA=,SBBR
1670601600000,METAR SBCF 091600Z 24008KT 9999 BKN045 31/18 Q1013=,SBCF
1670544000000,METAR SBCF 090000Z 07006KT CAVOK 24/18 Q1012=,SBCF
1670547600000,METAR SBCF 090100Z 17002KT CAVOK 21/18 Q1013=,SBCF
1670551200000,METAR SBCF 090200Z 13004KT CAVOK 22/19 Q1013=,SBCF
1670554800000,METAR SBCF 090300Z 18003KT CAVOK 21/18 Q1013=,SBCF
1670558400000,METAR SBCF 090400Z 14002KT CAVOK 21/18 Q1012=,SBCF
1670562000000,METAR SBCF 090500Z 14003KT CAVOK 21/18 Q1012=,SBCF
1670565600000,METAR SBCF 090600Z 11002KT CAVOK 20/18 Q1012=,SBCF
1670569200000,METAR SBCF 090700Z 16002KT CAVOK 20/18 Q1012=,SBCF
1670572800000,METAR SBCF 090800Z 13003KT 9999 FEW040 20/18 Q1012=,SBCF
1670576400000,METAR SBCF 090900Z 00000KT 9999 FEW025 21/19 Q1013=,SBCF
1670580000000,METAR SBCF 091000Z VRB02KT CAVOK 23/19 Q1014=,SBCF
1670583600000,METAR SBCF 091100Z 03008KT 9999 FEW020 24/18 Q1014=,SBCF
1670587200000,METAR SBCF 091200Z 04005KT 340V080 9999 SCT020 26/19 Q1014=,SBCF
1670590800000,METAR SBCF 091300Z 34004KT 300V030 9999 BKN026 26/19 Q1014=,SBCF
1670594400000,METAR SBCF 091400Z 31007KT 260V360 9999 BKN035 27/19 Q1014=,SBCF
1670598000000,METAR SBCF 091500Z 30006KT 9999 BKN045 29/19 Q1014=,SBCF
1670605200000,METAR SBCF 091700Z 26005KT 9999 BKN040 31/18 Q1012=,SBCF
1670608800000,METAR SBCF 091800Z 21006KT 9999 SCT045 32/17 Q1011=,SBCF
1670612400000,METAR SBCF 091900Z 24006KT 9999 FEW045 FEW050TCU 31/15 Q1010=,SBCF
