hora,metar,aero
1683849600000,METAR SBBR 120000Z 34003KT 290V070 9999 SCT045 22/15 Q1019=,SBBR
1683853200000,METAR SBBR 120100Z 24003KT 9999 BKN045 BKN080 23/15 Q1019=,SBBR
1683856800000,METAR SBBR 120200Z VRB02KT 9999 FEW045 SCT080 21/15 Q1020=,SBBR
1683860400000,METAR SBBR 120300Z 28002KT 9999 FEW045 SCT080 21/15 Q1020=,SBBR
1683864000000,METAR SBBR 120400Z 23002KT CAVOK 20/16 Q1019=,SBBR
1683867600000,METAR SBBR 120500Z VRB02KT CAVOK 19/16 Q1018=,SBBR
1683871200000,METAR SBBR 120600Z 30001KT CAVOK 19/15 Q1018=,SBBR
1683874800000,METAR SBBR 120700Z 26002KT CAVOK 19/15 Q1018=,SBBR
1683878400000,METAR SBBR 120800Z 00000KT CAVOK 17/15 Q1018=,SBBR
1683882000000,METAR SBBR 120900Z 28001KT CAVOK 17/15 Q1018=,SBBR
1683885600000,METAR SBBR 121000Z VRB02KT CAVOK 17/15 Q1019=,SBBR
1683889200000,METAR SBBR 121100Z VRB02KT CAVOK 20/15 Q1019=,SBBR
1683892800000,METAR SBBR 121200Z 08003KT 040V110 CAVOK 22/15 Q1020=,SBBR
1683896400000,METAR SBBR 121300Z 13006KT 080V190 CAVOK 25/14 Q1020=,SBBR
1683900000000,METAR SBBR 121400Z VRB03KT 9999 FEW040 25/14 Q1020=,SBBR
1683903600000,METAR SBBR 121500Z 04005KT 9999 FEW040 26/14 Q1019=,SBBR
1683907200000,METAR SBBR 121600Z 34004KT 9999 SCT040 27/13 Q1018=,SBBR
1683910800000,METAR SBBR 121700Z 24005KT 200V290 9999 BKN040 27/13 Q1018=,SBBR
1683914400000,METAR SBBR 121800Z VRB05KT 9999 SCT040 28/12 Q1017=,SBBR
1683918000000,METAR SBBR 121900Z 25007KT 9999 SCT040 28/11 Q1017=,SBBR
1683921600000,METAR SBBR 122000Z 21007KT 9999 SCT040 FEW045TCU 27/12 Q1018=,SBBR
1683925200000,METAR SBBR 122100Z 30006KT 9999 SCT040 FEW045TCU SCT100 24/14 Q1019=,SBBR
1683928800000,METAR SBBR 122200Z 28005KT 9999 FEW040 SCT100 22/14 Q1019=,SBBR
1683932400000,METAR SBBR 122300Z 21003KT 100V250 9999 FEW040 SCT100 23/13 Q1020=,SBBR
1683849600000,METAR SBCF 120000Z 26002KT CAVOK 22/15 Q1017=,SBCF
1683853200000,METAR SBCF 120100Z 00000KT CAVOK 21/16 Q1017=,SBCF
1683856800000,METAR SBCF 120200Z 24001KT CAVOK 21/16 Q1017=,SBCF
1683860400000,METAR SBCF 120300Z 18002KT CAVOK 20/16 Q1017=,SBCF
1683864000000,METAR SBCF 120400Z 20002KT CAVOK 20/16 Q1017=,SBCF
1683867600000,METAR SBCF 120500Z 20001KT 9999 FEW048 BKN070 20/16 Q1016=,SBCF
1683871200000,METAR SBCF 120600Z 12004KT CAVOK 20/16 Q1017=,SBCF
1683874800000,METAR SBCF 120700Z 13005KT CAVOK 19/17 Q1016=,SBCF
1683878400000,METAR SBCF 120800Z 16002KT CAVOK 18/17 Q1016=,SBCF
1683882000000,METAR SBCF 120900Z 13004KT CAVOK 18/16 Q1017=,SBCF
1683885600000,METAR SBCF 121000Z 13004KT 8000 NSC 18/16 Q1017=,SBCF
1683889200000,METAR SBCF 121100Z 15004KT CAVOK 19/17 Q1018=,SBCF
1683892800000,METAR SBCF 121200Z 13007KT CAVOK 21/17 Q1019=,SBCF
1683896400000,METAR SBCF 121300Z 15007KT 9999 FEW017 23/17 Q1019=,SBCF
1683900000000,METAR SBCF 121400Z 17003KT 9999 SCT023 25/17 Q1018=,SBCF
1683903600000,METAR SBCF 121500Z 18003KT 9999 SCT036 25/16 Q1018=,SBCF
1683907200000,METAR SBCF 121600Z 22005KT 9999 SCT040 25/15 Q1017=,SBCF
1683910800000,METAR SBCF 121700Z 26004KT 9999 SCT040 27/14 Q1016=,SBCF
1683914400000,METAR SBCF 121800Z 25006KT 9999 SCT043 27/13 Q1015=,SBCF
1683918000000,METAR SBCF 121900Z 25007KT 9999 FEW043 27/13 Q1016=,SBCF
1683921600000,METAR SBCF 122000Z 23005KT 9999 FEW045 25/13 Q1016=,SBCF
1683925200000,METAR SBCF 122100Z 19005KT CAVOK 23/13 Q1017=,SBCF
1683928800000,METAR SBCF 122200Z 22002KT CAVOK 22/12 Q1017=,SBCF
1683932400000,METAR SBCF 122300Z 11002KT CAVOK 22/12 Q1018=,SBCF
1683849600000,METAR SBCT 120000Z 12005KT 9999 SCT004 11/10 Q1020=,SBCT
1683853200000,METAR SBCT 120100Z 12005KT 5000 BR BKN004 11/10 Q1020=,SBCT
1683856800000,METAR SBCT 120200Z 12004KT 5000 BR BKN006 10/09 Q1020=,SBCT
1683860400000,METAR SBCT 120300Z 13004KT 5000 BR BKN007 11/10 Q1020=,SBCT
1683864000000,METAR SBCT 120400Z 11004KT 4000 BR FEW007 10/09 Q1019=,SBCT
1683867600000,METAR SBCT 120500Z 15004KT 3000 BR SCT003 10/09 Q1019=,SBCT
1683871200000,METAR SBCT 120600Z 12003KT 3000 BR SCT003 09/09 Q1019=,SBCT
1683874800000,METAR SBCT 120700Z 14005KT 3000 BR SCT003 09/09 Q1019=,SBCT
1683878400000,METAR SBCT 120800Z 14005KT 4500 BR FEW003 09/09 Q1019=,SBCT
1683880620000,SPECI SBCT 120837Z 00000KT 8000 FEW014 09/09 Q1020=,SBCT
1683882000000,METAR SBCT 120900Z 10006KT 8000 FEW014 09/08 Q1019=,SBCT
1683885600000,METAR SBCT 121000Z 08003KT 7000 FEW016 BKN100 09/09 Q1019=,SBCT
1683888000000,SPECI SBCT 121040Z 14004KT 9999 BKN010 BKN100 11/10 Q1020=,SBCT
1683889200000,METAR SBCT 121100Z 14006KT 9999 BKN010 BKN100 11/11 Q1021=,SBCT
1683892800000,METAR SBCT 121200Z 13007KT 9999 BKN014 12/11 Q1021=,SBCT
1683896400000,METAR SBCT 121300Z 12006KT 9999 BKN014 13/10 Q1022=,SBCT
1683900000000,METAR SBCT 121400Z 13007KT 9999 BKN014 14/09 Q1022=,SBCT
1683903600000,METAR SBCT 121500Z 07005KT 9999 BKN020 15/09 Q1022=,SBCT
1683907200000,METAR SBCT 121600Z 09004KT 9999 SCT030 16/09 Q1021=,SBCT
1683910800000,METAR SBCT 121700Z 16005KT 9999 SCT040 17/09 Q1020=,SBCT
1683914400000,METAR SBCT 121800Z 12007KT 080V150 9999 SCT040 16/08 Q1019=,SBCT
