hora,metar,aero
1662940800000,METAR SBBR 120000Z VRB02KT CAVOK 25/05 Q1018=,SBBR
1662944400000,METAR SBBR 120100Z VRB02KT CAVOK 24/05 Q1019=,SBBR
1662948000000,METAR SBBR 120200Z VRB02KT CAVOK 22/06 Q1019=,SBBR
1662951600000,METAR SBBR 120300Z 27004KT CAVOK 21/06 Q1019=,SBBR
1662955200000,METAR SBBR 120400Z VRB01KT CAVOK 20/06 Q1019=,SBBR
1662958800000,METAR SBBR 120500Z 27005KT CAVOK 19/06 Q1018=,SBBR
1662962400000,METAR SBBR 120600Z 00000KT CAVOK 18/06 Q1017=,SBBR
1662966000000,METAR SBBR 120700Z 00000KT CAVOK 16/08 Q1017=,SBBR
1662969600000,METAR SBBR 120800Z 16003KT 140V210 CAVOK 18/07 Q1017=,SBBR
1662973200000,METAR SBBR 120900Z VRB02KT CAVOK 16/07 Q1018=,SBBR
1662976800000,METAR SBBR 121000Z 00000KT CAVOK 16/07 Q1019=,SBBR
1662980400000,METAR SBBR 121100Z 02003KT CAVOK 20/08 Q1020=,SBBR
1662984000000,METAR SBBR 121200Z 06008KT CAVOK 27/07 Q1020=,SBBR
1662987600000,METAR SBBR 121300Z 07014KT CAVOK 30/06 Q1020=,SBBR
1662991200000,METAR SBBR 121400Z 06012KT CAVOK 31/04 Q1020=,SBBR
1662994800000,METAR SBBR 121500Z 04009KT CAVOK 32/03 Q1019=,SBBR
1662998400000,METAR SBBR 121600Z VRB05G15KT 9999 FEW030 32/03 Q1018=,SBBR
1663002000000,METAR SBBR 121700Z 12006KT 080V190 9999 FEW045 32/03 Q1017=,SBBR
1663005600000,METAR SBBR 121800Z 06007KT 330V110 CAVOK 32/03 Q1015=,SBBR
1663009200000,METAR SBBR 121900Z 09009KT 050V120 CAVOK 32/03 Q1015=,SBBR
1663012800000,METAR SBBR 122000Z 07009KT 040V100 CAVOK 31/04 Q1015=,SBBR
1663016400000,METAR SBBR 122100Z 07008KT CAVOK 30/04 Q1015=,SBBR
1663020000000,METAR SBBR 122200Z 08007KT CAVOK 28/05 Q1016=,SBBR
1663023600000,METAR SBBR 122300Z 10005KT CAVOK 26/05 Q1016=,SBBR
1662940800000,METAR SBCF 120000Z 06006KT CAVOK 25/13 Q1018=,SBCF
1662944400000,METAR SBCF 120100Z 10009KT CAVOK 25/12 Q1019=,SBCF
1662948000000,METAR SBCF 120200Z 08009KT CAVOK 24/12 Q1019=,SBCF
1662951600000,METAR SBCF 120300Z 10010KT CAVOK 23/13 Q1019=,SBCF
1662955200000,METAR SBCF 120400Z 10013KT CAVOK 22/13 Q1018=,SBCF
1662958800000,METAR SBCF 120500Z 10011KT CAVOK 21/14 Q1018=,SBCF
1662962400000,METAR SBCF 120600Z 09012KT CAVOK 20/14 Q1018=,SBCF
1662966000000,METAR SBCF 120700Z 09009KT CAVOK 19/14 Q1018=,SBCF
1662969600000,METAR SBCF 120800Z 09005KT CAVOK 19/14 Q1019=,SBCF
1662973200000,METAR SBCF 120900Z 09010KT CAVOK 18/14 Q1019=,SBCF
1662976800000,METAR SBCF 121000Z 08007KT CAVOK 18/14 Q1020=,SBCF
1662980400000,METAR SBCF 121100Z 09006KT CAVOK 20/14 Q1021=,SBCF
1662984000000,METAR SBCF 121200Z 06006KT 350V120 CAVOK 22/14 Q1021=,SBCF
1662987600000,METAR SBCF 121300Z 08005KT 360V130 CAVOK 24/14 Q1021=,SBCF
1662991200000,METAR SBCF 121400Z 09008KT 050V180 CAVOK 25/14 Q1020=,SBCF
1662994800000,METAR SBCF 121500Z 03006KT 330V100 CAVOK 27/14 Q1019=,SBCF
1662998400000,METAR SBCF 121600Z 03008KT 310V080 CAVOK 29/15 Q1018=,SBCF
1663002000000,METAR SBCF 121700Z 03007KT CAVOK 29/14 Q1017=,SBCF
1663005600000,METAR SBCF 121800Z 07007G17KT CAVOK 20/13 Q1016=,SBCF
1663009200000,METAR SBCF 121900Z 06007KT CAVOK 29/13 Q1015=,SBCF
1663012800000,METAR SBCF 122000Z 07008KT CAVOK 29/14 Q1015=,SBCF
1663016400000,METAR SBCF 122100Z 08010KT CAVOK 27/14 Q1015=,SBCF
1663020000000,METAR SBCF 122200Z 08009KT CAVOK 25/14 Q1016=,SBCF
1663023600000,METAR SBCF 122300Z 08010KT CAVOK 24/13 Q1017=,SBCF
1662940800000,METAR SBCT 120000Z 10007KT 070V140 8000 SCT002 OVC005 10/09 Q1022=,SBCT
1662944400000,METAR SBCT 120100Z 06009KT 9999 OVC004 10/09 Q1021=,SBCT
1662948000000,METAR SBCT 120200Z 07006KT 020V100 9999 OVC004 10/09 Q1021=,SBCT
1662951600000,METAR SBCT 120300Z 05005KT 020V080 9999 OVC004 10/09 Q1021=,SBCT
1662955200000,METAR SBCT 120400Z 06002KT 9999 OVC004 10/10 Q1022=,SBCT
1662958800000,METAR SBCT 120500Z 07009KT 9999 OVC003 10/10 Q1019=,SBCT
1662962400000,METAR SBCT 120600Z 07004KT 030V100 9999 OVC005 10/10 Q1019=,SBCT
1662966000000,METAR SBCT 120700Z 09003KT 060V120 9999 OVC006 10/10 Q1019=,SBCT
1662969600000,METAR SBCT 120800Z 06007KT 9999 OVC008 10/09 Q1019=,SBCT
1662973200000,METAR SBCT 120900Z 13009KT 9999 BKN009 09/08 Q1020=,SBCT
1662976800000,METAR SBCT 121000Z 11008KT 9999 OVC009 10/09 Q1019=,SBCT
1662980400000,METAR SBCT 121100Z 21008KT 9999 BKN008 OVC012 11/09 Q1021=,SBCT
1662984000000,METAR SBCT 121200Z 11004KT 9999 OVC006 11/10 Q1021=,SBCT
1662985200000,SPECI SBCT 121220Z 04005KT 4000 -TSRA OVC005 //////CB 10/10 Q1021=,SBCT
1662987600000,METAR SBCT 121300Z 07010KT 9999 OVC003 12/12 Q1020 RETS=,SBCT
1662991200000,METAR SBCT 121400Z 04007KT 3500 -TSRA OVC007 //////CB 12/11 Q1020=,SBCT
1662994800000,METAR SBCT 121500Z 08006KT 9999 BKN008 OVC014 13/12 Q1019 RETS=,SBCT
1662998400000,METAR SBCT 121600Z 09006KT 9999 OVC006 13/13 Q1019=,SBCT
1663002000000,METAR SBCT 121700Z 08007KT 9999 OVC008 13/12 Q1018=,SBCT
1663005600000,METAR SBCT 121800Z 05005KT 9999 OVC007 13/13 Q1017=,SBCT
1663008000000,SPECI SBCT 121840Z 11004KT 5000 RA BKN007 BKN010 13/12 Q1017=,SBCT
1663009200000,METAR SBCT 121900Z 21003KT 3000 TSRA BKN006 BKN013 FEW030CB 13/13 Q1018 RERA=,SBCT
1663011300000,SPECI SBCT 121935Z 10004KT 4000 RA BKN002 SCT045 OVC100 12/12 Q1017 RETS RETSRA=,SBCT
1663012800000,METAR SBCT 122000Z 09005KT 4000 TSRA SCT002 FEW030CB SCT045 OVC083 12/12 Q1016=,SBCT
1663016400000,METAR SBCT 122100Z 34005KT 3000 TSRA BKN040 FEW045CB OVC083 13/13 Q1018=,SBCT
1663020000000,METAR SBCT 122200Z 04005KT 4000 RA SCT002 SCT050 OVC083 13/13 Q1017 RETS=,SBCT
1663021500000,SPECI SBCT 122225Z 01004KT 4000 -RA BKN002 OVC100 13/13 Q1018 RERA=,SBCT
1663023600000,METAR SBCT 122300Z 07002KT 4000 RA BKN002 OVC100 13/13 Q1017=,SBCT
1662940800000,METAR SBFL 120000Z 16001KT 9999 BKN030 14/10 Q1022=,SBFL
1662944400000,METAR SBFL 120100Z 21001KT 9999 OVC033 14/10 Q1020=,SBFL
1662948000000,METAR SBFL 120200Z 36004KT 9999 OVC040 16/10 Q1021=,SBFL
1662951600000,METAR SBFL 120300Z 26007KT 9999 OVC036 15/10 Q1022=,SBFL
