hora,metar,aero
1662768000000,METAR SBBR 100000Z 15007KT 120V200 CAVOK 24/06 Q1022=,SBBR
1662771600000,METAR SBBR 100100Z 11008KT CAVOK 23/06 Q1022=,SBBR
1662775200000,METAR SBBR 100200Z 31003KT 290V360 CAVOK 21/07 Q1022=,SBBR
1662778800000,METAR SBBR 100300Z 28003KT CAVOK 20/07 Q1022=,SBBR
1662782400000,METAR SBBR 100400Z 22002KT CAVOK 18/07 Q1022=,SBBR
1662786000000,METAR SBBR 100500Z 24001KT CAVOK 18/07 Q1021=,SBBR
1662789600000,METAR SBBR 100600Z 25001KT CAVOK 15/07 Q1021=,SBBR
1662793200000,METAR SBBR 100700Z 21002KT CAVOK 16/07 Q1020=,SBBR
1662796800000,METAR SBBR 100800Z 00000KT CAVOK 15/07 Q1021=,SBBR
1662800400000,METAR SBBR 100900Z 32001KT CAVOK 13/07 Q1021=,SBBR
1662804000000,METAR SBBR 101000Z VRB01KT CAVOK 16/07 Q1022=,SBBR
1662807600000,METAR SBBR 101100Z VRB01KT CAVOK 20/07 Q1023=,SBBR
1662811200000,METAR SBBR 101200Z 05007KT CAVOK 23/09 Q1023=,SBBR
1662814800000,METAR SBBR 101300Z 07008KT CAVOK 26/07 Q1023=,SBBR
1662818400000,METAR SBBR 101400Z 06007KT 020V110 CAVOK 28/05 Q1023=,SBBR
1662822000000,METAR SBBR 101500Z 10013G25KT 050V140 CAVOK 31/05 Q1022=,SBBR
1662825600000,METAR SBBR 101600Z 09008KT 050V160 CAVOK 30/04 Q1021=,SBBR
1662829200000,METAR SBBR 101700Z 08009KT 050V110 CAVOK 31/03 Q1020=,SBBR
1662832800000,METAR SBBR 101800Z 13010G20KT 080V210 CAVOK 32/03 Q1018=,SBBR
1662836400000,METAR SBBR 101900Z VRB05KT CAVOK 31/04 Q1018=,SBBR
1662840000000,METAR SBBR 102000Z 15007KT 120V180 CAVOK 31/03 Q1018=,SBBR
1662843600000,METAR SBBR 102100Z 13008KT CAVOK 30/04 Q1019=,SBBR
1662847200000,METAR SBBR 102200Z 12008KT CAVOK 28/04 Q1019=,SBBR
1662850800000,METAR SBBR 102300Z 13006KT 010V160 CAVOK 27/04 Q1019=,SBBR
1662768000000,METAR SBCF 100000Z 06005KT CAVOK 24/11 Q1021=,SBCF
1662771600000,METAR SBCF 100100Z 16002KT CAVOK 22/11 Q1021=,SBCF
