hora,metar,aero
1656892800000,METAR SBBR 040000Z 14008KT CAVOK 19/10 Q1025=,SBBR
1656896400000,METAR SBBR 040100Z 14005KT CAVOK 18/10 Q1025=,SBBR
1656900000000,METAR SBBR 040200Z 14005KT CAVOK 18/10 Q1025=,SBBR
1656903600000,METAR SBBR 040300Z 13003KT 090V190 CAVOK 17/10 Q1025=,SBBR
1656907200000,METAR SBBR 040400Z 11003KT 080V140 CAVOK 15/10 Q1024=,SBBR
1656910800000,METAR SBBR 040500Z 14005KT CAVOK 16/10 Q1024=,SBBR
1656914400000,METAR SBBR 040600Z 11003KT CAVOK 15/10 Q1024=,SBBR
1656918000000,METAR SBBR 040700Z 11006KT CAVOK 15/10 Q1023=,SBBR
1656921600000,METAR SBBR 040800Z 09005KT CAVOK 14/10 Q1023=,SBBR
1656925200000,METAR SBBR 040900Z 09003KT CAVOK 14/09 Q1023=,SBBR
1656928800000,METAR SBBR 041000Z 09003KT CAVOK 14/09 Q1024=,SBBR
1656932400000,METAR SBBR 041100Z 10009KT CAVOK 15/10 Q1025=,SBBR
1656936000000,METAR SBBR 041200Z 10013KT CAVOK 18/10 Q1026=,SBBR
1656939600000,METAR SBBR 041300Z 09017KT CAVOK 19/10 Q1026=,SBBR
1656943200000,METAR SBBR 041400Z 09016KT CAVOK 21/09 Q1025=,SBBR
1656946800000,METAR SBBR 041500Z VRB12KT CAVOK 21/08 Q1025=,SBBR
1656950400000,METAR SBBR 041600Z 10012KT CAVOK 23/08 Q1024=,SBBR
1656954000000,METAR SBBR 041700Z 08012KT CAVOK 24/08 Q1023=,SBBR
1656957600000,METAR COR SBBR 041800Z 09013KT CAVOK 24/07 Q1022=,SBBR
1656961200000,METAR SBBR 041900Z 10012KT CAVOK 24/07 Q1022=,SBBR
1656964800000,METAR COR SBBR 042000Z 11006KT CAVOK 20/06 Q1022=,SBBR
1656968400000,METAR SBBR 042100Z 10009KT CAVOK 21/06 Q1022=,SBBR
1656972000000,METAR SBBR 042200Z 11006KT CAVOK 20/06 Q1022=,SBBR
1656975600000,METAR SBBR 042300Z 13006KT CAVOK 19/07 Q1023=,SBBR
1656892800000,METAR SBCF 040000Z 10010KT CAVOK 18/12 Q1026=,SBCF
1656896400000,METAR SBCF 040100Z 10009KT CAVOK 18/12 Q1026=,SBCF
1656900000000,METAR SBCF 040200Z 12006KT CAVOK 17/11 Q1026=,SBCF
