hora,metar,aero
1666483200000,METAR SBBR 230000Z 10004KT 9999 FEW040 BKN090 23/17 Q1018=,SBBR
1666486800000,METAR SBBR 230100Z 11002KT 9999 FEW040 BKN090 22/17 Q1019=,SBBR
1666490400000,METAR SBBR 230200Z 19004KT 9999 -RA FEW045 BKN100 20/18 Q1019=,SBBR
1666494000000,METAR SBBR 230300Z 18004KT 9999 FEW020 BKN100 21/18 Q1018=,SBBR
1666497600000,METAR SBBR 230400Z 32002KT 9999 FEW020 BKN100 21/18 Q1018=,SBBR
1666501200000,METAR SBBR 230500Z 31004KT 270V340 9999 FEW020 BKN080 21/18 Q1017=,SBBR
1666504800000,METAR SBBR 230600Z 21004KT 180V250 CAVOK 21/17 Q1017=,SBBR
1666508400000,METAR SBBR 230700Z 18003KT CAVOK 20/18 Q1017=,SBBR
1666512000000,METAR SBBR 230800Z VRB01KT CAVOK 20/17 Q1017=,SBBR
1666515600000,METAR SBBR 230900Z 19004KT 9999 -RA FEW017 BKN080 19/18 Q1018=,SBBR
1666519200000,METAR SBBR 231000Z VRB02KT 9999 FEW017 BKN049 OVC080 20/17 Q1020=,SBBR
1666522800000,METAR SBBR 231100Z 14004KT 9999 -RA FEW020 SCT049 OVC080 20/18 Q1020=,SBBR
1666526400000,METAR SBBR 231200Z 14008KT 110V170 9999 -RA FEW020 SCT045 OVC080 21/19 Q1021=,SBBR
1666530000000,METAR SBBR 231300Z 11004KT 070V150 9999 BKN011 SCT045 OVC080 21/19 Q1021=,SBBR
1666533600000,METAR SBBR 231400Z 11006KT 9999 -RA BKN011 SCT045 OVC080 21/19 Q1021=,SBBR
1666537200000,METAR SBBR 231500Z 11009KT 9999 BKN013 OVC080 22/19 Q1021=,SBBR
1666540800000,METAR SBBR 231600Z 09012KT 9999 -RA BKN014 OVC080 22/19 Q1020=,SBBR
1666543740000,SPECI SBBR 231649Z 09009KT 9999 SCT014 BKN080 23/19 Q1019=,SBBR
1666544400000,METAR SBBR 231700Z 09009KT 9999 SCT014 BKN080 24/19 Q1019=,SBBR
1666548000000,METAR SBBR 231800Z 10009KT 050V140 9999 BKN020 BKN070 24/18 Q1018=,SBBR
1666551600000,METAR SBBR 231900Z 10013KT 9999 SCT020 BKN080 24/18 Q1016=,SBBR
1666555200000,METAR SBBR 232000Z 10010KT 9999 SCT015 BKN090 23/18 Q1017=,SBBR
1666558800000,METAR SBBR 232100Z 12010KT 9999 FEW016 BKN025 BKN100 22/18 Q1017=,SBBR
1666562400000,METAR SBBR 232200Z 11011KT 9999 BKN014 BKN100 21/18 Q1018=,SBBR
1666566000000,METAR SBBR 232300Z 12007KT 9999 BKN009 BKN100 21/18 Q1019=,SBBR
1666483200000,METAR SBCF 230000Z 16003KT CAVOK 19/16 Q1018=,SBCF
