hora,metar,aero
1675209600000,METAR SBBR 010000Z 24004KT 9999 SCT040 SCT100 24/17 Q1018=,SBBR
1675213200000,METAR SBBR 010100Z 20005KT 170V240 9999 SCT040 SCT100 24/18 Q1019=,SBBR
1675216800000,METAR SBBR 010200Z 22003KT 170V240 CAVOK 22/17 Q1019=,SBBR
1675220400000,METAR SBBR 010300Z VRB02KT CAVOK 22/17 Q1018=,SBBR
1675224000000,METAR SBBR 010400Z 24002KT CAVOK 21/17 Q1018=,SBBR
1675227600000,METAR SBBR 010500Z 31001KT CAVOK 20/17 Q1018=,SBBR
1675231200000,METAR SBBR 010600Z 20003KT CAVOK 21/17 Q1018=,SBBR
1675234800000,METAR SBBR 010700Z 21003KT CAVOK 19/17 Q1018=,SBBR
1675238400000,METAR SBBR 010800Z 00000KT CAVOK 18/17 Q1017=,SBBR
1675242000000,METAR SBBR 010900Z 14001KT CAVOK 18/17 Q1018=,SBBR
1675245600000,METAR SBBR 011000Z 25002KT CAVOK 19/17 Q1018=,SBBR
1675249200000,METAR SBBR 011100Z VRB02KT CAVOK 22/17 Q1019=,SBBR
1675252800000,METAR SBBR 011200Z 08009KT 040V110 9999 FEW026 24/16 Q1019=,SBBR
1675256400000,METAR SBBR 011300Z 08011KT 030V100 9999 FEW026 25/16 Q1020=,SBBR
1675260000000,METAR SBBR 011400Z 06008KT 010V100 9999 SCT035 26/15 Q1019=,SBBR
1675263600000,METAR SBBR 011500Z 08008KT 030V130 9999 SCT035 27/15 Q1019=,SBBR
1675267200000,METAR SBBR 011600Z 11006KT 050V160 9999 BKN040 28/13 Q1019=,SBBR
1675270800000,METAR SBBR 011700Z 07009KT 040V110 9999 BKN040 28/15 Q1018=,SBBR
1675274400000,METAR SBBR 011800Z 10008KT 060V140 9999 SCT040 28/14 Q1017=,SBBR
1675278000000,METAR SBBR 011900Z 11010KT 9999 FEW045 SCT090 28/14 Q1016=,SBBR
1675281600000,METAR SBBR 012000Z 12010KT 9999 FEW045 29/13 Q1015=,SBBR
1675285200000,METAR SBBR 012100Z 10011KT 080V140 CAVOK 28/13 Q1015=,SBBR
1675288800000,METAR SBBR 012200Z 11007KT CAVOK 26/14 Q1016=,SBBR
1675292400000,METAR SBBR 012300Z 11007KT CAVOK 25/15 Q1017=,SBBR
1675209600000,METAR SBCF 010000Z 09009KT CAVOK 24/17 Q1018=,SBCF
1675213200000,METAR SBCF 010100Z 09008KT CAVOK 23/17 Q1018=,SBCF
1675216800000,METAR SBCF 010200Z 08005KT CAVOK 23/16 Q1018=,SBCF
1675220400000,METAR SBCF 010300Z 15002KT CAVOK 21/17 Q1018=,SBCF
1675224000000,METAR SBCF 010400Z VRB02KT CAVOK 21/16 Q1017=,SBCF
1675227600000,METAR SBCF 010500Z 11005KT CAVOK 21/16 Q1017=,SBCF
1675231200000,METAR SBCF 010600Z 08003KT 050V130 CAVOK 21/16 Q1017=,SBCF
1675234800000,METAR SBCF 010700Z 12003KT CAVOK 20/16 Q1017=,SBCF
1675238400000,METAR SBCF 010800Z VRB02KT CAVOK 19/16 Q1017=,SBCF
1675242000000,METAR SBCF 010900Z 13002KT CAVOK 19/16 Q1018=,SBCF
1675245600000,METAR SBCF 011000Z 07005KT 9999 FEW040 SCT100 21/16 Q1019=,SBCF
1675249200000,METAR SBCF 011100Z 05007KT 020V090 9999 BKN045 22/16 Q1019=,SBCF
1675252800000,METAR SBCF 011200Z 06011KT 020V080 9999 FEW025 SCT050 23/17 Q1019=,SBCF
1675256400000,METAR SBCF 011300Z 05007KT 010V100 9999 SCT030 25/17 Q1019=,SBCF
1675260000000,METAR SBCF 011400Z 02005KT 330V070 9999 SCT030 25/16 Q1019=,SBCF
1675263600000,METAR SBCF 011500Z 06006KT 9999 SCT030 27/16 Q1018=,SBCF
1675267200000,METAR SBCF 011600Z 02006KT 9999 BKN040 27/17 Q1018=,SBCF
1675270800000,METAR SBCF 011700Z 01006KT 9999 BKN040 28/17 Q1017=,SBCF
1675274400000,METAR SBCF 011800Z 05007KT 9999 SCT040 FEW045TCU 28/17 Q1016=,SBCF
1675278000000,METAR SBCF 011900Z 05005KT 9999 SCT045 29/17 Q1016=,SBCF
1675281600000,METAR SBCF 012000Z 02007KT 9999 SCT045 28/16 Q1015=,SBCF
1675285200000,METAR SBCF 012100Z 04006KT 9999 SCT045 28/17 Q1016=,SBCF
1675288800000,METAR SBCF 012200Z 05005KT 9999 FEW040 SCT060 26/16 Q1016=,SBCF
1675292400000,METAR SBCF 012300Z 05004KT 9999 FEW040 SCT070 25/16 Q1017=,SBCF
1675209600000,METAR SBCT 010000Z 02003KT 9999 FEW030 SCT100 20/20 Q1016=,SBCT
1675213200000,METAR SBCT 010100Z 04003KT 9999 FEW009 BKN100 20/20 Q1017=,SBCT
1675216800000,METAR SBCT 010200Z 02003KT 9999 FEW009 BKN100 20/20 Q1017=,SBCT
1675220400000,METAR SBCT 010300Z 36002KT 9999 FEW009 BKN100 20/20 Q1017=,SBCT
1675224000000,METAR SBCT 010400Z 30003KT 9999 BKN011 19/19 Q1016=,SBCT
1675227600000,METAR COR SBCT 010500Z 35005KT 9999 -RA FEW008 SCT100 20/20 Q1016=,SBCT
1675231200000,METAR SBCT 010600Z 34004KT 9999 -RA FEW009 BKN100 19/19 Q1015=,SBCT
1675234800000,METAR SBCT 010700Z 33004KT 9999 -RA FEW009 BKN100 19/19 Q1015=,SBCT
1675238400000,METAR SBCT 010800Z 30003KT 9999 FEW009 BKN100 19/19 Q1015=,SBCT
1675242000000,METAR SBCT 010900Z 27003KT 9999 -RA FEW008 BKN080 19/19 Q1016=,SBCT
1675245600000,METAR SBCT 011000Z 32005KT 280V340 9999 FEW008 BKN100 19/19 Q1016=,SBCT
1675249200000,METAR SBCT 011100Z 31005KT 260V330 9999 FEW008 BKN100 21/21 Q1017=,SBCT
1675252800000,METAR SBCT 011200Z 29006KT CAVOK 22/22 Q1017=,SBCT
1675256400000,METAR SBCT 011300Z 30007KT 9999 FEW015 BKN100 23/22 Q1017=,SBCT
1675260000000,METAR SBCT 011400Z 30008KT 260V330 9999 SCT020 BKN100 24/22 Q1017=,SBCT
1675263600000,METAR SBCT 011500Z 28009KT 9999 BKN025 OVC100 25/22 Q1017=,SBCT
1675267200000,METAR SBCT 011600Z 26007KT 9999 BKN026 BKN100 25/21 Q1016=,SBCT
1675270800000,METAR SBCT 011700Z 26008KT 230V300 9999 BKN030 BKN100 27/22 Q1016=,SBCT
