hora,metar,aero
1678233600000,METAR SBBR 080000Z 26006KT 9999 BKN040 FEW045TCU BKN100 21/17 Q1019=,SBBR
1678237200000,METAR SBBR 080100Z 18005KT 150V210 9999 BKN040 FEW045TCU BKN100 21/16 Q1020=,SBBR
1678240800000,METAR SBBR 080200Z 18005KT 150V210 9999 SCT005 BKN040 BKN080 19/17 Q1020=,SBBR
1678244400000,METAR SBBR 080300Z 22003KT 9999 FEW006 BKN040 BKN080 19/17 Q1020=,SBBR
1678248000000,METAR SBBR 080400Z 31002KT 9999 FEW010 SCT040 BKN080 19/17 Q1020=,SBBR
1678251600000,METAR SBBR 080500Z 08004KT 9999 FEW010 SCT040 BKN080 19/17 Q1019=,SBBR
1678255200000,METAR SBBR 080600Z 07013KT 9999 -RA FEW010 SCT014 BKN025 20/17 Q1019=,SBBR
1678256040000,SPECI SBBR 080614Z 05015KT 9000 4000W RA SCT011 BKN013 FEW020TCU BKN080 18/16 Q1019=,SBBR
1678258800000,METAR SBBR 080700Z 08011KT 9999 SCT013 BKN080 18/16 Q1019 RERA=,SBBR
1678262400000,METAR SBBR 080800Z 13006KT 9999 SCT030 BKN080 18/16 Q1018=,SBBR
1678266000000,METAR SBBR 080900Z 27002KT 9999 FEW045 BKN100 18/16 Q1018=,SBBR
1678269600000,METAR SBBR 081000Z VRB02KT 9999 FEW035 BKN100 18/16 Q1019=,SBBR
1678273200000,METAR SBBR 081100Z 08006KT 9999 FEW035 BKN100 20/16 Q1019=,SBBR
1678276800000,METAR SBBR 081200Z 09005KT 040V120 9999 FEW035 BKN100 21/17 Q1019=,SBBR
1678280400000,METAR SBBR 081300Z 09010KT 060V120 9999 FEW020 BKN100 22/17 Q1020=,SBBR
1678284000000,METAR SBBR 081400Z 06010KT 030V090 9999 FEW025 BKN100 24/17 Q1019=,SBBR
1678287600000,METAR SBBR 081500Z 06009KT 030V110 9999 SCT030 FEW035TCU SCT100 26/18 Q1019=,SBBR
1678291200000,METAR SBBR 081600Z 06011KT 020V080 9999 SCT030 FEW035TCU SCT100 26/17 Q1018=,SBBR
1678294800000,METAR SBBR 081700Z 06008KT 020V100 9999 SCT030 FEW035TCU 26/17 Q1017=,SBBR
1678298400000,METAR SBBR 081800Z 08010KT 9999 BKN030 FEW040TCU BKN100 26/18 Q1016=,SBBR
1678302000000,METAR SBBR 081900Z 07012KT 9999 BKN030 FEW040TCU BKN100 25/17 Q1015=,SBBR
1678305600000,METAR SBBR 082000Z 07008KT 9999 SCT030 FEW040TCU BKN100 25/17 Q1016=,SBBR
1678309200000,METAR SBBR 082100Z 08009KT 9999 FEW030 FEW040TCU BKN100 25/17 Q1016=,SBBR
1678312800000,METAR SBBR 082200Z 33006KT 9999 SCT025 FEW040TCU BKN100 22/17 Q1017=,SBBR
1678316400000,METAR SBBR 082300Z 32002KT 9999 FEW030 FEW040TCU SCT100 21/17 Q1018=,SBBR
1678233600000,METAR SBCF 080000Z 18005KT 9999 FEW045 23/18 Q1018=,SBCF
1678237200000,METAR SBCF 080100Z 19003KT 9999 FEW045 22/18 Q1019=,SBCF
1678240800000,METAR SBCF 080200Z 17003KT 9999 SCT049 22/18 Q1019=,SBCF
1678244400000,METAR SBCF 080300Z 22001KT 9999 SCT049 21/18 Q1019=,SBCF
1678248000000,METAR SBCF 080400Z 13004KT 9999 FEW049 22/17 Q1018=,SBCF
1678251600000,METAR SBCF 080500Z 15001KT CAVOK 21/18 Q1018=,SBCF
1678255200000,METAR SBCF 080600Z 15002KT CAVOK 20/18 Q1017=,SBCF
1678258800000,METAR SBCF 080700Z 14002KT CAVOK 20/18 Q1017=,SBCF
1678262400000,METAR SBCF 080800Z 14002KT CAVOK 20/18 Q1018=,SBCF
1678266000000,METAR SBCF 080900Z 15002KT 9999 FEW025 20/18 Q1018=,SBCF
1678269600000,METAR SBCF 081000Z 11002KT 9999 FEW025 20/18 Q1019=,SBCF
1678273200000,METAR SBCF 081100Z VRB02KT 9999 FEW025 22/19 Q1019=,SBCF
1678276800000,METAR SBCF 081200Z 05008KT 360V100 9999 SCT030 25/18 Q1019=,SBCF
1678280400000,METAR SBCF 081300Z 04009KT 9999 BKN023 24/18 Q1020=,SBCF
1678284000000,METAR SBCF 081400Z 04007KT 9999 BKN025 26/18 Q1019=,SBCF
1678287600000,METAR SBCF 081500Z 04008KT 350V080 9999 BKN035 27/18 Q1019=,SBCF
1678291200000,METAR SBCF 081600Z 04005KT 330V110 9999 BKN040 27/18 Q1018=,SBCF
1678294800000,METAR SBCF 081700Z 36006KT 9999 BKN040 FEW045TCU 28/18 Q1017=,SBCF
1678298400000,METAR SBCF 081800Z 02005KT 9999 SHRA BKN040 FEW045TCU 29/18 Q1016=,SBCF
1678302000000,METAR SBCF 081900Z 14009KT 9999 VCTS SCT040 FEW045CB BKN080 25/19 Q1016 RESHRA=,SBCF
1678305600000,METAR SBCF 082000Z 10009KT 9999 VCTS SCT040 FEW045CB BKN080 25/20 Q1016=,SBCF
1678309200000,METAR SBCF 082100Z 08010KT 9999 VCTS SCT040 FEW045CB BKN080 24/19 Q1017=,SBCF
1678312800000,METAR SBCF 082200Z 10009KT 9999 VCTS FEW040 FEW045CB BKN080 23/19 Q1018=,SBCF
1678316400000,METAR SBCF 082300Z 08007KT 9999 VCTS FEW040 FEW045CB SCT100 23/19 Q1018=,SBCF
1678233600000,METAR SBCT 080000Z 08005KT CAVOK 20/18 Q1017=,SBCT
1678237200000,METAR SBCT 080100Z 07002KT 9999 VCTS SCT030 FEW035CB BKN070 21/18 Q1017=,SBCT
1678240800000,METAR SBCT 080200Z 30003KT 9999 VCTS SCT030 FEW035CB BKN070 21/19 Q1017=,SBCT
1678244400000,METAR SBCT 080300Z 05006KT 9999 SCT035 BKN080 20/17 Q1016=,SBCT
1678248000000,METAR SBCT 080400Z 05004KT 9999 FEW040 SCT090 19/18 Q1017=,SBCT
1678251600000,METAR SBCT 080500Z 06004KT 9999 FEW040 SCT090 19/18 Q1016=,SBCT
1678255200000,METAR SBCT 080600Z 01004KT CAVOK 19/18 Q1016=,SBCT
1678258800000,METAR SBCT 080700Z 01005KT CAVOK 20/18 Q1016=,SBCT
1678262400000,METAR SBCT 080800Z 35006KT CAVOK 20/18 Q1016=,SBCT
1678266000000,METAR SBCT 080900Z 06002KT 9000 FEW015 SCT090 19/18 Q1016=,SBCT
1678269600000,METAR SBCT 081000Z 05003KT CAVOK 19/18 Q1017=,SBCT
1678273200000,METAR SBCT 081100Z 05004KT CAVOK 20/19 Q1017=,SBCT
1678276800000,METAR SBCT 081200Z 36005KT CAVOK 23/19 Q1018=,SBCT
1678280400000,METAR SBCT 081300Z 36006KT CAVOK 25/19 Q1018=,SBCT
1678284000000,METAR SBCT 081400Z 36008KT 9999 FEW030 27/18 Q1018=,SBCT
1678287600000,METAR SBCT 081500Z 34008KT 9999 SCT040 27/18 Q1018=,SBCT
1678291200000,METAR SBCT 081600Z 01008KT 9999 SCT040 28/17 Q1017=,SBCT
