hora,metar,aero
1665100800000,METAR SBBR 070000Z 29003KT CAVOK 26/14 Q1016=,SBBR
1665104400000,METAR SBBR 070100Z VRB02KT CAVOK 26/14 Q1017=,SBBR
1665108000000,METAR SBBR 070200Z 26001KT CAVOK 25/14 Q1017=,SBBR
1665111600000,METAR SBBR 070300Z VRB02KT CAVOK 24/14 Q1017=,SBBR
1665115200000,METAR SBBR 070400Z 20003KT 170V330 CAVOK 24/14 Q1016=,SBBR
1665118800000,METAR SBBR 070500Z 07003KT 010V080 CAVOK 23/14 Q1016=,SBBR
1665122400000,METAR SBBR 070600Z 00000KT CAVOK 24/15 Q1015=,SBBR
1665126000000,METAR SBBR 070700Z 00000KT CAVOK 24/15 Q1015=,SBBR
1665129600000,METAR SBBR 070800Z 30003KT 270V340 CAVOK 24/16 Q1016=,SBBR
1665133200000,METAR SBBR 070900Z 28002KT 9999 FEW030 BKN100 23/16 Q1016=,SBBR
1665136800000,METAR SBBR 071000Z 19003KT 160V240 9999 FEW030 BKN100 23/16 Q1017=,SBBR
1665140400000,METAR SBBR 071100Z 27005KT 240V300 9000 FEW030 BKN090 25/17 Q1018=,SBBR
1665144000000,METAR SBBR 071200Z 23012KT 9000 VCSH SCT020 FEW025TCU BKN100 23/18 Q1020=,SBBR
1665147600000,METAR SBBR 071300Z 23014KT 9000 SCT018 FEW025TCU BKN090 24/18 Q1020=,SBBR
1665151200000,METAR SBBR 071400Z 23013KT 9999 SCT020 FEW025TCU BKN090 24/17 Q1020=,SBBR
1665154800000,METAR SBBR 071500Z 19011KT 9999 BKN015 BKN080 23/17 Q1020=,SBBR
1665158400000,METAR SBBR 071600Z 20011KT 9999 BKN015 BKN080 22/17 Q1019=,SBBR
1665162000000,METAR SBBR 071700Z 20013KT 9999 SCT020 BKN030 23/17 Q1017=,SBBR
1665165600000,METAR SBBR 071800Z 20009KT 9999 SCT030 BKN090 23/17 Q1017=,SBBR
1665169200000,METAR SBBR 071900Z 20009KT 9999 SCT030 SCT090 24/16 Q1016=,SBBR
1665172800000,METAR SBBR 072000Z 21006KT 9999 FEW035 BKN090 24/16 Q1017=,SBBR
1665176400000,METAR SBBR 072100Z 19002KT 9999 FEW040 BKN100 24/16 Q1017=,SBBR
1665180000000,METAR SBBR 072200Z 01009G24KT 9999 SCT035 BKN100 23/15 Q1019=,SBBR
1665183600000,METAR SBBR 072300Z 34009KT 9999 FEW040 BKN100 21/14 Q1018=,SBBR
1665100800000,METAR SBCF 070000Z 03003KT CAVOK 25/17 Q1016=,SBCF
1665104400000,METAR SBCF 070100Z 04006KT CAVOK 24/17 Q1017=,SBCF
1665108000000,METAR SBCF 070200Z 03008KT CAVOK 24/17 Q1016=,SBCF
1665111600000,METAR SBCF 070300Z 04006KT CAVOK 23/17 Q1016=,SBCF
1665115200000,METAR SBCF 070400Z 04007KT CAVOK 23/18 Q1015=,SBCF
1665118800000,METAR SBCF 070500Z 05006KT CAVOK 23/17 Q1014=,SBCF
1665122400000,METAR SBCF 070600Z 08004KT CAVOK 22/17 Q1014=,SBCF
1665126000000,METAR SBCF 070700Z 06005KT CAVOK 22/17 Q1014=,SBCF
1665129600000,METAR SBCF 070800Z 06005KT CAVOK 22/17 Q1014=,SBCF
1665133200000,METAR SBCF 070900Z 08005KT 9999 FEW020 BKN080 22/17 Q1014=,SBCF
1665136800000,METAR SBCF 071000Z 20004KT 130V230 9999 FEW025 BKN080 21/17 Q1017=,SBCF
1665140400000,METAR SBCF 071100Z 18006KT 150V220 9000 FEW035 BKN080 23/18 Q1018=,SBCF
1665144000000,METAR SBCF 071200Z 15004KT 100V180 9999 FEW030 BKN100 23/18 Q1017=,SBCF
1665147600000,METAR SBCF 071300Z 33007KT 9999 FEW030 BKN100 26/17 Q1017=,SBCF
1665151200000,METAR SBCF 071400Z 33008KT 220V010 9999 FEW030 BKN080 27/15 Q1017=,SBCF
1665154800000,METAR SBCF 071500Z 31009KT 270V360 8000 VCSH SCT040 FEW050TCU BKN070 27/17 Q1016=,SBCF
1665155940000,SPECI SBCF 071519Z 35014KT 4000 RA SCT040 FEW050TCU 23/18 Q1016=,SBCF
1665157380000,SPECI SBCF 071543Z 35009KT 3000 +RA BKN040 FEW050TCU 23/19 Q1016 RERA=,SBCF
1665158400000,METAR SBCF 071600Z 25009KT 3000 -TSRA BKN030 FEW040CB 23/19 Q1016 RERA=,SBCF
1665162000000,METAR SBCF 071700Z 22011KT 4000 -TSRA SCT020 BKN030 FEW045CB 21/18 Q1016=,SBCF
1665165600000,METAR SBCF 071800Z 29010KT 4000 -RA VCTS SCT040 FEW045CB BKN060 21/18 Q1015 RETS=,SBCF
1665168300000,SPECI SBCF 071845Z 35009KT 8000 FEW040 BKN080 21/18 Q1015=,SBCF
1665169200000,METAR SBCF 071900Z 36009KT 8000 SCT040 BKN080 21/18 Q1015=,SBCF
1665172800000,METAR SBCF 072000Z 32009KT 9000 FEW005 SCT040 BKN100 20/19 Q1015=,SBCF
1665176400000,METAR SBCF 072100Z 02003KT 320V050 9999 FEW009 SCT050 BKN100 20/18 Q1015=,SBCF
1665180000000,METAR SBCF 072200Z 35003KT 320V020 7000 BCFG FEW005 SCT050 BKN100 20/18 Q1016=,SBCF
1665183600000,METAR SBCF 072300Z VRB02KT 6000 BCFG FEW003 SCT050 BKN100 20/19 Q1016=,SBCF
1665184380000,SPECI SBCF 072313Z 06004KT 2000 BR BCFG FEW003 BKN100 20/19 Q1016=,SBCF
1665100800000,METAR SBCT 070000Z 01009KT 9999 -RA FEW010 BKN070 17/16 Q1012=,SBCT
1665104400000,METAR SBCT 070100Z 02008KT 9000 -RA FEW012 BKN070 17/16 Q1012=,SBCT
1665108000000,METAR SBCT 070200Z 01010KT 8000 -RA FEW010 BKN080 16/16 Q1012=,SBCT
1665111600000,METAR SBCT 070300Z 30006KT 9000 FEW010 BKN080 16/16 Q1011=,SBCT
1665115200000,METAR SBCT 070400Z 35005KT 9000 FEW008 BKN090 16/16 Q1009=,SBCT
1665118800000,METAR SBCT 070500Z 29010KT 9000 BKN008 BKN090 16/16 Q1009=,SBCT
1665122400000,METAR SBCT 070600Z 30007KT 9000 BKN008 BKN035 16/16 Q1009=,SBCT
1665126000000,METAR SBCT 070700Z 29009KT 4000 -RA BR BKN010 BKN025 16/16 Q1009=,SBCT
1665129600000,METAR SBCT 070800Z 30009KT 8000 BKN010 BKN030 16/16 Q1008=,SBCT
1665133200000,METAR SBCT 070900Z 30010KT 270V330 9000 BKN013 BKN030 16/15 Q1009=,SBCT
1665136800000,METAR SBCT 071000Z 27008KT 9999 BKN013 BKN040 17/15 Q1010=,SBCT
1665137400000,SPECI SBCT 071010Z 28012KT 9999 FEW014 BKN050 17/15 Q1010=,SBCT
1665140400000,METAR SBCT 071100Z 27013KT 9999 SCT017 BKN050 17/14 Q1011=,SBCT
1665144000000,METAR SBCT 071200Z 27019G30KT 9999 BKN025 18/12 Q1011=,SBCT
1665147600000,METAR SBCT 071300Z 27015KT 9999 BKN030 20/12 Q1012=,SBCT
1665151200000,METAR SBCT 071400Z 26015KT 9999 BKN030 20/11 Q1012=,SBCT
1665154800000,METAR SBCT 071500Z 27016G27KT 9999 SCT035 21/11 Q1012=,SBCT
1665158400000,METAR SBCT 071600Z 27017KT 9999 SCT040 20/09 Q1011=,SBCT
1665162000000,METAR SBCT 071700Z 28016KT 9999 SCT040 21/10 Q1011=,SBCT
1665165600000,METAR SBCT 071800Z 26015KT 9999 BKN045 20/08 Q1011=,SBCT
1665169200000,METAR SBCT 071900Z 25016KT 9999 BKN045 21/08 Q1011=,SBCT
1665172800000,METAR SBCT 072000Z 27013KT 9999 SCT045 21/08 Q1012=,SBCT
1665176400000,METAR SBCT 072100Z 25008KT 9999 SCT045 19/08 Q1013=,SBCT
1665180000000,METAR SBCT 072200Z 24005KT 9999 FEW045 18/07 Q1014=,SBCT
1665183600000,METAR SBCT 072300Z 22005KT 9999 FEW045 17/08 Q1015=,SBCT
1665100800000,METAR SBFL 070000Z 35011KT 8000 -RA BKN007 BKN015 OVC070 20/19 Q1008=,SBFL
1665104400000,METAR SBFL 070100Z 36008KT 8000 -RA BKN008 BKN015 OVC070 20/19 Q1007=,SBFL
1665108000000,METAR SBFL 070200Z 36013KT 9999 BKN006 BKN015 OVC070 20/19 Q1007=,SBFL
1665111600000,METAR SBFL 070300Z 36011KT 9999 BKN008 BKN020 OVC080 20/19 Q1005=,SBFL
1665115200000,METAR SBFL 070400Z 35009KT 9999 BKN007 BKN020 OVC080 20/19 Q1004=,SBFL
1665118800000,METAR SBFL 070500Z 36006KT 9999 BKN008 BKN020 OVC080 20/19 Q1003=,SBFL
1665122400000,METAR SBFL 070600Z 36005KT 9999 BKN007 OVC100 20/19 Q1002=,SBFL
1665126000000,METAR SBFL 070700Z 36007KT 9999 BKN007 20/19 Q1002=,SBFL
1665129600000,METAR SBFL 070800Z 36007KT 9999 SCT008 20/19 Q1002=,SBFL
1665133200000,METAR SBFL 070900Z 31004KT 200V010 9999 SCT010 SCT070 20/18 Q1003=,SBFL
1665136800000,METAR SBFL 071000Z 30004KT 260V360 9999 SCT012 SCT080 21/19 Q1003=,SBFL
1665140400000,METAR SBFL 071100Z 34009KT 9999 FEW015 SCT100 22/19 Q1004=,SBFL
1665144000000,METAR SBFL 071200Z 15015KT 9999 FEW015 SCT050 22/17 Q1005=,SBFL
1665147600000,METAR SBFL 071300Z 15014KT 9999 SCT018 SCT050 BKN100 21/18 Q1006=,SBFL
1665151200000,METAR SBFL 071400Z 14008KT 9999 BKN025 SCT050 BKN100 22/17 Q1006=,SBFL
1665154800000,METAR SBFL 071500Z 11008KT 9999 SCT025 SCT060 BKN100 21/17 Q1006=,SBFL
1665158400000,METAR SBFL 071600Z 10008KT 9999 SCT025 BKN070 22/17 Q1006=,SBFL
1665162000000,METAR SBFL 071700Z 13011KT 9999 SCT025 BKN070 21/16 Q1006=,SBFL
1665165600000,METAR SBFL 071800Z 11009KT 9999 FEW040 22/16 Q1006=,SBFL
1665169200000,METAR SBFL 071900Z 10010KT 9999 SCT045 22/16 Q1007=,SBFL
1665172800000,METAR SBFL 072000Z 10008KT 9999 FEW045 21/15 Q1008=,SBFL
1665176400000,METAR SBFL 072100Z 10008KT CAVOK 20/14 Q1008=,SBFL
1665180000000,METAR SBFL 072200Z 10007KT CAVOK 19/14 Q1009=,SBFL
1665183600000,METAR SBFL 072300Z 11006KT CAVOK 18/15 Q1010=,SBFL
1665100800000,METAR SBGL 070000Z 09007KT 9999 FEW033 SCT100 24/20 Q1009=,SBGL
1665104400000,METAR SBGL 070100Z 11005KT 9999 FEW033 SCT100 24/20 Q1009=,SBGL
1665108000000,METAR SBGL 070200Z 11008KT 9999 FEW033 SCT100 23/20 Q1009=,SBGL
1665111600000,METAR SBGL 070300Z 18004KT 9999 FEW033 SCT100 23/20 Q1008=,SBGL
1665115200000,METAR SBGL 070400Z 12004KT 9999 FEW030 SCT100 23/20 Q1008=,SBGL
1665118800000,METAR SBGL 070500Z 09004KT 9999 FEW030 22/20 Q1007=,SBGL
1665122400000,METAR SBGL 070600Z 36003KT 9999 FEW030 22/20 Q1007=,SBGL
1665126000000,METAR SBGL 070700Z 33003KT 9999 FEW030 22/20 Q1007=,SBGL
1665129600000,METAR SBGL 070800Z 26008KT 9999 FEW033 SCT100 24/21 Q1007=,SBGL
1665133200000,METAR SBGL 070900Z 25011KT 9999 FEW030 BKN100 25/20 Q1009=,SBGL
1665136800000,METAR SBGL 071000Z 25006KT 7000 -TSRA SCT030 FEW033CB OVC100 23/21 Q1010=,SBGL
1665140400000,METAR SBGL 071100Z 12002KT 6000 -RA SCT030 OVC100 24/21 Q1011 RETS=,SBGL
1665141300000,SPECI SBGL 071115Z 30002KT 3500 -RA BR SCT025 OVC100 24/21 Q1011=,SBGL
1665144000000,METAR SBGL 071200Z 35002KT 7000 -RA SCT025 OVC100 23/21 Q1011=,SBGL
1665147600000,METAR SBGL 071300Z 08008KT 7000 -RA FEW004 SCT025 OVC100 23/22 Q1009=,SBGL
1665151200000,METAR SBGL 071400Z 07010KT 7000 -RA FEW006 SCT025 OVC100 24/22 Q1009=,SBGL
1665154800000,METAR SBGL 071500Z 07005KT 5000 -RA BR SCT025 OVC100 24/22 Q1008=,SBGL
1665158400000,METAR SBGL 071600Z 18002KT 9999 FEW020 OVC090 26/21 Q1007=,SBGL
1665162000000,METAR SBGL 071700Z 20004KT 9999 FEW020 OVC080 26/22 Q1006=,SBGL
1665165600000,METAR SBGL 071800Z 24006KT 9999 FEW020 OVC100 28/21 Q1005=,SBGL
1665169200000,METAR SBGL 071900Z 30006KT 9999 FEW020 OVC100 29/19 Q1005=,SBGL
1665172800000,METAR SBGL 072000Z 28005KT 9999 FEW020 BKN100 29/20 Q1006=,SBGL
1665176400000,METAR SBGL 072100Z 28002KT 9999 FEW020 BKN100 27/21 Q1006=,SBGL
1665180000000,METAR SBGL 072200Z 16002KT 9999 FEW020 BKN100 26/21 Q1007=,SBGL
1665183600000,METAR SBGL 072300Z 12002KT CAVOK 24/21 Q1008=,SBGL
1665100800000,METAR SBGR 070000Z 25005KT CAVOK 23/19 Q1013=,SBGR
1665102000000,SPECI COR SBGR 070020Z 20004KT 5000 RA BR SCT009 BKN070 21/20 Q1013=,SBGR
1665103200000,SPECI SBGR 070040Z 20004KT 5000 RA BR BKN009 BKN070 21/20 Q1013=,SBGR
1665104400000,METAR SBGR 070100Z 24005KT 5000 -RA BR BKN009 BKN070 20/19 Q1014 RERA=,SBGR
1665106500000,SPECI COR SBGR 070135Z 21010G20KT 2000 +TSRA BR BKN010 FEW050CB BKN070 19/18 Q1013 RERA=,SBGR
1665108000000,METAR COR SBGR 070200Z 21003KT 5000 RA BR BKN007 FEW050TCU BKN070 20/20 Q1014 RETSRA=,SBGR
1665111600000,METAR SBGR 070300Z 24004KT 8000 -RA SCT011 BKN040 BKN070 20/18 Q1014 RERA=,SBGR
