hora,metar,aero
1657584000000,METAR SBBR 120000Z 11005KT CAVOK 19/11 Q1021=,SBBR
1657587600000,METAR SBBR 120100Z 20003KT 170V260 9999 FEW045 17/11 Q1021=,SBBR
1657591200000,METAR SBBR 120200Z 21003KT 190V260 CAVOK 16/10 Q1021=,SBBR
1657594800000,METAR SBBR 120300Z VRB01KT CAVOK 14/10 Q1022=,SBBR
1657598400000,METAR SBBR 120400Z VRB01KT CAVOK 15/10 Q1021=,SBBR
1657602000000,METAR SBBR 120500Z VRB01KT CAVOK 12/09 Q1021=,SBBR
1657605600000,METAR SBBR 120600Z VRB01KT CAVOK 11/09 Q1021=,SBBR
1657609200000,METAR SBBR 120700Z 27004KT CAVOK 11/09 Q1020=,SBBR
1657612800000,METAR SBBR 120800Z 22003KT 190V250 CAVOK 13/09 Q1020=,SBBR
1657616400000,METAR SBBR 120900Z VRB02KT CAVOK 11/09 Q1021=,SBBR
1657620000000,METAR SBBR 121000Z 00000KT CAVOK 10/09 Q1021=,SBBR
1657623600000,METAR SBBR 121100Z 26002KT CAVOK 14/10 Q1023=,SBBR
1657627200000,METAR SBBR 121200Z 19002KT CAVOK 18/10 Q1024=,SBBR
1657630800000,METAR SBBR 121300Z 04005KT 340V080 CAVOK 21/09 Q1024=,SBBR
1657634400000,METAR SBBR 121400Z 12005KT 060V190 CAVOK 23/09 Q1024=,SBBR
1657638000000,METAR SBBR 121500Z VRB03KT 9999 FEW049 24/09 Q1023=,SBBR
1657641600000,METAR SBBR 121600Z 19003KT 9999 FEW049 25/09 Q1022=,SBBR
1657645200000,METAR SBBR 121700Z VRB04KT 9999 FEW049 25/09 Q1021=,SBBR
1657648800000,METAR SBBR 121800Z 25005KT 9999 SCT049 26/08 Q1020=,SBBR
1657652400000,METAR SBBR 121900Z 24004KT 9999 SCT049 26/08 Q1020=,SBBR
1657656000000,METAR SBBR 122000Z 19007KT 9999 SCT049 25/09 Q1020=,SBBR
1657659600000,METAR SBBR 122100Z 17006KT 9999 FEW049 SCT070 24/09 Q1020=,SBBR
1657663200000,METAR SBBR 122200Z 21004KT 9999 FEW049 SCT070 21/09 Q1021=,SBBR
1657666800000,METAR SBBR 122300Z 18004KT 9999 FEW049 SCT070 20/09 Q1021=,SBBR
1657584000000,METAR SBCF 120000Z 03005KT CAVOK 19/08 Q1021=,SBCF
1657587600000,METAR SBCF 120100Z 10002KT CAVOK 18/08 Q1022=,SBCF
1657591200000,METAR SBCF 120200Z 17002KT CAVOK 16/08 Q1022=,SBCF
1657594800000,METAR SBCF 120300Z 17002KT CAVOK 14/09 Q1021=,SBCF
1657598400000,METAR SBCF 120400Z 22002KT CAVOK 13/09 Q1021=,SBCF
1657602000000,METAR SBCF 120500Z 17002KT CAVOK 13/09 Q1021=,SBCF
1657605600000,METAR SBCF 120600Z 14002KT CAVOK 13/09 Q1020=,SBCF
1657609200000,METAR SBCF 120700Z 12002KT CAVOK 12/09 Q1020=,SBCF
1657612800000,METAR SBCF 120800Z 15002KT CAVOK 11/09 Q1020=,SBCF
1657616400000,METAR SBCF 120900Z 17002KT CAVOK 11/09 Q1020=,SBCF
1657620000000,METAR SBCF 121000Z 13002KT 9999 SCT045 11/09 Q1021=,SBCF
1657623600000,METAR SBCF 121100Z 14002KT 9999 SCT045 13/10 Q1022=,SBCF
1657627200000,METAR SBCF 121200Z 15002KT 9999 FEW045 17/11 Q1023=,SBCF
1657630800000,METAR SBCF 121300Z 32005KT 9999 FEW025 SCT045 21/12 Q1024=,SBCF
1657634400000,METAR SBCF 121400Z 33007KT 9999 FEW040 23/13 Q1023=,SBCF
1657638000000,METAR SBCF 121500Z 33007KT 9999 SCT045 24/10 Q1023=,SBCF
1657641600000,METAR SBCF 121600Z 32007KT 9999 SCT045 24/10 Q1022=,SBCF
1657645200000,METAR SBCF 121700Z 25008KT 9999 SCT045 25/11 Q1020=,SBCF
1657648800000,METAR SBCF 121800Z 27005KT CAVOK 24/10 Q1020=,SBCF
1657652400000,METAR SBCF 121900Z 27006KT CAVOK 24/10 Q1020=,SBCF
1657656000000,METAR SBCF 122000Z 24005KT 9999 FEW046 24/09 Q1020=,SBCF
1657659600000,METAR SBCF 122100Z 22004KT CAVOK 22/09 Q1020=,SBCF
1657663200000,METAR SBCF 122200Z 23002KT CAVOK 21/09 Q1021=,SBCF
1657666800000,METAR SBCF 122300Z 18004KT CAVOK 20/09 Q1022=,SBCF
1657584000000,METAR SBCT 120000Z 01006KT CAVOK 18/12 Q1013=,SBCT
1657587600000,METAR SBCT 120100Z 35009KT CAVOK 18/12 Q1013=,SBCT
1657591200000,METAR SBCT 120200Z 36009KT CAVOK 18/12 Q1013=,SBCT
1657594800000,METAR SBCT 120300Z 33010KT CAVOK 19/11 Q1013=,SBCT
1657598400000,METAR SBCT 120400Z 33012KT CAVOK 19/11 Q1013=,SBCT
1657602000000,METAR SBCT 120500Z 34013KT CAVOK 19/11 Q1013=,SBCT
1657605600000,METAR SBCT 120600Z 33012KT CAVOK 20/10 Q1012=,SBCT
1657609200000,METAR SBCT 120700Z 34012KT CAVOK 19/10 Q1012=,SBCT
1657612800000,METAR SBCT 120800Z 32013KT CAVOK 19/11 Q1012=,SBCT
1657616400000,METAR SBCT 120900Z 32016KT CAVOK 19/10 Q1013=,SBCT
1657620000000,METAR SBCT 121000Z 31015G25KT 9999 SCT045 BKN070 19/11 Q1015=,SBCT
1657623600000,METAR SBCT 121100Z 26011KT 9999 BKN030 BKN090 17/13 Q1016=,SBCT
1657625100000,SPECI SBCT 121125Z 29012KT 4000 -RA BKN020 OVC060 15/14 Q1016=,SBCT
1657627200000,METAR SBCT 121200Z 32014KT 9999 -RA BKN011 OVC050 16/14 Q1017=,SBCT
1657630800000,METAR SBCT 121300Z 33012KT 9999 -RA BKN011 BKN060 16/15 Q1016=,SBCT
1657634400000,METAR SBCT 121400Z 30012KT 9999 BKN013 BKN080 17/15 Q1017=,SBCT
1657636380000,SPECI SBCT 121433Z 30013KT 9999 SCT015 BKN020 19/15 Q1017=,SBCT
1657638000000,METAR SBCT 121500Z 29016KT 9999 FEW013 BKN030 19/14 Q1017=,SBCT
1657641600000,METAR SBCT 121600Z 27012KT 9999 BKN020 BKN030 20/13 Q1017=,SBCT
1657645200000,METAR SBCT 121700Z 21011KT 9999 BKN030 21/12 Q1016=,SBCT
1657648800000,METAR SBCT 121800Z 23010KT 160V280 9999 SCT035 20/10 Q1017=,SBCT
1657652400000,METAR SBCT 121900Z 20008KT 9999 FEW015 SCT035 20/10 Q1018=,SBCT
1657656000000,METAR SBCT 122000Z 22007KT 9999 FEW012 SCT030 19/09 Q1018=,SBCT
1657659600000,METAR SBCT 122100Z 23007KT 9999 FEW010 SCT030 16/10 Q1019=,SBCT
1657661700000,SPECI SBCT 122135Z 11006KT 9000 BKN010 BKN030 14/13 Q1019=,SBCT
1657663200000,METAR SBCT 122200Z 14007KT 2000 BR BKN007 BKN030 13/13 Q1020=,SBCT
1657665000000,SPECI SBCT 122230Z 12005KT 3000 BR BKN007 BKN030 13/13 Q1020=,SBCT
1657666800000,METAR SBCT 122300Z 13006KT 2000 BR BKN006 OVC010 13/13 Q1020=,SBCT
1657669200000,SPECI SBCT 122340Z 09005KT 4000 BR BKN006 OVC010 13/13 Q1021=,SBCT
1657584000000,METAR SBFL 120000Z 34006KT 9999 SCT025 21/17 Q1006=,SBFL
1657587600000,METAR SBFL 120100Z 35007KT 9999 FEW025 21/17 Q1006=,SBFL
1657591200000,METAR SBFL 120200Z 35011KT CAVOK 22/17 Q1006=,SBFL
1657594800000,METAR SBFL 120300Z 01008KT CAVOK 22/16 Q1007=,SBFL
1657598400000,METAR SBFL 120400Z 01009KT CAVOK 23/16 Q1006=,SBFL
1657602000000,METAR SBFL 120500Z 01010KT CAVOK 22/16 Q1006=,SBFL
1657605600000,METAR SBFL 120600Z 32007KT CAVOK 21/17 Q1006=,SBFL
1657609200000,METAR SBFL 120700Z 35008KT 9999 FEW030 BKN100 20/17 Q1006=,SBFL
1657612800000,METAR SBFL 120800Z 28004KT 9999 FEW030 BKN070 19/17 Q1008=,SBFL
1657616400000,METAR SBFL 120900Z 02003KT 8000 -RA SCT030 BKN070 20/18 Q1008=,SBFL
1657620000000,METAR SBFL 121000Z 35010KT 8000 -RA FEW010 SCT025 BKN070 20/18 Q1008=,SBFL
1657623600000,METAR SBFL 121100Z 33013KT 9999 FEW010 SCT020 BKN070 21/18 Q1008=,SBFL
1657627200000,METAR SBFL 121200Z 19011KT 150V210 9999 SCT008 BKN015 BKN070 20/17 Q1012=,SBFL
1657630800000,METAR SBFL 121300Z 15013KT 9999 SCT008 BKN020 BKN070 18/15 Q1013=,SBFL
1657634400000,METAR SBFL 121400Z 14015KT 9999 BKN012 BKN025 BKN070 17/14 Q1014=,SBFL
1657638000000,METAR SBFL 121500Z 15011KT 9000 -RA SCT009 BKN015 BKN070 16/13 Q1015=,SBFL
1657641600000,METAR SBFL 121600Z 15011KT 9999 BKN020 SCT080 18/14 Q1014=,SBFL
1657645200000,METAR SBFL 121700Z 13010KT 9999 BKN025 18/13 Q1015=,SBFL
1657648800000,METAR SBFL 121800Z 14012KT 9999 BKN023 18/13 Q1015=,SBFL
1657652400000,METAR SBFL 121900Z 14012KT 9999 BKN026 17/13 Q1015=,SBFL
1657656000000,METAR SBFL 122000Z 14010KT 9999 FEW026 16/12 Q1016=,SBFL
1657659600000,METAR SBFL 122100Z 13009KT 9999 BKN026 16/12 Q1017=,SBFL
1657663200000,METAR SBFL 122200Z 16005KT 120V230 9999 BKN026 16/12 Q1018=,SBFL
1657666800000,METAR SBFL 122300Z 17007KT 9999 SCT023 15/11 Q1019=,SBFL
1657584000000,METAR SBGL 120000Z 05006KT CAVOK 21/15 Q1014=,SBGL
1657587600000,METAR SBGL 120100Z 13007KT CAVOK 20/15 Q1014=,SBGL
1657591200000,METAR SBGL 120200Z 13005KT CAVOK 19/16 Q1014=,SBGL
1657594800000,METAR SBGL 120300Z 16004KT CAVOK 19/17 Q1013=,SBGL
1657598400000,METAR SBGL 120400Z 14004KT CAVOK 18/16 Q1013=,SBGL
1657602000000,METAR SBGL 120500Z 15003KT CAVOK 18/16 Q1012=,SBGL
1657605600000,METAR SBGL 120600Z 22003KT CAVOK 18/16 Q1012=,SBGL
1657609200000,METAR SBGL 120700Z 31003KT CAVOK 18/16 Q1012=,SBGL
1657612800000,METAR SBGL 120800Z 02002KT CAVOK 17/16 Q1012=,SBGL
1657616400000,METAR SBGL 120900Z 07003KT CAVOK 17/14 Q1013=,SBGL
1657620000000,METAR SBGL 121000Z 31005KT CAVOK 18/14 Q1013=,SBGL
1657623600000,METAR SBGL 121100Z 36003KT CAVOK 25/14 Q1014=,SBGL
1657627200000,METAR SBGL 121200Z 29004KT CAVOK 28/14 Q1015=,SBGL
1657630800000,METAR SBGL 121300Z 31014KT CAVOK 30/12 Q1016=,SBGL
1657634400000,METAR SBGL 121400Z 31016KT CAVOK 30/12 Q1015=,SBGL
1657638000000,METAR SBGL 121500Z 30010KT CAVOK 30/13 Q1015=,SBGL
1657641600000,METAR SBGL 121600Z 32010KT CAVOK 31/14 Q1015=,SBGL
1657645200000,METAR SBGL 121700Z 34010KT CAVOK 32/14 Q1013=,SBGL
1657648800000,METAR SBGL 121800Z 34009KT CAVOK 31/14 Q1013=,SBGL
1657652400000,METAR SBGL 121900Z 07006KT CAVOK 31/14 Q1013=,SBGL
1657656000000,METAR SBGL 122000Z 06006KT CAVOK 29/15 Q1013=,SBGL
1657659600000,METAR SBGL 122100Z 03005KT CAVOK 26/15 Q1014=,SBGL
1657663200000,METAR SBGL 122200Z 13002KT CAVOK 23/16 Q1014=,SBGL
1657666800000,METAR SBGL 122300Z VRB01KT CAVOK 21/16 Q1015=,SBGL
