hora,metar,aero
1672099200000,METAR SBBR 270000Z 05003KT 9999 SCT035 BKN090 19/18 Q1017=,SBBR
1672102800000,METAR SBBR 270100Z 03004KT 9999 BKN010 SCT035 BKN090 19/18 Q1018=,SBBR
1672106400000,METAR SBBR 270200Z 31002KT 9000 2500W -RA FEW005 BKN007 BKN070 19/18 Q1018=,SBBR
1672110000000,METAR SBBR 270300Z VRB01KT 9999 FEW004 BKN007 BKN080 19/18 Q1017=,SBBR
1672113600000,METAR SBBR 270400Z 02005KT 8000 -RA FEW004 BKN007 BKN080 19/18 Q1017=,SBBR
1672117200000,METAR SBBR 270500Z 02005KT 9999 FEW004 BKN007 BKN100 19/18 Q1017=,SBBR
1672120800000,METAR SBBR 270600Z 04005KT 9999 BKN007 BKN100 19/18 Q1016=,SBBR
1672124400000,METAR SBBR 270700Z 04005KT 9999 BKN007 BKN080 19/18 Q1017=,SBBR
1672128000000,METAR SBBR 270800Z 01005KT 350V050 9999 VCSH BKN010 BKN100 19/17 Q1017=,SBBR
1672131600000,METAR COR SBBR 270900Z 04005KT 9999 SCT010 SCT020 OVC100 19/17 Q1018=,SBBR
1672135200000,METAR SBBR 271000Z 03007KT 9999 FEW010 SCT025 OVC100 19/17 Q1018=,SBBR
1672138800000,METAR SBBR 271100Z 36006KT 310V030 9999 FEW010 SCT025 OVC100 20/17 Q1019=,SBBR
1672142400000,METAR SBBR 271200Z 36008KT 330V030 9999 BKN013 BKN030 OVC100 21/17 Q1020=,SBBR
1672146000000,METAR SBBR 271300Z 01008KT 340V050 9999 FEW017 BKN030 OVC100 22/17 Q1020=,SBBR
1672149600000,METAR SBBR 271400Z 35009KT 320V020 9999 BKN013 BKN030 OVC100 21/17 Q1020=,SBBR
1672153200000,METAR SBBR 271500Z 02008KT 340V060 9999 SCT023 BKN040 OVC100 23/16 Q1019=,SBBR
1672156800000,METAR SBBR 271600Z 04010KT 360V060 9999 BKN040 OVC100 24/15 Q1019=,SBBR
1672160400000,METAR SBBR 271700Z 01009KT 330V050 9999 BKN030 OVC100 24/16 Q1018=,SBBR
1672164000000,METAR SBBR 271800Z 01008KT 9999 BKN040 BKN100 25/16 Q1017=,SBBR
1672167600000,METAR SBBR 271900Z 02010KT 340V060 9999 BKN040 BKN100 25/16 Q1016=,SBBR
1672171200000,METAR SBBR 272000Z 02005KT 9999 SCT040 BKN100 25/16 Q1016=,SBBR
1672174800000,METAR SBBR 272100Z 03006KT 9999 SCT040 BKN080 25/16 Q1016=,SBBR
1672178400000,METAR SBBR 272200Z 02003KT 350V070 9999 SCT040 BKN080 24/15 Q1017=,SBBR
1672182000000,METAR SBBR 272300Z 07004KT 9999 FEW040 BKN070 24/16 Q1017=,SBBR
1672099200000,METAR SBCF 270000Z 36005KT 2700 -RA BR BKN004 BKN010 19/17 Q1018 RETSRA=,SBCF
1672100580000,SPECI SBCF 270023Z 02005KT 8000 -RA SCT004 BKN020 BKN086 19/17 Q1018=,SBCF
1672102800000,METAR SBCF 270100Z 04007KT 9999 FEW015 BKN086 19/17 Q1018=,SBCF
1672106400000,METAR SBCF 270200Z 00000KT 9999 FEW015 BKN086 18/17 Q1018=,SBCF
1672110000000,METAR SBCF 270300Z 21002KT 4000 -RA BR SCT015 BKN086 18/17 Q1018=,SBCF
1672113600000,METAR COR SBCF 270400Z 12003KT 8000 -RA SCT004 SCT015 BKN086 18/18 Q1017=,SBCF
1672117200000,METAR SBCF 270500Z 11004KT 9999 SCT004 SCT015 BKN086 19/18 Q1017=,SBCF
1672120800000,METAR SBCF 270600Z 11003KT 9999 SCT020 BKN086 18/17 Q1017=,SBCF
1672124400000,METAR SBCF 270700Z 13002KT 9999 SCT040 19/18 Q1017=,SBCF
1672128000000,METAR SBCF 270800Z 16002KT 5000 BR SCT006 BKN030 19/18 Q1017=,SBCF
1672131600000,METAR SBCF 270900Z 14002KT 9999 SCT006 BKN030 19/18 Q1018=,SBCF
1672135200000,METAR SBCF 271000Z 11006KT 9999 BCFG FEW030 BKN040 BKN100 20/19 Q1018=,SBCF
1672138800000,METAR SBCF 271100Z 14004KT 9999 -RA FEW002 SCT037 BKN100 21/19 Q1019=,SBCF
1672142400000,METAR SBCF 271200Z 15003KT 9999 SCT006 BKN100 23/20 Q1019=,SBCF
1672146000000,METAR SBCF 271300Z 04005KT 9999 BKN015 SCT040 BKN100 24/20 Q1019=,SBCF
