hora,metar,aero
1662508800000,METAR SBBR 070000Z 10008KT CAVOK 22/12 Q1023=,SBBR
1662512400000,METAR SBBR 070100Z 08006KT CAVOK 22/12 Q1023=,SBBR
1662516000000,METAR SBBR 070200Z 08007KT CAVOK 21/12 Q1023=,SBBR
1662519600000,METAR SBBR 070300Z 09007KT CAVOK 21/12 Q1023=,SBBR
1662523200000,METAR SBBR 070400Z 08006KT CAVOK 20/12 Q1022=,SBBR
1662526800000,METAR SBBR 070500Z 07005KT CAVOK 19/12 Q1022=,SBBR
1662530400000,METAR SBBR 070600Z 10002KT CAVOK 19/12 Q1022=,SBBR
1662534000000,METAR SBBR 070700Z 08006KT CAVOK 18/12 Q1021=,SBBR
1662537600000,METAR SBBR 070800Z 09010KT CAVOK 18/11 Q1021=,SBBR
1662541200000,METAR SBBR 070900Z 08009KT CAVOK 18/11 Q1021=,SBBR
1662544800000,METAR SBBR 071000Z 10007KT CAVOK 17/11 Q1022=,SBBR
1662548400000,METAR SBBR 071100Z 08012KT CAVOK 18/12 Q1023=,SBBR
1662552000000,METAR SBBR 071200Z 07012KT CAVOK 19/12 Q1023=,SBBR
1662555600000,METAR SBBR 071300Z 08011KT CAVOK 21/12 Q1024=,SBBR
1662559200000,METAR SBBR 071400Z 09012KT CAVOK 23/13 Q1023=,SBBR
1662562800000,METAR SBBR 071500Z 07010KT CAVOK 23/12 Q1023=,SBBR
1662566400000,METAR SBBR 071600Z 06009KT CAVOK 24/12 Q1022=,SBBR
1662570000000,METAR SBBR 071700Z 07009KT 020V120 CAVOK 25/11 Q1020=,SBBR
1662573600000,METAR SBBR 071800Z 08007KT 040V110 CAVOK 26/08 Q1019=,SBBR
1662577200000,METAR SBBR 071900Z 09008KT CAVOK 27/04 Q1018=,SBBR
1662580800000,METAR SBBR 072000Z 06006KT 360V120 CAVOK 27/08 Q1018=,SBBR
1662584400000,METAR SBBR 072100Z 08009KT CAVOK 25/10 Q1019=,SBBR
1662588000000,METAR SBBR 072200Z 08008KT CAVOK 24/10 Q1019=,SBBR
1662591600000,METAR SBBR 072300Z 08009KT CAVOK 22/10 Q1020=,SBBR
1662508800000,METAR SBCF 070000Z 05006KT CAVOK 18/09 Q1026=,SBCF
1662512400000,METAR SBCF 070100Z 06004KT CAVOK 18/09 Q1026=,SBCF
1662516000000,METAR SBCF 070200Z 05005KT CAVOK 17/08 Q1026=,SBCF
1662519600000,METAR SBCF 070300Z 03006KT CAVOK 17/08 Q1025=,SBCF
1662523200000,METAR SBCF 070400Z 06005KT CAVOK 16/08 Q1025=,SBCF
1662526800000,METAR SBCF 070500Z 06005KT CAVOK 15/08 Q1024=,SBCF
1662530400000,METAR SBCF 070600Z 05006KT CAVOK 15/08 Q1024=,SBCF
1662534000000,METAR SBCF 070700Z 08005KT CAVOK 14/08 Q1024=,SBCF
1662537600000,METAR SBCF 070800Z 08005KT CAVOK 13/08 Q1024=,SBCF
1662541200000,METAR SBCF 070900Z 09009KT 9999 FEW020 SCT080 14/08 Q1025=,SBCF
1662544800000,METAR SBCF 071000Z 10009KT CAVOK 14/09 Q1025=,SBCF
1662548400000,METAR SBCF 071100Z 08009KT 9999 FEW030 16/09 Q1026=,SBCF
1662552000000,METAR SBCF 071200Z 05008KT 9999 FEW030 17/08 Q1026=,SBCF
1662555600000,METAR SBCF 071300Z 06009KT 9999 FEW030 BKN100 18/08 Q1026=,SBCF
1662559200000,METAR SBCF 071400Z 03007KT 9999 FEW030 BKN100 20/08 Q1025=,SBCF
1662562800000,METAR SBCF 071500Z 03009KT 9999 FEW030 BKN100 22/08 Q1024=,SBCF
1662566400000,METAR SBCF 071600Z 03009KT 9999 FEW030 SCT100 23/09 Q1023=,SBCF
1662570000000,METAR SBCF 071700Z 03008KT CAVOK 23/09 Q1021=,SBCF
1662573600000,METAR SBCF 071800Z 06007KT 350V090 9999 FEW040 SCT100 23/09 Q1021=,SBCF
1662577200000,METAR SBCF 071900Z 05009KT 010V080 CAVOK 24/09 Q1020=,SBCF
1662580800000,METAR SBCF 072000Z 03012KT CAVOK 23/09 Q1020=,SBCF
1662584400000,METAR SBCF 072100Z 04008KT CAVOK 22/09 Q1021=,SBCF
1662588000000,METAR SBCF 072200Z 05006KT CAVOK 20/09 Q1021=,SBCF
1662591600000,METAR SBCF 072300Z 06008KT CAVOK 19/10 Q1022=,SBCF
1662508800000,METAR SBCT 070000Z 13007KT 9999 OVC004 13/13 Q1025=,SBCT
1662512400000,METAR SBCT 070100Z VRB04KT 4000 TSRA BKN004 FEW020CB 13/13 Q1026=,SBCT
1662514080000,SPECI SBCT 070128Z 12004KT 080V150 9000 TS BKN006 FEW025CB OVC030 13/13 Q1025 RERA=,SBCT
1662516000000,METAR SBCT 070200Z 15004KT 9000 OVC006 13/13 Q1024 RETS RETSRA=,SBCT
1662519600000,METAR SBCT 070300Z 08004KT 060V120 9999 OVC006 13/13 Q1023=,SBCT
1662523200000,METAR COR SBCT 070400Z 06004KT 030V090 9000 BKN008 BKN014 13/13 Q1023 RETS=,SBCT
1662526800000,METAR SBCT 070500Z 06003KT 9000 BKN008 BKN014 13/13 Q1023 RETS=,SBCT
1662530400000,METAR SBCT 070600Z 09004KT 9000 BKN010 BKN016 13/13 Q1022=,SBCT
1662534000000,METAR SBCT 070700Z 08003KT 9999 BKN006 13/13 Q1020=,SBCT
1662537600000,METAR SBCT 070800Z 14002KT 9999 SCT004 OVC014 12/12 Q1021=,SBCT
1662541200000,METAR SBCT 070900Z 13004KT 9999 SCT004 OVC014 12/12 Q1021=,SBCT
1662544800000,METAR SBCT 071000Z 13004KT 100V160 7000 SCT003 BKN014 12/12 Q1022=,SBCT
1662548400000,METAR SBCT 071100Z 08004KT 9999 SCT002 OVC009 13/13 Q1022=,SBCT
1662552000000,METAR SBCT 071200Z 04003KT 340V090 9999 OVC007 14/14 Q1022=,SBCT
1662555600000,METAR SBCT 071300Z 06008KT 030V090 9999 OVC007 14/14 Q1021=,SBCT
1662559200000,METAR SBCT 071400Z 03010KT 9999 OVC009 15/14 Q1020=,SBCT
1662562800000,METAR SBCT 071500Z 04004KT 010V080 9999 BKN013 BKN020 16/15 Q1020=,SBCT
1662566400000,METAR SBCT 071600Z 35005KT 9999 BKN013 BKN020 17/14 Q1019=,SBCT
1662570000000,METAR SBCT 071700Z 03012KT 9999 BKN013 BKN020 19/14 Q1018=,SBCT
1662571800000,SPECI SBCT 071730Z 02011KT 9999 SCT025 19/14 Q1017=,SBCT
1662573600000,METAR SBCT 071800Z 01010KT 9999 SCT025 20/13 Q1016=,SBCT
1662577200000,METAR SBCT 071900Z 36009KT 9999 SCT040 BKN070 19/13 Q1016=,SBCT
1662580800000,METAR SBCT 072000Z 35011KT 9999 SCT040 18/13 Q1016=,SBCT
1662584400000,METAR SBCT 072100Z 34006KT 9999 FEW040 17/14 Q1016=,SBCT
1662588000000,METAR SBCT 072200Z 34006KT CAVOK 16/14 Q1017=,SBCT
1662591600000,METAR SBCT 072300Z 36004KT CAVOK 15/14 Q1017=,SBCT
1662508800000,METAR SBFL 070000Z VRB02KT 9999 -RA BKN009 OVC015 17/17 Q1024=,SBFL
1662512400000,METAR SBFL 070100Z 32008KT 9999 -RA BKN008 OVC019 17/17 Q1024=,SBFL
1662516000000,METAR SBFL 070200Z 35006KT 9999 -RA BKN011 OVC019 17/17 Q1023=,SBFL
1662519600000,METAR SBFL 070300Z 36007KT 9999 SCT011 OVC023 17/16 Q1023=,SBFL
