hora,metar,aero
1674518400000,METAR SBBR 240000Z 33005KT 270V360 9999 FEW013 21/18 Q1017=,SBBR
1674522000000,METAR SBBR 240100Z 30008KT 9999 SCT013 21/18 Q1018=,SBBR
1674525600000,METAR SBBR 240200Z 30006KT 9999 FEW010 SCT030 20/18 Q1018=,SBBR
1674529200000,METAR SBBR 240300Z 27005KT 9999 FEW010 BKN100 20/18 Q1018=,SBBR
1674532800000,METAR SBBR 240400Z 26007KT 9999 FEW010 BKN100 20/17 Q1018=,SBBR
1674536400000,METAR SBBR 240500Z 26002KT CAVOK 19/18 Q1017=,SBBR
1674540000000,METAR SBBR 240600Z 29003KT CAVOK 19/18 Q1016=,SBBR
1674543600000,METAR SBBR 240700Z 32003KT CAVOK 20/18 Q1015=,SBBR
1674547200000,METAR SBBR 240800Z 32004KT CAVOK 20/17 Q1016=,SBBR
1674550800000,METAR SBBR 240900Z 33003KT 9999 FEW010 BKN100 19/17 Q1016=,SBBR
1674554400000,METAR SBBR 241000Z 33005KT CAVOK 20/18 Q1017=,SBBR
1674558000000,METAR SBBR 241100Z 32005KT 300V360 9999 SCT013 21/18 Q1017=,SBBR
1674561600000,METAR SBBR 241200Z 32010KT 290V350 9999 SCT020 SCT100 23/18 Q1017=,SBBR
1674565200000,METAR SBBR 241300Z 29011KT 9999 SCT020 BKN100 23/18 Q1017=,SBBR
1674568800000,METAR SBBR 241400Z 32012G22KT 280V350 9999 SCT030 BKN100 26/17 Q1017=,SBBR
1674572400000,METAR SBBR 241500Z 33013KT 9999 BKN030 FEW040TCU BKN100 27/17 Q1017=,SBBR
1674576000000,METAR SBBR 241600Z 34012KT 9999 BKN030 FEW040TCU BKN100 26/16 Q1016=,SBBR
1674579600000,METAR SBBR 241700Z 32011KT 290V350 9999 BKN030 FEW040TCU BKN100 28/16 Q1015=,SBBR
1674583200000,METAR SBBR 241800Z 32008KT 9999 BKN030 FEW040TCU BKN100 26/18 Q1014=,SBBR
1674586800000,METAR SBBR 241900Z 30017KT 9999 VCSH SCT035 FEW040TCU BKN100 24/17 Q1014=,SBBR
