hora,metar,aero
1674432000000,METAR SBBR 230000Z 32010KT 9999 FEW020 BKN080 21/17 Q1017=,SBBR
1674435600000,METAR SBBR 230100Z 32008KT 260V340 9999 SCT015 BKN080 20/17 Q1018=,SBBR
1674439200000,METAR SBBR 230200Z 32006KT 9999 SCT015 BKN080 20/17 Q1018=,SBBR
1674442800000,METAR SBBR 230300Z 31007KT 9999 SCT015 BKN080 20/17 Q1018=,SBBR
1674446400000,METAR SBBR 230400Z 30006KT 9999 FEW015 BKN080 20/18 Q1017=,SBBR
1674450000000,METAR SBBR 230500Z 28005KT CAVOK 20/17 Q1016=,SBBR
1674453600000,METAR SBBR 230600Z 29006KT CAVOK 20/17 Q1016=,SBBR
1674457200000,METAR SBBR 230700Z 27005KT CAVOK 20/17 Q1016=,SBBR
1674460800000,METAR SBBR 230800Z 28005KT 9999 FEW040 BKN090 20/17 Q1016=,SBBR
1674464400000,METAR SBBR 230900Z 30004KT 9999 SCT020 BKN100 19/17 Q1017=,SBBR
1674468000000,METAR SBBR 231000Z 33006KT 9999 SCT017 BKN100 20/17 Q1017=,SBBR
1674471600000,METAR SBBR 231100Z 28010KT 9999 SCT017 BKN100 21/17 Q1017=,SBBR
1674475200000,METAR SBBR 231200Z 29010KT 260V320 9999 FEW017 BKN100 22/17 Q1018=,SBBR
1674478800000,METAR SBBR 231300Z 32012KT 290V350 9999 BKN025 BKN090 23/17 Q1019=,SBBR
1674482400000,METAR SBBR 231400Z 30014KT 9999 BKN025 BKN080 24/17 Q1019=,SBBR
1674486000000,METAR SBBR 231500Z 28012KT 9999 BKN030 BKN070 25/17 Q1018=,SBBR
1674489600000,METAR SBBR 231600Z 34009KT 280V060 9999 BKN030 FEW035TCU BKN070 26/17 Q1017=,SBBR
1674493200000,METAR SBBR 231700Z 26009KT 220V300 9999 VCSH BKN030 FEW035TCU BKN070 27/17 Q1016=,SBBR
1674496800000,METAR SBBR 231800Z 26013KT 9999 BKN030 FEW040TCU BKN100 24/18 Q1015=,SBBR
1674500400000,METAR SBBR 231900Z 33010KT 9999 BKN030 FEW040TCU BKN100 26/17 Q1015=,SBBR
1674504000000,METAR SBBR 232000Z 26014KT 9999 BKN030 FEW040TCU BKN100 23/18 Q1015=,SBBR
1674504900000,SPECI SBBR 232015Z 28014KT 2000 RA BKN020 FEW030TCU BKN100 20/19 Q1015=,SBBR
1674505920000,SPECI SBBR 232032Z 27007KT 8000 3000E -RA BKN020 FEW030TCU BKN100 21/19 Q1015 RERA=,SBBR
1674507600000,METAR SBBR 232100Z 30005KT 9999 BKN020 FEW030TCU BKN100 21/19 Q1016 RERA=,SBBR
1674511200000,METAR SBBR 232200Z VRB02KT 9999 SCT025 FEW030TCU BKN100 21/18 Q1016=,SBBR
1674514800000,METAR SBBR 232300Z VRB02KT 9999 FEW030 21/18 Q1016=,SBBR
1674432000000,METAR SBCF 230000Z 03005KT 9999 VCTS FEW040CB BKN100 21/20 Q1014=,SBCF
1674435600000,METAR SBCF 230100Z 03007KT 9999 FEW040 BKN080 21/19 Q1015=,SBCF
1674439200000,METAR SBCF 230200Z 00000KT 9999 FEW040 BKN080 21/19 Q1015=,SBCF
1674442800000,METAR SBCF 230300Z 33009KT 9999 FEW020 BKN035 BKN070 21/19 Q1015=,SBCF
1674445620000,SPECI SBCF 230347Z 34012KT 9999 BKN007 BKN070 21/19 Q1015=,SBCF
1674446400000,METAR SBCF 230400Z 34013KT 9999 BKN006 BKN070 21/19 Q1015=,SBCF
1674447120000,SPECI SBCF 230412Z 34013KT 9999 BKN004 BKN070 21/19 Q1015=,SBCF
1674450000000,METAR SBCF 230500Z 33009KT 9999 BKN004 BKN011 BKN070 20/19 Q1015=,SBCF
1674452220000,SPECI SBCF 230537Z 30008KT 6000 -RA BKN006 BKN010 BKN070 20/19 Q1014=,SBCF
1674453600000,METAR SBCF 230600Z 29009KT 6000 -RA BKN006 BKN014 OVC070 20/19 Q1014=,SBCF
1674454380000,SPECI SBCF 230613Z 28007KT 5000 RA FEW005 BKN014 OVC070 20/19 Q1014=,SBCF
1674455880000,SPECI SBCF 230638Z 30009KT 5000 -RA BR SCT005 BKN014 OVC070 20/19 Q1014 RERA=,SBCF
1674457200000,METAR SBCF 230700Z 32008KT 5000 -RA BR SCT005 BKN014 BKN070 20/19 Q1014 RERA=,SBCF
1674459060000,SPECI SBCF 230731Z 01007KT 2000 -RA BR SCT005 BKN014 BKN070 20/19 Q1014=,SBCF
1674459660000,SPECI SBCF 230741Z 02007KT 2000 BR FEW003 BKN007 BKN035 20/19 Q1014=,SBCF
1674460800000,METAR SBCF 230800Z 01007KT 2000 BR BKN003 BKN007 BKN036 20/19 Q1014=,SBCF
1674464400000,METAR SBCF 230900Z 01006KT 2000 BR OVC006 20/19 Q1015=,SBCF
1674466560000,SPECI SBCF 230936Z 02005KT 2000 BR BKN003 OVC010 20/19 Q1015=,SBCF
1674468000000,METAR SBCF 231000Z 02004KT 3000 BR BKN003 OVC010 20/19 Q1016=,SBCF
1674471600000,METAR SBCF 231100Z 34004KT 3000 BR BKN003 OVC015 21/20 Q1016=,SBCF
1674475200000,METAR SBCF 231200Z 33005KT 5000 BR BKN007 OVC020 22/20 Q1016=,SBCF
1674478800000,METAR SBCF 231300Z 36005KT 9999 BKN012 FEW030TCU 24/20 Q1016=,SBCF
1674481560000,SPECI SBCF 231346Z 33007KT 9999 BKN020 FEW030TCU 24/20 Q1016=,SBCF
1674482400000,METAR SBCF 231400Z 33007KT 9999 BKN020 FEW030TCU 24/19 Q1016=,SBCF
1674486000000,METAR SBCF 231500Z 34009KT 9999 BKN020 BKN040 24/20 Q1016=,SBCF
1674489600000,METAR SBCF 231600Z 34010KT 9999 VCSH BKN020 FEW030TCU 25/20 Q1016=,SBCF
1674493200000,METAR SBCF 231700Z 32005KT 9000 VCSH BKN020 FEW030TCU 25/21 Q1015=,SBCF
1674496800000,METAR SBCF 231800Z 34007KT 9999 BKN025 FEW030TCU 25/19 Q1013=,SBCF
1674498900000,SPECI SBCF 231835Z 33009KT 4000 SHRA BKN025 FEW030TCU 25/21 Q1013=,SBCF
1674500400000,METAR SBCF 231900Z 32008KT 4000 SHRA BKN023 FEW030TCU 26/20 Q1013=,SBCF
1674504000000,METAR SBCF 232000Z 32008KT 9999 VCSH BKN030 FEW040TCU 26/19 Q1013 RESHRA=,SBCF
1674507600000,METAR SBCF 232100Z 33005KT 9999 SCT030 FEW040TCU BKN100 25/19 Q1013=,SBCF
1674511200000,METAR SBCF 232200Z 35003KT 9999 FEW030 BKN100 24/19 Q1014=,SBCF
1674514800000,METAR SBCF 232300Z 35004KT 9999 FEW030 BKN070 24/19 Q1014=,SBCF
1674432000000,METAR SBCT 230000Z 00000KT 9999 FEW045 BKN100 22/18 Q1013=,SBCT
1674435600000,METAR SBCT 230100Z 00000KT 9999 FEW030 BKN070 22/19 Q1013=,SBCT
1674439200000,METAR SBCT 230200Z VRB02KT 9999 FEW030 BKN100 21/20 Q1013=,SBCT
1674442800000,METAR SBCT 230300Z 16005KT 9999 FEW045 BKN100 20/20 Q1013=,SBCT
1674446400000,METAR SBCT 230400Z 17006KT 9999 FEW030 BKN100 20/20 Q1013=,SBCT
1674450000000,METAR SBCT 230500Z 19002KT 9999 FEW040 BKN100 20/20 Q1012=,SBCT
1674453600000,METAR SBCT 230600Z 14003KT CAVOK 20/20 Q1012=,SBCT
1674457200000,METAR SBCT 230700Z 14003KT CAVOK 19/19 Q1012=,SBCT
1674460800000,METAR SBCT 230800Z 13003KT CAVOK 19/19 Q1013=,SBCT
1674464400000,METAR SBCT 230900Z 12004KT CAVOK 18/18 Q1013=,SBCT
1674468000000,METAR SBCT 231000Z 09003KT 060V130 CAVOK 20/20 Q1014=,SBCT
1674471600000,METAR SBCT 231100Z 03001KT CAVOK 23/19 Q1014=,SBCT
1674475200000,METAR SBCT 231200Z 04002KT 9999 FEW030 25/19 Q1015=,SBCT
1674478800000,METAR SBCT 231300Z 12002KT 9999 FEW030 SCT060 26/19 Q1015=,SBCT
1674482400000,METAR SBCT 231400Z 18003KT 9999 FEW030 SCT060 26/18 Q1014=,SBCT
1674486000000,METAR SBCT 231500Z 23004KT 9999 SCT040 BKN090 28/17 Q1014=,SBCT
1674489600000,METAR SBCT 231600Z 24007KT 9999 SCT040 BKN090 27/19 Q1013=,SBCT
1674493200000,METAR SBCT 231700Z 05006KT 9999 BKN040 FEW045TCU 25/20 Q1013=,SBCT
1674496800000,METAR SBCT 231800Z 06011KT 9999 SCT025 FEW030TCU BKN090 23/22 Q1012=,SBCT
1674500400000,METAR SBCT 231900Z 10008KT 060V130 9999 VCSH FEW025 FEW030TCU SCT100 23/18 Q1012=,SBCT
1674502320000,SPECI SBCT 231932Z 02004KT 340V070 8000 -TSRA SCT020 FEW030CB OVC060 22/20 Q1012=,SBCT
1674503400000,SPECI SBCT 231950Z 24008KT 160V280 2000 +TSRA SCT020 FEW030CB BKN050 OVC100 20/20 Q1012=,SBCT
1674504000000,METAR SBCT 232000Z VRB05KT 9999 -TSRA SCT020 FEW030CB OVC060 20/20 Q1012 RERA=,SBCT
1674507600000,METAR SBCT 232100Z 13012KT 9999 FEW009 BKN100 21/21 Q1012 RETS=,SBCT
1674508500000,SPECI SBCT 232115Z 16015KT 9999 BKN013 BKN060 BKN100 20/19 Q1013=,SBCT
1674511200000,METAR SBCT 232200Z 16011KT 3000 -RA BKN009 OVC060 19/18 Q1015=,SBCT
1674514800000,METAR SBCT 232300Z 10007KT 070V130 6000 -RA SCT009 BKN060 OVC100 17/17 Q1015=,SBCT
1674432000000,METAR SBFL 230000Z 14006KT 9999 FEW030 BKN090 28/21 Q1007=,SBFL
1674435600000,METAR SBFL 230100Z 13005KT 9999 FEW030 BKN090 27/22 Q1007=,SBFL
1674439200000,METAR SBFL 230200Z 23005KT 9999 FEW030 BKN090 26/24 Q1007=,SBFL
1674442800000,METAR SBFL 230300Z 25005KT 9999 FEW030 BKN090 26/23 Q1007=,SBFL
1674446400000,METAR SBFL 230400Z 26004KT 9999 FEW030 BKN090 25/23 Q1007=,SBFL
1674450000000,METAR SBFL 230500Z 26004KT 9999 FEW030 BKN090 25/23 Q1006=,SBFL
1674453600000,METAR SBFL 230600Z 28007KT 9999 FEW030 BKN090 25/23 Q1006=,SBFL
1674457200000,METAR SBFL 230700Z 23002KT 9999 FEW040 BKN090 24/23 Q1007=,SBFL
1674460800000,METAR SBFL 230800Z 30003KT 9999 FEW040 BKN090 24/23 Q1007=,SBFL
1674464400000,METAR SBFL 230900Z 21002KT 9999 FEW040 BKN090 24/22 Q1008=,SBFL
1674468000000,METAR SBFL 231000Z 07002KT CAVOK 25/23 Q1008=,SBFL
1674471600000,METAR SBFL 231100Z 28003KT CAVOK 26/23 Q1009=,SBFL
1674475200000,METAR SBFL 231200Z 31003KT CAVOK 26/24 Q1009=,SBFL
1674478800000,METAR SBFL 231300Z 34002KT CAVOK 27/23 Q1009=,SBFL
1674482400000,METAR SBFL 231400Z 18003KT CAVOK 29/23 Q1009=,SBFL
1674486000000,METAR SBFL 231500Z 11009KT CAVOK 29/23 Q1009=,SBFL
1674489600000,METAR SBFL 231600Z 11010KT CAVOK 29/23 Q1008=,SBFL
1674493200000,METAR SBFL 231700Z 12012KT 9999 SCT030 SCT100 29/24 Q1008=,SBFL
1674496800000,METAR SBFL 231800Z 13009KT 9999 FEW024 27/24 Q1008=,SBFL
1674500400000,METAR SBFL 231900Z 14008KT CAVOK 27/26 Q1008=,SBFL
1674504000000,METAR SBFL 232000Z 13009KT 9999 FEW021 27/25 Q1008=,SBFL
1674507600000,METAR SBFL 232100Z 13009KT 9999 SCT026 26/25 Q1008=,SBFL
1674511200000,METAR SBFL 232200Z 20005KT 160V230 9999 -RA SCT011 25/24 Q1009=,SBFL
1674514800000,METAR SBFL 232300Z 27004KT 160V330 CAVOK 24/21 Q1008=,SBFL
1674432000000,METAR SBGL 230000Z 14005KT 9999 FEW040 26/22 Q1008=,SBGL
1674435600000,METAR SBGL 230100Z VRB02KT CAVOK 26/21 Q1008=,SBGL
1674439200000,METAR SBGL 230200Z 10004KT CAVOK 25/22 Q1008=,SBGL
1674442800000,METAR SBGL 230300Z VRB02KT CAVOK 25/22 Q1008=,SBGL
