hora,metar,aero
1662163200000,METAR SBBR 030000Z 11006KT CAVOK 22/07 Q1022=,SBBR
1662166800000,METAR SBBR 030100Z VRB02KT CAVOK 20/07 Q1022=,SBBR
1662170400000,METAR SBBR 030200Z 11003KT CAVOK 19/07 Q1022=,SBBR
1662174000000,METAR SBBR 030300Z VRB01KT CAVOK 17/07 Q1022=,SBBR
1662177600000,METAR SBBR 030400Z 18004KT CAVOK 19/07 Q1022=,SBBR
1662181200000,METAR SBBR 030500Z 24001KT CAVOK 14/07 Q1021=,SBBR
1662184800000,METAR SBBR 030600Z 27002KT CAVOK 13/07 Q1021=,SBBR
1662188400000,METAR SBBR 030700Z 24002KT CAVOK 14/07 Q1021=,SBBR
1662192000000,METAR SBBR 030800Z 32001KT CAVOK 12/07 Q1021=,SBBR
1662195600000,METAR SBBR 030900Z 13001KT CAVOK 11/07 Q1021=,SBBR
1662199200000,METAR SBBR 031000Z 30001KT CAVOK 12/07 Q1022=,SBBR
1662202800000,METAR SBBR 031100Z 00000KT CAVOK 18/08 Q1022=,SBBR
1662206400000,METAR SBBR 031200Z 06004KT 020V100 CAVOK 22/09 Q1023=,SBBR
1662210000000,METAR SBBR 031300Z 07009KT CAVOK 24/09 Q1023=,SBBR
1662213600000,METAR SBBR 031400Z VRB06KT CAVOK 27/05 Q1023=,SBBR
1662217200000,METAR SBBR 031500Z 04006KT 340V100 CAVOK 28/03 Q1022=,SBBR
1662220800000,METAR SBBR 031600Z 22006KT CAVOK 29/01 Q1021=,SBBR
1662224400000,METAR SBBR 031700Z 23007KT 180V270 CAVOK 30/01 Q1020=,SBBR
1662228000000,METAR SBBR 031800Z 17008KT 070V230 CAVOK 30/00 Q1019=,SBBR
1662231600000,METAR SBBR 031900Z 13010KT CAVOK 30/01 Q1018=,SBBR
1662235200000,METAR SBBR 032000Z 09010KT CAVOK 29/00 Q1019=,SBBR
1662238800000,METAR SBBR 032100Z 16006KT CAVOK 29/M00 Q1019=,SBBR
1662242400000,METAR SBBR 032200Z 12007KT CAVOK 26/00 Q1019=,SBBR
1662246000000,METAR SBBR 032300Z 08003KT CAVOK 22/00 Q1020=,SBBR
1662163200000,METAR SBCF 030000Z 03009KT CAVOK 20/08 Q1021=,SBCF
1662166800000,METAR SBCF 030100Z VRB02KT CAVOK 20/08 Q1022=,SBCF
1662170400000,METAR SBCF 030200Z VRB02KT CAVOK 17/07 Q1022=,SBCF
1662174000000,METAR SBCF 030300Z 14002KT CAVOK 16/07 Q1022=,SBCF
1662177600000,METAR SBCF 030400Z VRB02KT CAVOK 16/07 Q1021=,SBCF
1662181200000,METAR SBCF 030500Z 14002KT CAVOK 15/07 Q1021=,SBCF
1662184800000,METAR SBCF 030600Z 15003KT CAVOK 14/07 Q1021=,SBCF
1662188400000,METAR SBCF 030700Z VRB01KT CAVOK 13/07 Q1021=,SBCF
1662192000000,METAR SBCF 030800Z VRB02KT CAVOK 12/07 Q1021=,SBCF
1662195600000,METAR SBCF 030900Z 14002KT CAVOK 12/07 Q1021=,SBCF
1662199200000,METAR SBCF 031000Z 13001KT CAVOK 14/08 Q1022=,SBCF
1662202800000,METAR SBCF 031100Z VRB02KT CAVOK 14/08 Q1022=,SBCF
1662206400000,METAR SBCF 031200Z 13003KT 090V190 CAVOK 19/10 Q1022=,SBCF
1662210000000,METAR SBCF 031300Z 35004KT CAVOK 23/09 Q1022=,SBCF
1662213600000,METAR SBCF 031400Z VRB04KT CAVOK 26/08 Q1022=,SBCF
1662217200000,METAR SBCF 031500Z VRB03KT CAVOK 27/08 Q1021=,SBCF
1662220800000,METAR SBCF 031600Z 13004KT 060V180 CAVOK 28/08 Q1020=,SBCF
1662224400000,METAR SBCF 031700Z 17002KT CAVOK 29/07 Q1019=,SBCF
1662228000000,METAR SBCF 031800Z 19006KT CAVOK 29/08 Q1018=,SBCF
1662231600000,METAR SBCF 031900Z 09006KT CAVOK 29/07 Q1018=,SBCF
1662235200000,METAR SBCF 032000Z 06004KT CAVOK 29/07 Q1018=,SBCF
1662238800000,METAR SBCF 032100Z 07005KT CAVOK 27/07 Q1018=,SBCF
1662242400000,METAR SBCF 032200Z 05006KT CAVOK 26/06 Q1019=,SBCF
1662246000000,METAR SBCF 032300Z 02007KT CAVOK 24/07 Q1019=,SBCF
1662163200000,METAR SBCT 030000Z 07003KT 9999 BKN007 BKN090 15/15 Q1020=,SBCT
1662164280000,SPECI SBCT 030018Z VRB04KT 4500 -TSRA BKN007 FEW020CB BKN070 15/15 Q1020=,SBCT
1662166800000,METAR SBCT 030100Z VRB02KT 7000 SCT008 BKN080 15/15 Q1021 RETS=,SBCT
1662170400000,METAR SBCT 030200Z 14004KT 9000 SCT008 BKN080 14/14 Q1020=,SBCT
1662174000000,METAR SBCT 030300Z VRB02KT 9000 SCT010 BKN070 14/14 Q1021=,SBCT
1662177600000,METAR SBCT 030400Z VRB02KT 9999 SCT010 BKN070 14/14 Q1020=,SBCT
1662181200000,METAR SBCT 030500Z VRB02KT 8000 BKN008 BKN080 14/14 Q1020=,SBCT
1662184800000,METAR SBCT 030600Z 13004KT 090V150 6000 BKN005 15/15 Q1019=,SBCT
1662188400000,METAR SBCT 030700Z 09006KT 9000 BKN003 15/15 Q1019=,SBCT
1662192000000,METAR SBCT 030800Z 07008KT 4000 RA BKN005 OVC050 14/14 Q1019=,SBCT
1662195600000,METAR SBCT 030900Z 09005KT 9000 BKN009 BKN050 14/14 Q1020 RERA=,SBCT
1662199200000,METAR SBCT 031000Z 07010KT 5000 -RADZ BKN004 OVC080 13/13 Q1020=,SBCT
1662202800000,METAR SBCT 031100Z 08005KT 3500 RA BR BKN005 OVC014 13/13 Q1021=,SBCT
1662206400000,METAR SBCT 031200Z 09004KT 9000 OVC006 13/13 Q1022 RERA=,SBCT
1662210000000,METAR SBCT 031300Z 12009KT 4000 -RA BR BKN004 OVC012 11/11 Q1022=,SBCT
1662213600000,METAR SBCT 031400Z 13007KT 9999 BKN005 OVC011 12/12 Q1022=,SBCT
1662217200000,METAR SBCT 031500Z 11005KT 7000 OVC004 12/11 Q1022=,SBCT
1662220800000,METAR SBCT 031600Z 15009KT 8000 OVC004 11/11 Q1022=,SBCT
1662224400000,METAR SBCT 031700Z 12007KT 8000 OVC004 11/11 Q1022=,SBCT
1662228000000,METAR SBCT 031800Z 13006KT 4000 -DZ OVC004 11/11 Q1022=,SBCT
1662231600000,METAR SBCT 031900Z 11005KT 4000 -DZ OVC004 11/11 Q1022=,SBCT
1662235200000,METAR SBCT 032000Z 12004KT 9999 SCT004 OVC007 11/11 Q1022=,SBCT
1662238800000,METAR SBCT 032100Z 10004KT 9999 OVC006 11/10 Q1023=,SBCT
1662242400000,METAR SBCT 032200Z 12007KT 9999 OVC004 10/10 Q1023=,SBCT
1662246000000,METAR SBCT 032300Z 10006KT 9999 OVC005 10/10 Q1024=,SBCT
1662163200000,METAR SBFL 030000Z 17009KT 9999 SCT013 BKN100 17/15 Q1018=,SBFL
1662164640000,SPECI SBFL 030024Z 15012KT 9999 BKN010 BKN100 17/15 Q1018=,SBFL
1662166800000,METAR SBFL 030100Z 15010KT 9999 BKN010 OVC100 17/15 Q1018=,SBFL
1662170400000,METAR SBFL 030200Z 15009KT 110V190 9999 BKN010 OVC100 17/14 Q1018=,SBFL
1662174000000,METAR SBFL 030300Z 19014G26KT 9999 BKN012 OVC100 16/13 Q1018=,SBFL
