hora,metar,aero
1658188800000,METAR SBBR 190000Z 12007KT 100V190 CAVOK 20/08 Q1024=,SBBR
1658192400000,METAR SBBR 190100Z 10008KT CAVOK 18/08 Q1024=,SBBR
1658196000000,METAR SBBR 190200Z 10007KT CAVOK 18/09 Q1024=,SBBR
1658199600000,METAR SBBR 190300Z 09003KT CAVOK 18/10 Q1024=,SBBR
1658203200000,METAR SBBR 190400Z 08001KT CAVOK 16/10 Q1024=,SBBR
1658206800000,METAR SBBR 190500Z 00000KT CAVOK 14/10 Q1024=,SBBR
1658210400000,METAR SBBR 190600Z 11007KT CAVOK 17/10 Q1024=,SBBR
1658214000000,METAR SBBR 190700Z 08007KT CAVOK 17/11 Q1023=,SBBR
1658217600000,METAR COR SBBR 190800Z 07008KT CAVOK 17/12 Q1023=,SBBR
1658221200000,METAR SBBR 190900Z 10005KT CAVOK 16/11 Q1024=,SBBR
1658224800000,METAR SBBR 191000Z 12004KT CAVOK 16/12 Q1024=,SBBR
1658228400000,METAR SBBR 191100Z 08002KT CAVOK 18/12 Q1025=,SBBR
1658232000000,METAR SBBR 191200Z 08008KT CAVOK 19/12 Q1025=,SBBR
1658235600000,METAR SBBR 191300Z 09008KT 030V120 CAVOK 21/12 Q1025=,SBBR
1658239200000,METAR SBBR 191400Z 11006KT 070V150 CAVOK 22/12 Q1025=,SBBR
1658242800000,METAR SBBR 191500Z 08008KT 050V120 9999 FEW040 24/11 Q1024=,SBBR
1658246400000,METAR SBBR 191600Z 06008KT 9999 SCT040 25/11 Q1023=,SBBR
1658250000000,METAR SBBR 191700Z /////KT 9999 SCT040 BKN080 25/10 Q1022=,SBBR
1658253600000,METAR SBBR 191800Z 12009KT 9999 SCT040 BKN080 26/10 Q1021=,SBBR
1658257200000,METAR SBBR 191900Z 10008KT 9999 FEW045 BKN080 26/10 Q1021=,SBBR
1658260800000,METAR SBBR 192000Z 12009KT 9999 FEW045 BKN080 25/10 Q1021=,SBBR
1658264400000,METAR SBBR 192100Z 13007KT CAVOK 24/11 Q1022=,SBBR
1658268000000,METAR SBBR 192200Z 13010KT CAVOK 22/10 Q1022=,SBBR
1658271600000,METAR SBBR 192300Z 11007KT CAVOK 21/11 Q1022=,SBBR
1658188800000,METAR SBCF 190000Z 10009KT CAVOK 19/12 Q1025=,SBCF
1658192400000,METAR SBCF 190100Z 11008KT CAVOK 19/12 Q1025=,SBCF
1658196000000,METAR SBCF 190200Z 07009KT CAVOK 18/12 Q1025=,SBCF
1658199600000,METAR SBCF 190300Z 08008KT CAVOK 18/11 Q1025=,SBCF
1658203200000,METAR SBCF 190400Z 10009KT CAVOK 17/12 Q1024=,SBCF
1658206800000,METAR SBCF 190500Z 12005KT CAVOK 16/12 Q1024=,SBCF
1658210400000,METAR SBCF 190600Z 10008KT CAVOK 16/12 Q1024=,SBCF
1658214000000,METAR SBCF 190700Z 11008KT CAVOK 16/12 Q1024=,SBCF
1658217600000,METAR SBCF 190800Z 09008KT CAVOK 16/12 Q1024=,SBCF
1658221200000,METAR SBCF 190900Z 14004KT CAVOK 15/12 Q1024=,SBCF
1658224800000,METAR SBCF 191000Z 14003KT 9999 FEW020 14/12 Q1025=,SBCF
1658228400000,METAR SBCF 191100Z 12006KT 9999 FEW020 16/13 Q1026=,SBCF
1658232000000,METAR SBCF 191200Z 10009KT 9999 FEW025 19/13 Q1027=,SBCF
1658235600000,METAR SBCF 191300Z 05010KT 9999 SCT025 21/13 Q1027=,SBCF
1658239200000,METAR SBCF 191400Z VRB06KT 9999 FEW030 22/12 Q1026=,SBCF
1658242800000,METAR SBCF 191500Z VRB05KT 9999 FEW030 23/11 Q1025=,SBCF
1658246400000,METAR SBCF 191600Z 08006KT 030V170 9999 FEW035 24/11 Q1024=,SBCF
1658250000000,METAR SBCF 191700Z 13006KT CAVOK 24/12 Q1023=,SBCF
1658253600000,METAR SBCF 191800Z 13008KT CAVOK 25/11 Q1023=,SBCF
1658257200000,METAR SBCF 191900Z 10007KT CAVOK 25/12 Q1022=,SBCF
1658260800000,METAR SBCF 192000Z 08009KT CAVOK 24/12 Q1022=,SBCF
1658264400000,METAR SBCF 192100Z 10005KT CAVOK 22/12 Q1022=,SBCF
