hora,metar,aero
1669075200000,METAR SBBR 220000Z 04002KT 9999 FEW040 BKN100 22/17 Q1017=,SBBR
1669078800000,METAR SBBR 220100Z 28005KT 9999 FEW045 BKN100 20/18 Q1017=,SBBR
1669082400000,METAR SBBR 220200Z 30002KT 9999 FEW045 BKN100 21/18 Q1017=,SBBR
1669086000000,METAR SBBR 220300Z VRB01KT 9999 FEW045 BKN100 21/18 Q1017=,SBBR
1669089600000,METAR SBBR 220400Z 00000KT 9999 FEW045 BKN100 21/18 Q1017=,SBBR
1669093200000,METAR SBBR 220500Z VRB01KT 9999 FEW045 BKN100 20/19 Q1017=,SBBR
1669096800000,METAR SBBR 220600Z 28003KT 9999 FEW045 BKN100 20/18 Q1016=,SBBR
1669100400000,METAR SBBR 220700Z 00000KT CAVOK 20/18 Q1016=,SBBR
1669104000000,METAR SBBR 220800Z VRB01KT CAVOK 19/18 Q1016=,SBBR
1669107600000,METAR SBBR 220900Z 26002KT CAVOK 19/18 Q1018=,SBBR
1669111200000,METAR SBBR 221000Z VRB01KT CAVOK 21/18 Q1019=,SBBR
1669114800000,METAR SBBR 221100Z 05005KT CAVOK 22/18 Q1019=,SBBR
1669118400000,METAR SBBR 221200Z 07006KT 040V120 9999 FEW036 BKN070 24/18 Q1019=,SBBR
1669122000000,METAR SBBR 221300Z 04010KT 9999 SCT026 BKN070 24/18 Q1019=,SBBR
1669125600000,METAR SBBR 221400Z 04009KT 9999 BKN030 BKN070 25/17 Q1018=,SBBR
1669129200000,METAR SBBR 221500Z 10009KT 9999 SCT030 BKN070 25/18 Q1017=,SBBR
1669132800000,METAR SBBR 221600Z 07007KT 020V100 9999 SCT040 BKN070 27/17 Q1016=,SBBR
1669136400000,METAR SBBR 221700Z 06008KT 360V090 9999 SCT040 FEW045TCU BKN070 27/17 Q1015=,SBBR
1669140000000,METAR SBBR 221800Z 06008KT 030V100 9999 SCT040 FEW045TCU SCT100 27/17 Q1014=,SBBR
1669143600000,METAR SBBR 221900Z 08008KT 030V110 9999 SCT040 FEW045TCU SCT100 27/15 Q1013=,SBBR
1669147200000,METAR SBBR 222000Z 08006KT 9999 SCT040 FEW045TCU SCT100 27/15 Q1013=,SBBR
1669150800000,METAR SBBR 222100Z 09006KT 9999 SCT040 FEW045TCU SCT100 26/16 Q1014=,SBBR
1669154400000,METAR SBBR 222200Z 05008KT 9999 SCT040 FEW045TCU BKN100 25/17 Q1014=,SBBR
1669158000000,METAR SBBR 222300Z 06006KT 9999 SCT040 FEW045TCU BKN100 24/18 Q1015=,SBBR
1669158000000,METAR SBCF 222300Z 09008KT CAVOK 24/17 Q1015=,SBCF
1669075200000,METAR SBCF 220000Z 09008KT CAVOK 24/15 Q1017=,SBCF
1669078800000,METAR SBCF 220100Z 09013KT CAVOK 22/16 Q1018=,SBCF
1669082400000,METAR SBCF 220200Z 09011KT CAVOK 22/16 Q1018=,SBCF
1669086000000,METAR SBCF 220300Z 09010KT 9999 FEW030 21/16 Q1017=,SBCF
1669089600000,METAR SBCF 220400Z 10008KT 9999 FEW030 20/16 Q1017=,SBCF
1669093200000,METAR SBCF 220500Z 10007KT 9999 FEW030 19/16 Q1017=,SBCF
1669096800000,METAR SBCF 220600Z 10007KT 9999 FEW030 19/16 Q1017=,SBCF
1669100400000,METAR SBCF 220700Z 12006KT 9999 FEW030 18/16 Q1017=,SBCF
1669104000000,METAR SBCF 220800Z 10010KT CAVOK 19/15 Q1017=,SBCF
1669107600000,METAR SBCF 220900Z 10008KT CAVOK 19/16 Q1018=,SBCF
1669111200000,METAR SBCF 221000Z 10008KT 9999 FEW035 21/16 Q1019=,SBCF
1669114800000,METAR SBCF 221100Z 10006KT 9999 SCT019 23/16 Q1019=,SBCF
1669118400000,METAR SBCF 221200Z 06007KT 9999 BKN019 24/16 Q1019=,SBCF
1669122000000,METAR SBCF 221300Z 03006KT 9999 BKN030 25/17 Q1019=,SBCF
1669125600000,METAR SBCF 221400Z 04003KT 9999 BKN035 26/16 Q1018=,SBCF
1669129200000,METAR SBCF 221500Z 04009KT 9999 BKN040 28/15 Q1017=,SBCF
1669132800000,METAR SBCF 221600Z 18006KT 9999 BKN040 FEW045TCU 27/17 Q1016=,SBCF
1669136400000,METAR SBCF 221700Z 08007KT 9999 -RA BKN040 FEW045TCU 25/17 Q1015=,SBCF
1669140000000,METAR SBCF 221800Z 06013KT 9999 VCSH SCT040 FEW045TCU 24/18 Q1015=,SBCF
1669143600000,METAR SBCF 221900Z 09008KT 9999 VCSH FEW040 FEW045TCU SCT100 26/17 Q1014=,SBCF
1669147200000,METAR SBCF 222000Z 09010KT 9999 FEW040 FEW045TCU SCT100 26/18 Q1014=,SBCF
1669150800000,METAR SBCF 222100Z 08008KT 9999 FEW040 FEW045TCU SCT100 26/17 Q1014=,SBCF
1669154400000,METAR SBCF 222200Z 09009KT 9999 FEW040 SCT100 24/17 Q1015=,SBCF
1669075200000,METAR SBCT 220000Z 08011KT 9999 OVC007 19/18 Q1017=,SBCT
1669078800000,METAR SBCT 220100Z 08007KT 060V120 9999 OVC007 19/18 Q1018=,SBCT
1669082400000,METAR SBCT 220200Z 07007KT 9999 BKN008 OVC014 19/18 Q1018=,SBCT
1669086000000,METAR SBCT 220300Z 09005KT 9999 FEW008 BKN014 18/18 Q1017=,SBCT
1669089600000,METAR SBCT 220400Z 07004KT 9999 SCT013 18/17 Q1017=,SBCT
1669093200000,METAR SBCT 220500Z 08006KT 9999 FEW013 17/17 Q1017=,SBCT
1669096800000,METAR SBCT 220600Z 07005KT 9999 FEW013 17/16 Q1016=,SBCT
1669100400000,METAR SBCT 220700Z 09004KT 9999 FEW013 17/16 Q1016=,SBCT
1669104000000,METAR SBCT 220800Z 07003KT CAVOK 16/16 Q1016=,SBCT
1669107600000,METAR SBCT 220900Z 08004KT CAVOK 16/16 Q1016=,SBCT
1669111200000,METAR SBCT 221000Z 05004KT CAVOK 18/16 Q1017=,SBCT
1669114800000,METAR SBCT 221100Z 07004KT CAVOK 21/14 Q1017=,SBCT
1669118400000,METAR SBCT 221200Z 06005KT CAVOK 23/13 Q1017=,SBCT
1669122000000,METAR SBCT 221300Z 04007KT 360V070 CAVOK 24/14 Q1017=,SBCT
1669125600000,METAR SBCT 221400Z 28015KT 7000 -RA FEW015 BKN040 OVC070 21/16 Q1018=,SBCT
1669129200000,METAR SBCT 221500Z 31007KT 6000 -RA FEW015 BKN040 OVC070 19/18 Q1018=,SBCT
1669132800000,METAR SBCT 221600Z 32006KT 8000 -RA FEW013 BKN030 OVC070 18/17 Q1017=,SBCT
1669136400000,METAR SBCT 221700Z 35004KT 7000 FEW030 BKN080 18/16 Q1017=,SBCT
1669140000000,METAR SBCT 221800Z 33005KT 9999 FEW009 BKN100 20/17 Q1016=,SBCT
1669143600000,METAR SBCT 221900Z 34005KT 9999 FEW009 BKN100 21/17 Q1015=,SBCT
1669147200000,METAR SBCT 222000Z 32004KT CAVOK 21/17 Q1014=,SBCT
1669150800000,METAR SBCT 222100Z 27006KT CAVOK 21/17 Q1014=,SBCT
1669154400000,METAR SBCT 222200Z 29003KT CAVOK 21/17 Q1015=,SBCT
1669158000000,METAR SBCT 222300Z 00000KT CAVOK 20/17 Q1015=,SBCT
1669075200000,METAR SBFL 220000Z 02009KT 9999 FEW020 24/20 Q1014=,SBFL
1669078800000,METAR SBFL 220100Z 36009KT 330V030 9999 FEW010 24/21 Q1014=,SBFL
1669082400000,METAR SBFL 220200Z 35008KT 9999 SCT010 SCT030 24/21 Q1014=,SBFL
1669086000000,METAR SBFL 220300Z 34010KT 9999 SCT010 BKN025 24/21 Q1014=,SBFL
1669089600000,METAR SBFL 220400Z 35007KT 330V030 9999 SCT010 BKN025 24/21 Q1013=,SBFL
1669093200000,METAR SBFL 220500Z 35007KT 9999 SCT012 BKN015 24/21 Q1013=,SBFL
1669096800000,METAR SBFL 220600Z 35008KT 9999 SCT010 BKN015 24/22 Q1013=,SBFL
1669100400000,METAR SBFL 220700Z 34009KT 9999 SCT010 BKN025 24/22 Q1013=,SBFL
1669104000000,METAR SBFL 220800Z 32009KT 9999 SCT010 SCT020 24/22 Q1013=,SBFL
1669107600000,METAR SBFL 220900Z 33007KT 300V360 9999 SCT010 BKN020 24/22 Q1013=,SBFL
1669111200000,METAR SBFL 221000Z 36009KT 9999 SCT010 BKN015 25/22 Q1013=,SBFL
1669114800000,METAR SBFL 221100Z 35010KT 9999 FEW010 BKN015 25/22 Q1013=,SBFL
